Created as New Dataset,Sample 006 By FTIR User 2.0 Date Friday, April 12 2024
cm-1,%T
3650.00,100.15
3649.00,100.14
3648.00,100.12
3647.00,100.11
3646.00,100.10
3645.00,100.10
3644.00,100.09
3643.00,100.08
3642.00,100.07
3641.00,100.06
3640.00,100.05
3639.00,100.03
3638.00,100.02
3637.00,100.01
3636.00,99.99
3635.00,99.98
3634.00,99.96
3633.00,99.94
3632.00,99.93
3631.00,99.92
3630.00,99.90
3629.00,99.87
3628.00,99.84
3627.00,99.81
3626.00,99.80
3625.00,99.79
3624.00,99.78
3623.00,99.76
3622.00,99.74
3621.00,99.72
3620.00,99.69
3619.00,99.65
3618.00,99.60
3617.00,99.56
3616.00,99.53
3615.00,99.50
3614.00,99.46
3613.00,99.43
3612.00,99.39
3611.00,99.36
3610.00,99.32
3609.00,99.28
3608.00,99.24
3607.00,99.20
3606.00,99.17
3605.00,99.14
3604.00,99.11
3603.00,99.07
3602.00,99.02
3601.00,98.97
3600.00,98.92
3599.00,98.87
3598.00,98.82
3597.00,98.77
3596.00,98.70
3595.00,98.64
3594.00,98.58
3593.00,98.53
3592.00,98.49
3591.00,98.45
3590.00,98.40
3589.00,98.34
3588.00,98.26
3587.00,98.18
3586.00,98.11
3585.00,98.04
3584.00,97.98
3583.00,97.92
3582.00,97.86
3581.00,97.79
3580.00,97.72
3579.00,97.66
3578.00,97.59
3577.00,97.52
3576.00,97.44
3575.00,97.37
3574.00,97.30
3573.00,97.22
3572.00,97.15
3571.00,97.08
3570.00,97.00
3569.00,96.92
3568.00,96.82
3567.00,96.72
3566.00,96.61
3565.00,96.52
3564.00,96.44
3563.00,96.36
3562.00,96.27
3561.00,96.19
3560.00,96.10
3559.00,96.01
3558.00,95.92
3557.00,95.84
3556.00,95.75
3555.00,95.65
3554.00,95.55
3553.00,95.44
3552.00,95.33
3551.00,95.23
3550.00,95.13
3549.00,95.04
3548.00,94.93
3547.00,94.82
3546.00,94.70
3545.00,94.58
3544.00,94.48
3543.00,94.38
3542.00,94.27
3541.00,94.17
3540.00,94.06
3539.00,93.94
3538.00,93.82
3537.00,93.70
3536.00,93.58
3535.00,93.47
3534.00,93.36
3533.00,93.25
3532.00,93.13
3531.00,93.00
3530.00,92.87
3529.00,92.74
3528.00,92.61
3527.00,92.47
3526.00,92.34
3525.00,92.20
3524.00,92.07
3523.00,91.93
3522.00,91.81
3521.00,91.68
3520.00,91.56
3519.00,91.42
3518.00,91.27
3517.00,91.13
3516.00,90.99
3515.00,90.85
3514.00,90.71
3513.00,90.58
3512.00,90.44
3511.00,90.30
3510.00,90.15
3509.00,90.00
3508.00,89.85
3507.00,89.71
3506.00,89.56
3505.00,89.41
3504.00,89.24
3503.00,89.08
3502.00,88.92
3501.00,88.78
3500.00,88.63
3499.00,88.48
3498.00,88.32
3497.00,88.16
3496.00,88.00
3495.00,87.85
3494.00,87.71
3493.00,87.56
3492.00,87.42
3491.00,87.26
3490.00,87.10
3489.00,86.93
3488.00,86.75
3487.00,86.59
3486.00,86.44
3485.00,86.29
3484.00,86.14
3483.00,85.97
