Created as New Dataset,Sample 001 By FTIR User 2.0 Date Friday, March 01 2024
cm-1,%T
3379.00,64.45
3378.00,64.40
3377.00,64.35
3376.00,64.30
3375.00,64.26
3374.00,64.21
3373.00,64.15
3372.00,64.07
3371.00,63.99
3370.00,63.92
3369.00,63.87
3368.00,63.84
3367.00,63.82
3366.00,63.82
3365.00,63.81
3364.00,63.80
3363.00,63.77
3362.00,63.73
3361.00,63.70
3360.00,63.67
3359.00,63.66
3358.00,63.65
3357.00,63.63
3356.00,63.61
3355.00,63.57
3354.00,63.52
3353.00,63.47
3352.00,63.43
3351.00,63.39
3350.00,63.38
3349.00,63.38
3348.00,63.39
3347.00,63.38
3346.00,63.36
3345.00,63.33
3344.00,63.30
3343.00,63.27
3342.00,63.24
3341.00,63.22
3340.00,63.20
3339.00,63.18
3338.00,63.17
3337.00,63.17
3336.00,63.18
3335.00,63.19
3334.00,63.19
3333.00,63.19
3332.00,63.18
3331.00,63.17
3330.00,63.16
3329.00,63.14
3328.00,63.11
3327.00,63.09
3326.00,63.07
3325.00,63.07
3324.00,63.07
3323.00,63.08
3322.00,63.09
3321.00,63.10
3320.00,63.10
3319.00,63.09
3318.00,63.09
3317.00,63.09
3316.00,63.09
3315.00,63.09
3314.00,63.08
3313.00,63.07
3312.00,63.05
3311.00,63.03
3310.00,63.01
3309.00,62.98
3308.00,62.97
3307.00,62.96
3306.00,62.96
3305.00,62.98
3304.00,63.00
3303.00,63.02
3302.00,63.04
3301.00,63.05
3300.00,63.05
3299.00,63.04
3298.00,63.03
3297.00,63.02
3296.00,63.00
3295.00,63.00
3294.00,62.99
3293.00,63.00
3292.00,63.01
3291.00,63.02
3290.00,63.05
3289.00,63.07
3288.00,63.08
3287.00,63.09
3286.00,63.10
3285.00,63.10
3284.00,63.11
3283.00,63.11
3282.00,63.11
3281.00,63.12
3280.00,63.12
3279.00,63.13
3278.00,63.13
3277.00,63.12
3276.00,63.12
3275.00,63.12
3274.00,63.11
3273.00,63.12
3272.00,63.12
3271.00,63.13
3270.00,63.16
3269.00,63.20
3268.00,63.23
3267.00,63.27
3266.00,63.29
3265.00,63.31
3264.00,63.33
3263.00,63.35
3262.00,63.37
3261.00,63.38
3260.00,63.40
3259.00,63.42
3258.00,63.43
3257.00,63.45
3256.00,63.47
3255.00,63.50
3254.00,63.53
3253.00,63.57
3252.00,63.61
3251.00,63.64
3250.00,63.66
3249.00,63.67
3248.00,63.69
3247.00,63.72
3246.00,63.77
3245.00,63.82
3244.00,63.88
3243.00,63.93
3242.00,63.98
3241.00,64.02
3240.00,64.07
3239.00,64.11
3238.00,64.16
3237.00,64.19
3236.00,64.22
3235.00,64.25
3234.00,64.29
3233.00,64.35
3232.00,64.43
3231.00,64.51
3230.00,64.60
3229.00,64.67
3228.00,64.74
3227.00,64.81
3226.00,64.88
3225.00,64.95
3224.00,65.02
3223.00,65.10
3222.00,65.18
3221.00,65.25
3220.00,65.32
