Created as New Dataset,Sample 008 By FTIR User 2.0 Date Friday, April 12 2024
cm-1,%T
3527.00,82.99
3526.00,82.84
3525.00,82.68
3524.00,82.54
3523.00,82.41
3522.00,82.30
3521.00,82.19
3520.00,82.07
3519.00,81.94
3518.00,81.81
3517.00,81.66
3516.00,81.52
3515.00,81.38
3514.00,81.24
3513.00,81.11
3512.00,80.99
3511.00,80.86
3510.00,80.74
3509.00,80.60
3508.00,80.47
3507.00,80.34
3506.00,80.19
3505.00,80.03
3504.00,79.87
3503.00,79.72
3502.00,79.59
3501.00,79.47
3500.00,79.36
3499.00,79.23
3498.00,79.10
3497.00,78.96
3496.00,78.84
3495.00,78.72
3494.00,78.60
3493.00,78.49
3492.00,78.37
3491.00,78.25
3490.00,78.12
3489.00,77.97
3488.00,77.83
3487.00,77.70
3486.00,77.58
3485.00,77.48
3484.00,77.36
3483.00,77.23
3482.00,77.09
3481.00,76.94
3480.00,76.81
3479.00,76.70
3478.00,76.60
3477.00,76.50
3476.00,76.39
3475.00,76.27
3474.00,76.14
3473.00,76.01
3472.00,75.86
3471.00,75.70
3470.00,75.55
3469.00,75.40
3468.00,75.28
3467.00,75.17
3466.00,75.08
3465.00,74.99
3464.00,74.89
3463.00,74.77
3462.00,74.65
3461.00,74.52
3460.00,74.40
3459.00,74.31
3458.00,74.22
3457.00,74.12
3456.00,74.01
3455.00,73.89
3454.00,73.77
3453.00,73.66
3452.00,73.54
3451.00,73.41
3450.00,73.28
3449.00,73.15
3448.00,73.02
3447.00,72.90
3446.00,72.79
3445.00,72.70
3444.00,72.60
3443.00,72.49
3442.00,72.37
3441.00,72.24
3440.00,72.10
3439.00,71.95
3438.00,71.80
3437.00,71.66
3436.00,71.54
3435.00,71.44
3434.00,71.34
3433.00,71.24
3432.00,71.14
3431.00,71.02
3430.00,70.92
3429.00,70.82
3428.00,70.74
3427.00,70.66
3426.00,70.57
3425.00,70.48
3424.00,70.37
3423.00,70.26
3422.00,70.15
3421.00,70.04
3420.00,69.94
3419.00,69.85
3418.00,69.76
3417.00,69.65
3416.00,69.53
3415.00,69.40
3414.00,69.28
3413.00,69.16
3412.00,69.06
3411.00,68.97
3410.00,68.88
3409.00,68.79
3408.00,68.70
3407.00,68.62
3406.00,68.53
3405.00,68.43
3404.00,68.31
3403.00,68.17
3402.00,68.04
3401.00,67.93
3400.00,67.85
3399.00,67.78
3398.00,67.72
3397.00,67.66
3396.00,67.57
3395.00,67.47
3394.00,67.37
3393.00,67.27
3392.00,67.19
3391.00,67.13
3390.00,67.09
3389.00,67.06
3388.00,67.01
3387.00,66.95
3386.00,66.88
3385.00,66.81
3384.00,66.73
3383.00,66.65
3382.00,66.57
3381.00,66.48
3380.00,66.40
3379.00,66.32
3378.00,66.25
3377.00,66.18
3376.00,66.12
3375.00,66.06
3374.00,65.99
3373.00,65.91
3372.00,65.81
3371.00,65.71
3370.00,65.62
3369.00,65.54
3368.00,65.49
3367.00,65.46
3366.00,65.44
3365.00,65.43
3364.00,65.40
3363.00,65.35
3362.00,65.29
3361.00,65.23
3360.00,65.19
3359.00,65.17
3358.00,65.14
3357.00,65.12
3356.00,65.07
3355.00,65.02
3354.00,64.95
3353.00,64.88
3352.00,64.81
3351.00,64.75
3350.00,64.72
3349.00,64.71
3348.00,64.71
3347.00,64.69
3346.00,64.64
3345.00,64.59
3344.00,64.53
3343.00,64.48
3342.00,64.44
3341.00,64.40
3340.00,64.36
3339.00,64.32
3338.00,64.30
3337.00,64.29
3336.00,64.31
3335.00,64.32
3334.00,64.32
3333.00,64.32
3332.00,64.30
3331.00,64.27
3330.00,64.24
3329.00,64.20
3328.00,64.15
3327.00,64.10
3326.00,64.07
3325.00,64.05
3324.00,64.05
3323.00,64.06
3322.00,64.07
3321.00,64.07
3320.00,64.06
3319.00,64.05
3318.00,64.04
3317.00,64.02
3316.00,64.00
3315.00,63.98
3314.00,63.95
3313.00,63.93
3312.00,63.89
3311.00,63.85
3310.00,63.80
3309.00,63.76
3308.00,63.73
3307.00,63.72
3306.00,63.72
3305.00,63.74
3304.00,63.76
3303.00,63.79
3302.00,63.82
