Created as New Dataset,Sample 000 By FTIR User 2.0 Date Friday, March 01 2024
cm-1,%T
3461.00,69.85
3460.00,69.72
3459.00,69.61
3458.00,69.52
3457.00,69.42
3456.00,69.31
3455.00,69.19
3454.00,69.07
3453.00,68.94
3452.00,68.82
3451.00,68.69
3450.00,68.56
3449.00,68.43
3448.00,68.29
3447.00,68.16
3446.00,68.04
3445.00,67.93
3444.00,67.82
3443.00,67.70
3442.00,67.57
3441.00,67.43
3440.00,67.27
3439.00,67.10
3438.00,66.92
3437.00,66.75
3436.00,66.62
3435.00,66.51
3434.00,66.41
3433.00,66.32
3432.00,66.22
3431.00,66.10
3430.00,65.98
3429.00,65.88
3428.00,65.80
3427.00,65.72
3426.00,65.64
3425.00,65.55
3424.00,65.44
3423.00,65.32
3422.00,65.20
3421.00,65.07
3420.00,64.96
3419.00,64.87
3418.00,64.78
3417.00,64.67
3416.00,64.54
3415.00,64.40
3414.00,64.26
3413.00,64.13
3412.00,64.03
3411.00,63.93
3410.00,63.84
3409.00,63.75
3408.00,63.67
3407.00,63.59
3406.00,63.51
3405.00,63.39
3404.00,63.25
3403.00,63.10
3402.00,62.95
3401.00,62.84
3400.00,62.77
3399.00,62.73
3398.00,62.70
3397.00,62.65
3396.00,62.58
3395.00,62.48
3394.00,62.37
3393.00,62.26
3392.00,62.18
3391.00,62.13
3390.00,62.11
3389.00,62.10
3388.00,62.07
3387.00,62.02
3386.00,61.96
3385.00,61.90
3384.00,61.83
3383.00,61.76
3382.00,61.69
3381.00,61.61
3380.00,61.55
3379.00,61.49
3378.00,61.43
3377.00,61.38
3376.00,61.34
3375.00,61.29
3374.00,61.24
3373.00,61.17
3372.00,61.08
3371.00,60.98
3370.00,60.90
3369.00,60.84
3368.00,60.80
3367.00,60.80
3366.00,60.81
3365.00,60.82
3364.00,60.82
3363.00,60.80
3362.00,60.76
3361.00,60.73
3360.00,60.70
3359.00,60.69
3358.00,60.69
3357.00,60.67
3356.00,60.65
3355.00,60.61
3354.00,60.57
3353.00,60.51
3352.00,60.45
3351.00,60.41
3350.00,60.39
3349.00,60.41
3348.00,60.42
3347.00,60.43
3346.00,60.41
3345.00,60.37
3344.00,60.33
3343.00,60.31
3342.00,60.28
3341.00,60.26
3340.00,60.23
3339.00,60.21
3338.00,60.20
3337.00,60.21
3336.00,60.24
3335.00,60.27
3334.00,60.28
3333.00,60.28
3332.00,60.28
3331.00,60.27
3330.00,60.25
3329.00,60.23
3328.00,60.21
3327.00,60.17
3326.00,60.15
3325.00,60.15
3324.00,60.17
3323.00,60.19
3322.00,60.21
3321.00,60.22
3320.00,60.23
3319.00,60.23
3318.00,60.23
3317.00,60.23
3316.00,60.23
3315.00,60.23
3314.00,60.22
3313.00,60.21
3312.00,60.19
3311.00,60.17
3310.00,60.13
3309.00,60.10
3308.00,60.08
3307.00,60.07
3306.00,60.08
3305.00,60.10
3304.00,60.14
3303.00,60.18
3302.00,60.22
3301.00,60.24
3300.00,60.25
3299.00,60.24
3298.00,60.23
3297.00,60.21
3296.00,60.19
3295.00,60.19
3294.00,60.19
3293.00,60.20
3292.00,60.21
3291.00,60.24
3290.00,60.28
3289.00,60.31
3288.00,60.33
3287.00,60.35
3286.00,60.35
3285.00,60.36
3284.00,60.37
3283.00,60.38
3282.00,60.39
3281.00,60.39
3280.00,60.40
3279.00,60.40
3278.00,60.40
3277.00,60.39
3276.00,60.38
3275.00,60.38
3274.00,60.37
3273.00,60.37
3272.00,60.37
3271.00,60.39
3270.00,60.42
3269.00,60.47
3268.00,60.52
3267.00,60.56
3266.00,60.59
3265.00,60.62
3264.00,60.64
3263.00,60.66
3262.00,60.68
3261.00,60.70
3260.00,60.72
3259.00,60.74
3258.00,60.74
3257.00,60.75
3256.00,60.77
3255.00,60.81
3254.00,60.85
3253.00,60.90
3252.00,60.94
3251.00,60.97
3250.00,60.98
3249.00,60.99
3248.00,61.01
3247.00,61.04
3246.00,61.09
3245.00,61.15
3244.00,61.22
3243.00,61.29
3242.00,61.34
3241.00,61.39
3240.00,61.43
3239.00,61.48
3238.00,61.52
3237.00,61.55
3236.00,61.57
3235.00,61.59
3234.00,61.63
3233.00,61.69
3232.00,61.78
3231.00,61.88
3230.00,61.98
3229.00,62.07
3228.00,62.15
3227.00,62.22
3226.00,62.29
3225.00,62.37
3224.00,62.45
3223.00,62.53
3222.00,62.60
3221.00,62.67
3220.00,62.75
3219.00,62.83
3218.00,62.92
3217.00,63.01
3216.00,63.10
3215.00,63.20
3214.00,63.30
3213.00,63.41
3212.00,63.52
3211.00,63.62
3210.00,63.72
3209.00,63.82
3208.00,63.93
3207.00,64.03
3206.00,64.15
3205.00,64.26
3204.00,64.38
3203.00,64.50
3202.00,64.63
3201.00,64.75
3200.00,64.88
3199.00,65.00
3198.00,65.13
3197.00,65.25
3196.00,65.38
3195.00,65.51
3194.00,65.64
3193.00,65.78
3192.00,65.91
3191.00,66.05
3190.00,66.18
3189.00,66.32
3188.00,66.47
3187.00,66.62
3186.00,66.76
3185.00,66.91
3184.00,67.06
3183.00,67.20
