Time,Extension,Load,Length,Width,Thickness,CS Area,Strain,Stress
(s),(mm),(N),(mm),(mm),(mm),(mm^2),(mm/mm),(MPa)
0,0,-0.03847,16.5,2.82,0.35,0.987,0,-0.03897669706
0.1,0.00396,-0.02887,,,,,0.00024,-0.02925025329
0.2,0.01374,-0.0009,,,,,0.0008327272727,-0.0009118541033
0.3,0.02224,0.00962,,,,,0.001347878788,0.009746707194
0.4,0.03045,0.02056,,,,,0.001845454545,0.02083080041
0.5,0.03861,0.02817,,,,,0.00234,0.02854103343
0.6,0.04739,0.03592,,,,,0.002872121212,0.03639311044
0.7,0.05568,0.04448,,,,,0.003374545455,0.04506585613
0.8,0.06372,0.04953,,,,,0.003861818182,0.05018237082
0.9,0.07208,0.0513,,,,,0.004368484848,0.05197568389
1,0.08067,0.05639,,,,,0.004889090909,0.05713272543
1.1,0.08894,0.06129,,,,,0.00539030303,0.06209726444
1.2,0.09696,0.06523,,,,,0.005876363636,0.06608915907
1.3,0.10565,0.07092,,,,,0.006403030303,0.07185410334
1.4,0.11401,0.07261,,,,,0.00690969697,0.07356636272
1.5,0.12217,0.0768,,,,,0.007404242424,0.07781155015
1.6,0.13028,0.07856,,,,,0.007895757576,0.07959473151
1.7,0.13902,0.08249,,,,,0.008425454545,0.08357649443
1.8,0.14725,0.08673,,,,,0.008924242424,0.08787234043
1.9,0.15531,0.08747,,,,,0.009412727273,0.08862208713
2,0.16384,0.08869,,,,,0.00992969697,0.08985815603
2.1,0.17245,0.09285,,,,,0.01045151515,0.09407294833
2.2,0.1807,0.09624,,,,,0.01095151515,0.09750759878
2.3,0.18853,0.09679,,,,,0.01142606061,0.09806484296
2.4,0.19727,0.09831,,,,,0.01195575758,0.09960486322
2.5,0.20562,0.10133,,,,,0.01246181818,0.1026646403
2.6,0.21382,0.10392,,,,,0.01295878788,0.1052887538
2.7,0.22203,0.10398,,,,,0.01345636364,0.1053495441
2.8,0.2308,0.10776,,,,,0.01398787879,0.1091793313
2.9,0.23908,0.1092,,,,,0.01448969697,0.1106382979
3,0.24692,0.10879,,,,,0.01496484848,0.1102228977
3.1,0.25554,0.11127,,,,,0.01548727273,0.1127355623
3.2,0.26406,0.11366,,,,,0.01600363636,0.1151570415
3.3,0.27223,0.11459,,,,,0.01649878788,0.1160992908
3.4,0.28023,0.11504,,,,,0.01698363636,0.1165552178
3.5,0.28898,0.11787,,,,,0.01751393939,0.1194224924
3.6,0.29733,0.11878,,,,,0.01802,0.1203444782
3.7,0.3055,0.11944,,,,,0.01851515152,0.1210131712
3.8,0.3137,0.12096,,,,,0.01901212121,0.1225531915
3.9,0.32235,0.12343,,,,,0.01953636364,0.1250557244
4,0.33061,0.12312,,,,,0.0200369697,0.1247416413
4.1,0.33863,0.12433,,,,,0.0205230303,0.1259675785
4.2,0.34722,0.12553,,,,,0.02104363636,0.127183384
