Time,Extension,Load,Length,Width,Thickness,CS Area,Strain,Stress
(s),(mm),(N),(mm),(mm),(mm),(mm^2),(mm/mm),(MPa)
0,0,0.00005,16.5,2.71,0.36,0.9756,0,0.00005125051251
0.1,0.00407,-0.00007,,,,,0.0002466666667,-0.00007175071751
0.2,0.01364,-0.00175,,,,,0.0008266666667,-0.001793767938
0.3,0.02204,-0.00048,,,,,0.001335757576,-0.00049200492
0.4,0.03087,0.00062,,,,,0.001870909091,0.0006355063551
0.5,0.03923,0.00046,,,,,0.002377575758,0.000471504715
0.6,0.04714,0.00047,,,,,0.002856969697,0.0004817548175
0.7,0.05553,-0.00137,,,,,0.003365454545,-0.001404264043
0.8,0.06417,0.0009,,,,,0.003889090909,0.0009225092251
0.9,0.07246,0.00115,,,,,0.004391515152,0.001178761788
1,0.08048,0.00181,,,,,0.004877575758,0.001855268553
1.1,0.08924,-0.00022,,,,,0.005408484848,-0.000225502255
1.2,0.09763,0.0005,,,,,0.005916969697,0.0005125051251
1.3,0.1057,0.00287,,,,,0.006406060606,0.002941779418
1.4,0.11379,0.00186,,,,,0.006896363636,0.001906519065
1.5,0.12258,0.00132,,,,,0.007429090909,0.00135301353
1.6,0.1308,-0.0002,,,,,0.007927272727,-0.00020500205
1.7,0.13885,0.0003,,,,,0.008415151515,0.000307503075
1.8,0.14732,0.00086,,,,,0.008928484848,0.0008815088151
1.9,0.15591,0.00219,,,,,0.009449090909,0.002244772448
2,0.1642,0.00126,,,,,0.009951515152,0.001291512915
2.1,0.17216,0.00162,,,,,0.01043393939,0.001660516605
2.2,0.18075,0.00234,,,,,0.01095454545,0.002398523985
2.3,0.18912,0.00241,,,,,0.01146181818,0.002470274703
2.4,0.19738,0.0016,,,,,0.01196242424,0.0016400164
2.5,0.20548,0.00242,,,,,0.01245333333,0.002480524805
2.6,0.21428,0.00152,,,,,0.01298666667,0.00155801558
2.7,0.22258,0.00272,,,,,0.01348969697,0.00278802788
2.8,0.23048,0.00291,,,,,0.01396848485,0.002982779828
2.9,0.23897,0.00221,,,,,0.0144830303,0.002265272653
3,0.24756,0.00206,,,,,0.01500363636,0.002111521115
3.1,0.25586,0.00299,,,,,0.01550666667,0.003064780648
3.2,0.26379,0.00522,,,,,0.01598727273,0.005350553506
3.3,0.27252,0.0043,,,,,0.01651636364,0.004407544075
3.4,0.28086,0.00341,,,,,0.01702181818,0.003495284953
3.5,0.2889,0.0033,,,,,0.01750909091,0.003382533825
3.6,0.29714,0.00415,,,,,0.01800848485,0.004253792538
3.7,0.30583,0.00638,,,,,0.01853515152,0.006539565396
3.8,0.31419,0.00391,,,,,0.01904181818,0.004007790078
3.9,0.32218,0.00468,,,,,0.01952606061,0.00479704797
4,0.33076,0.00394,,,,,0.02004606061,0.004038540385
4.1,0.33932,0.0036,,,,,0.02056484848,0.0036900369
4.2,0.34747,0.00355,,,,,0.02105878788,0.003638786388
4.3,0.35541,0.00453,,,,,0.02154,0.004643296433
4.4,0.36419,0.00294,,,,,0.02207212121,0.003013530135
4.5,0.37245,0.00344,,,,,0.02257272727,0.00352603526
4.6,0.38066,0.00343,,,,,0.02307030303,0.003515785158
4.7,0.38892,0.00531,,,,,0.02357090909,0.005442804428
4.8,0.39758,0.00574,,,,,0.02409575758,0.005883558836
4.9,0.40585,0.00501,,,,,0.0245969697,0.005135301353
5,0.41383,0.00467,,,,,0.02508060606,0.004786797868
5.1,0.42232,0.00415,,,,,0.02559515152,0.004253792538
5.2,0.43081,0.00511,,,,,0.02610969697,0.005237802378
5.3,0.43913,0.00327,,,,,0.02661393939,0.003351783518
5.4,0.44712,0.00421,,,,,0.02709818182,0.004315293153
5.5,0.4559,0.00452,,,,,0.02763030303,0.00463304633
5.6,0.46422,0.00721,,,,,0.02813454545,0.007390323903
5.7,0.47228,0.00631,,,,,0.0286230303,0.006467814678
5.8,0.48057,0.00571,,,,,0.02912545455,0.005852808528
5.9,0.48925,0.00404,,,,,0.02965151515,0.00414104141
6,0.49753,0.00535,,,,,0.03015333333,0.005483804838
6.1,0.50546,0.00835,,,,,0.03063393939,0.008558835588
6.2,0.51409,0.00753,,,,,0.0311569697,0.007718327183
6.3,0.52257,0.006,,,,,0.03167090909,0.006150061501
6.4,0.53069,0.00347,,,,,0.0321630303,0.003556785568
6.5,0.53871,0.0052,,,,,0.03264909091,0.005330053301
6.6,0.54747,0.00621,,,,,0.03318,0.006365313653
6.7,0.55586,0.00528,,,,,0.03368848485,0.005412054121
6.8,0.56397,0.00754,,,,,0.03418,0.007728577286
6.9,0.57232,0.00639,,,,,0.03468606061,0.006549815498
7,0.58101,0.00759,,,,,0.03521272727,0.007779827798
7.1,0.58915,0.00792,,,,,0.03570606061,0.008118081181
7.2,0.59704,0.00248,,,,,0.03618424242,0.00254202542
7.3,0.60578,0.00527,,,,,0.03671393939,0.005401804018
7.4,0.61419,0.00736,,,,,0.03722363636,0.007544075441
7.5,0.62246,0.00522,,,,,0.03772484848,0.005350553506
7.6,0.63048,0.0053,,,,,0.03821090909,0.005432554326
7.7,0.63923,0.00573,,,,,0.03874121212,0.005873308733
7.8,0.64749,0.00831,,,,,0.03924181818,0.008517835178
7.9,0.6556,0.0091,,,,,0.03973333333,0.009327593276
8,0.66392,0.00812,,,,,0.04023757576,0.008323083231
8.1,0.67249,0.00836,,,,,0.0407569697,0.008569085691
8.2,0.68082,0.00851,,,,,0.04126181818,0.008722837228
8.3,0.68875,0.00825,,,,,0.04174242424,0.008456334563
8.4,0.69752,0.00852,,,,,0.04227393939,0.008733087331
8.5,0.70594,0.00882,,,,,0.04278424242,0.009040590406
8.6,0.71404,0.0098,,,,,0.04327515152,0.01004510045
8.7,0.72211,0.00755,,,,,0.04376424242,0.007738827388
8.8,0.73088,0.0084,,,,,0.04429575758,0.008610086101
8.9,0.73922,0.00905,,,,,0.04480121212,0.009276342763
9,0.74725,0.00989,,,,,0.04528787879,0.01013735137
9.1,0.75568,0.00875,,,,,0.04579878788,0.008968839688
9.2,0.76426,0.0079,,,,,0.04631878788,0.008097580976
9.3,0.77244,0.00909,,,,,0.04681454545,0.009317343173
9.4,0.78037,0.01037,,,,,0.04729515152,0.01062935629
9.5,0.78912,0.01008,,,,,0.04782545455,0.01033210332
9.6,0.79757,0.00795,,,,,0.04833757576,0.008148831488
