0.000000000000000000e+00,0.000000000000000000e+00
3.333333333333333287e-02,-2.845692883893179387e-04
6.666666666666666574e-02,-1.505617977529349568e-04
1.000000000000000056e-01,-2.631460674156068606e-04
1.333333333333333315e-01,-4.155056179771735437e-04
1.666666666666666574e-01,-3.671910112362323782e-04
2.000000000000000111e-01,-5.109363295876805273e-04
2.333333333333333370e-01,-2.573033707862092036e-04
2.666666666666666630e-01,-2.944569288384357047e-04
2.999999999999999889e-01,-6.340074906368759790e-04
3.333333333333333148e-01,-5.888389513105920983e-04
3.666666666666666408e-01,-4.355805243442613969e-04
4.000000000000000222e-01,-5.880149812739002280e-04
4.333333333333333481e-01,-4.072659176033818123e-04
4.666666666666666741e-01,-1.156554307120956853e-04
5.000000000000000000e-01,3.024719101126424874e-04
5.333333333333333259e-01,3.054681647942929408e-04
5.666666666666666519e-01,6.318352059923657135e-04
5.999999999999999778e-01,1.194232209737736226e-03
6.333333333333333037e-01,1.766591760299699148e-03
6.666666666666666297e-01,2.520599250936346892e-03
6.999999999999999556e-01,2.760599250936338414e-03
7.333333333333332815e-01,3.585992509363263459e-03
7.666666666666667185e-01,3.623220973782814713e-03
8.000000000000000444e-01,3.698202247191251669e-03
8.333333333333333703e-01,4.449737827715433136e-03
8.666666666666666963e-01,5.285393258427056005e-03
9.000000000000000222e-01,5.864194756553879964e-03
9.333333333333333481e-01,6.424419475655187770e-03
9.666666666666666741e-01,6.719101123595449740e-03
1.000000000000000000e+00,7.974307116105010945e-03
1.033333333333333437e+00,8.667790262172738250e-03
1.066666666666666652e+00,9.039700374531778326e-03
1.100000000000000089e+00,1.036007490636738776e-02
1.133333333333333304e+00,1.172104868913843335e-02
1.166666666666666741e+00,1.276134831460645248e-02
1.199999999999999956e+00,1.339348314606737117e-02
1.233333333333333393e+00,1.404569288389492972e-02
1.266666666666666607e+00,1.419056179775267032e-02
1.300000000000000044e+00,1.530337078651651007e-02
1.333333333333333259e+00,1.538157303370857321e-02
1.366666666666666696e+00,1.688539325842675076e-02
1.399999999999999911e+00,1.759295880149811669e-02
1.433333333333333348e+00,1.766996254681671083e-02
1.466666666666666563e+00,1.876823970037415704e-02
1.500000000000000000e+00,1.937767790262147002e-02
1.533333333333333437e+00,1.993033707865192461e-02
1.566666666666666652e+00,2.090367041198496964e-02
