Time,Extension,Load,Length,Width,Thickness,CS Area,Strain,Stress
(s),(mm),(N),(mm),(mm),(mm),(mm^2),(mm/mm),(MPa)
0,0,-0.00269,16.5,2.82,0.71,2.0022,0,-0.001343522126
0.1,0.0035,0.00009,,,,,0.0002121212121,0.00004495055439
0.2,0.01325,0.00899,,,,,0.000803030303,0.004490060933
0.3,0.0217,0.01667,,,,,0.001315151515,0.008325841574
0.4,0.02998,0.01893,,,,,0.001816969697,0.00945459994
0.5,0.0385,0.02239,,,,,0.002333333333,0.01118269903
0.6,0.04688,0.0245,,,,,0.002841212121,0.01223653981
0.7,0.05482,0.02435,,,,,0.003322424242,0.01216162222
0.8,0.06345,0.02956,,,,,0.003845454545,0.01476375986
0.9,0.07198,0.03104,,,,,0.004362424242,0.01550294676
1,0.08026,0.03335,,,,,0.004864242424,0.01665667765
1.1,0.08817,0.03475,,,,,0.005343636364,0.0173559085
1.2,0.0969,0.03565,,,,,0.005872727273,0.01780541404
1.3,0.10528,0.03862,,,,,0.006380606061,0.01928878234
1.4,0.11324,0.04156,,,,,0.006863030303,0.02075716712
1.5,0.12158,0.04366,,,,,0.007368484848,0.02180601339
1.6,0.13032,0.04453,,,,,0.007898181818,0.02224053541
1.7,0.13862,0.04528,,,,,0.008401212121,0.02261512336
1.8,0.14663,0.04569,,,,,0.008886666667,0.02281989811
1.9,0.15517,0.04701,,,,,0.009404242424,0.02347917291
2,0.16367,0.05099,,,,,0.009919393939,0.02546698632
2.1,0.17177,0.05289,,,,,0.01041030303,0.02641594246
2.2,0.17985,0.05312,,,,,0.0109,0.0265308161
2.3,0.18866,0.053,,,,,0.01143393939,0.02647088203
2.4,0.19693,0.05531,,,,,0.01193515152,0.02762461293
2.5,0.20494,0.0562,,,,,0.01242060606,0.02806912396
2.6,0.21332,0.05796,,,,,0.01292848485,0.02894815703
2.7,0.22193,0.05925,,,,,0.01345030303,0.02959244831
2.8,0.23017,0.06147,,,,,0.01394969697,0.03070122865
