Time,Extension,Load,Length,Width,Thickness,CS Area,Strain,Stress
(s),(mm),(N),(mm),(mm),(mm),(mm^2),(mm/mm),(MPa)
0,0,-0.02775,16.5,2.82,0.32,0.9024,0,-0.03075132979
0.1,0.00352,-0.00534,,,,,0.0002133333333,-0.005917553191
0.2,0.01302,0.03803,,,,,0.0007890909091,0.04214317376
0.3,0.0219,0.06334,,,,,0.001327272727,0.07019060284
0.4,0.03028,0.08234,,,,,0.001835151515,0.09124556738
0.5,0.03824,0.09693,,,,,0.002317575758,0.1074135638
0.6,0.04667,0.11074,,,,,0.002828484848,0.1227171986
0.7,0.05526,0.12544,,,,,0.003349090909,0.1390070922
0.8,0.06354,0.13716,,,,,0.003850909091,0.1519946809
0.9,0.07152,0.14408,,,,,0.004334545455,0.1596631206
1,0.08021,0.15419,,,,,0.004861212121,0.170866578
1.1,0.08857,0.16348,,,,,0.005367878788,0.1811613475
1.2,0.09664,0.17227,,,,,0.005856969697,0.190902039
1.3,0.10483,0.17746,,,,,0.006353333333,0.1966533688
1.4,0.11355,0.186,,,,,0.006881818182,0.2061170213
1.5,0.12187,0.19086,,,,,0.007386060606,0.2115026596
1.6,0.12993,0.19443,,,,,0.007874545455,0.2154587766
1.7,0.13844,0.20249,,,,,0.00839030303,0.2243905142
1.8,0.14705,0.2103,,,,,0.008912121212,0.2330452128
1.9,0.15518,0.2149,,,,,0.009404848485,0.2381427305
2,0.16312,0.2151,,,,,0.009886060606,0.2383643617
2.1,0.17189,0.22073,,,,,0.01041757576,0.2446032801
2.2,0.18021,0.22558,,,,,0.01092181818,0.2499778369
2.3,0.18841,0.23103,,,,,0.01141878788,0.2560172872
2.4,0.19666,0.2323,,,,,0.01191878788,0.2574246454
2.5,0.20534,0.23799,,,,,0.01244484848,0.2637300532
2.6,0.21356,0.23905,,,,,0.0129430303,0.2649046986
2.7,0.22154,0.24106,,,,,0.01342666667,0.2671320922
2.8,0.23001,0.24571,,,,,0.01394,0.2722850177
2.9,0.23852,0.2516,,,,,0.01445575758,0.2788120567
3,0.24684,0.25308,,,,,0.01496,0.2804521277
3.1,0.25485,0.25313,,,,,0.01544545455,0.2805075355
3.2,0.2636,0.25702,,,,,0.01597575758,0.2848182624
3.3,0.27196,0.2615,,,,,0.01648242424,0.2897828014
3.4,0.27999,0.26483,,,,,0.01696909091,0.293472961
3.5,0.28826,0.26454,,,,,0.01747030303,0.2931515957
3.6,0.29697,0.26877,,,,,0.01799818182,0.2978390957
3.7,0.30526,0.27105,,,,,0.01850060606,0.3003656915
3.8,0.31319,0.27125,,,,,0.01898121212,0.3005873227
3.9,0.32178,0.27427,,,,,0.01950181818,0.3039339539
4,0.3303,0.28013,,,,,0.02001818182,0.3104277482
4.1,0.33845,0.28192,,,,,0.02051212121,0.3124113475
4.2,0.34644,0.27938,,,,,0.02099636364,0.3095966312
4.3,0.35519,0.28258,,,,,0.02152666667,0.3131427305
4.4,0.36358,0.28696,,,,,0.02203515152,0.3179964539
