Time,Extension,Load,Length,Width,Thickness,CS Area,Strain,Stress
(s),(mm),(N),(mm),(mm),(mm),(mm^2),(mm/mm),(MPa)
0,0,-0.01386,16.5,2.82,0.31,0.8742,0,-0.01585449554
0.1,0.00379,0.00243,,,,,0.0002296969697,0.002779684283
0.2,0.01367,0.0445,,,,,0.0008284848485,0.05090368337
0.3,0.02202,0.06454,,,,,0.001334545455,0.07382749943
0.4,0.03009,0.07951,,,,,0.001823636364,0.09095172729
0.5,0.0386,0.09297,,,,,0.002339393939,0.1063486616
0.6,0.04732,0.10841,,,,,0.002867878788,0.1240105239
0.7,0.05556,0.11941,,,,,0.003367272727,0.1365934569
0.8,0.06341,0.12791,,,,,0.003843030303,0.1463166323
0.9,0.07216,0.14068,,,,,0.004373333333,0.1609242736
1,0.08049,0.15094,,,,,0.004878181818,0.1726607184
1.1,0.08863,0.15838,,,,,0.005371515152,0.1811713567
1.2,0.09681,0.16427,,,,,0.005867272727,0.1879089453
1.3,0.10561,0.17577,,,,,0.006400606061,0.2010638298
1.4,0.11384,0.18295,,,,,0.006899393939,0.2092770533
1.5,0.12187,0.19143,,,,,0.007386060606,0.2189773507
1.6,0.13034,0.19995,,,,,0.007899393939,0.2287234043
1.7,0.13884,0.20694,,,,,0.008414545455,0.2367192862
1.8,0.14715,0.21411,,,,,0.008918181818,0.2449210707
1.9,0.15517,0.21832,,,,,0.009404242424,0.2497369023
2,0.16384,0.22654,,,,,0.00992969697,0.2591397849
2.1,0.1722,0.23529,,,,,0.01043636364,0.2691489362
2.2,0.18032,0.23999,,,,,0.01092848485,0.2745252803
2.3,0.18842,0.24384,,,,,0.01141939394,0.2789293068
2.4,0.19722,0.2536,,,,,0.01195272727,0.2900938
2.5,0.20542,0.2597,,,,,0.01244969697,0.2970716083
2.6,0.21349,0.26607,,,,,0.01293878788,0.3043582704
2.7,0.22202,0.27059,,,,,0.01345575758,0.309528712
2.8,0.23064,0.27876,,,,,0.01397818182,0.3188743995
2.9,0.23888,0.28476,,,,,0.01447757576,0.3257378174
3,0.24671,0.28789,,,,,0.01495212121,0.3293182338
3.1,0.25552,0.29538,,,,,0.01548606061,0.3378860673
3.2,0.26382,0.30216,,,,,0.01598909091,0.3456417296
3.3,0.272,0.30789,,,,,0.01648484848,0.3521962938
3.4,0.28023,0.31088,,,,,0.01698363636,0.3556165637
3.5,0.28896,0.31985,,,,,0.01751272727,0.3658773736
