Created as New Dataset,Sample 000 By FTIR User 2.0 Date Friday, April 12 2024
cm-1,%T
3650.00,99.90
3649.00,99.89
3648.00,99.87
3647.00,99.85
3646.00,99.86
3645.00,99.87
3644.00,99.89
3643.00,99.92
3642.00,99.93
3641.00,99.95
3640.00,99.96
3639.00,99.97
3638.00,99.97
3637.00,99.98
3636.00,99.98
3635.00,99.98
3634.00,99.97
3633.00,99.97
3632.00,99.97
3631.00,99.96
3630.00,99.94
3629.00,99.92
3628.00,99.91
3627.00,99.91
3626.00,99.91
3625.00,99.92
3624.00,99.93
3623.00,99.94
3622.00,99.94
3621.00,99.95
3620.00,99.95
3619.00,99.94
3618.00,99.92
3617.00,99.91
3616.00,99.90
3615.00,99.89
3614.00,99.88
3613.00,99.89
3612.00,99.89
3611.00,99.90
3610.00,99.90
3609.00,99.90
3608.00,99.90
3607.00,99.91
3606.00,99.92
3605.00,99.93
3604.00,99.93
3603.00,99.94
3602.00,99.94
3601.00,99.95
3600.00,99.96
3599.00,99.96
3598.00,99.96
3597.00,99.95
3596.00,99.94
3595.00,99.93
3594.00,99.93
3593.00,99.94
3592.00,99.94
3591.00,99.94
3590.00,99.94
3589.00,99.93
3588.00,99.92
3587.00,99.92
3586.00,99.91
3585.00,99.91
3584.00,99.91
3583.00,99.92
3582.00,99.92
3581.00,99.93
3580.00,99.94
3579.00,99.94
3578.00,99.95
3577.00,99.95
3576.00,99.95
3575.00,99.95
3574.00,99.95
3573.00,99.95
3572.00,99.96
3571.00,99.96
3570.00,99.95
3569.00,99.95
3568.00,99.94
3567.00,99.93
3566.00,99.90
3565.00,99.89
3564.00,99.88
3563.00,99.88
3562.00,99.88
3561.00,99.90
3560.00,99.91
3559.00,99.92
3558.00,99.93
3557.00,99.93
3556.00,99.94
3555.00,99.94
3554.00,99.94
3553.00,99.94
3552.00,99.94
3551.00,99.93
3550.00,99.93
3549.00,99.92
3548.00,99.92
3547.00,99.92
3546.00,99.92
3545.00,99.92
3544.00,99.92
3543.00,99.91
3542.00,99.91
3541.00,99.91
3540.00,99.91
3539.00,99.91
3538.00,99.92
3537.00,99.93
3536.00,99.93
3535.00,99.93
3534.00,99.93
3533.00,99.93
3532.00,99.92
3531.00,99.92
3530.00,99.92
3529.00,99.92
3528.00,99.92
3527.00,99.92
3526.00,99.92
3525.00,99.91
3524.00,99.90
3523.00,99.90
3522.00,99.90
3521.00,99.90
3520.00,99.90
3519.00,99.90
3518.00,99.90
3517.00,99.91
3516.00,99.91
3515.00,99.92
3514.00,99.92
3513.00,99.92
3512.00,99.92
3511.00,99.91
3510.00,99.91
3509.00,99.90
3508.00,99.90
3507.00,99.90
3506.00,99.90
3505.00,99.90
3504.00,99.90
3503.00,99.90
3502.00,99.90
3501.00,99.90
3500.00,99.90
3499.00,99.89
3498.00,99.89
3497.00,99.89
3496.00,99.89
3495.00,99.89
3494.00,99.89
3493.00,99.90
3492.00,99.90
3491.00,99.90
3490.00,99.91
3489.00,99.91
3488.00,99.91
3487.00,99.90
3486.00,99.90
3485.00,99.89
3484.00,99.89
3483.00,99.89
3482.00,99.89
3481.00,99.90
3480.00,99.90
3479.00,99.90
3478.00,99.89
3477.00,99.89
3476.00,99.89
3475.00,99.89
3474.00,99.89
3473.00,99.89
3472.00,99.90
3471.00,99.90
3470.00,99.91
3469.00,99.91
3468.00,99.91
3467.00,99.90
3466.00,99.90
3465.00,99.90
3464.00,99.90
