Created as New Dataset,Sample 004 By FTIR User 2.0 Date Friday, April 12 2024
cm-1,%T
3650.00,100.65
3649.00,100.65
3648.00,100.66
3647.00,100.66
3646.00,100.66
3645.00,100.65
3644.00,100.65
3643.00,100.65
3642.00,100.64
3641.00,100.64
3640.00,100.65
3639.00,100.65
3638.00,100.64
3637.00,100.64
3636.00,100.63
3635.00,100.63
3634.00,100.62
3633.00,100.61
3632.00,100.61
3631.00,100.62
3630.00,100.62
3629.00,100.61
3628.00,100.61
3627.00,100.62
3626.00,100.63
3625.00,100.65
3624.00,100.66
3623.00,100.66
3622.00,100.68
3621.00,100.69
3620.00,100.70
3619.00,100.70
3618.00,100.69
3617.00,100.68
3616.00,100.67
3615.00,100.67
3614.00,100.66
3613.00,100.65
3612.00,100.64
3611.00,100.63
3610.00,100.63
3609.00,100.63
3608.00,100.63
3607.00,100.63
3606.00,100.65
3605.00,100.66
3604.00,100.66
3603.00,100.67
3602.00,100.66
3601.00,100.66
3600.00,100.66
3599.00,100.67
3598.00,100.67
3597.00,100.67
3596.00,100.65
3595.00,100.64
3594.00,100.64
3593.00,100.64
3592.00,100.65
3591.00,100.66
3590.00,100.67
3589.00,100.68
3588.00,100.68
3587.00,100.68
3586.00,100.67
3585.00,100.67
3584.00,100.68
3583.00,100.68
3582.00,100.68
3581.00,100.68
3580.00,100.67
3579.00,100.67
3578.00,100.67
3577.00,100.67
3576.00,100.67
3575.00,100.68
3574.00,100.68
3573.00,100.68
3572.00,100.68
3571.00,100.69
3570.00,100.69
3569.00,100.70
3568.00,100.70
3567.00,100.70
3566.00,100.70
3565.00,100.69
3564.00,100.69
3563.00,100.69
3562.00,100.69
3561.00,100.69
3560.00,100.68
3559.00,100.68
3558.00,100.68
3557.00,100.68
3556.00,100.68
3555.00,100.68
3554.00,100.68
3553.00,100.69
3552.00,100.69
3551.00,100.69
3550.00,100.69
3549.00,100.69
3548.00,100.69
3547.00,100.69
3546.00,100.69
3545.00,100.69
3544.00,100.70
3543.00,100.70
3542.00,100.69
3541.00,100.69
3540.00,100.68
3539.00,100.68
3538.00,100.68
3537.00,100.68
3536.00,100.68
3535.00,100.68
3534.00,100.68
3533.00,100.68
3532.00,100.68
3531.00,100.68
3530.00,100.68
3529.00,100.68
3528.00,100.68
3527.00,100.68
3526.00,100.68
3525.00,100.68
3524.00,100.68
3523.00,100.69
3522.00,100.69
3521.00,100.68
3520.00,100.68
3519.00,100.68
3518.00,100.67
3517.00,100.67
3516.00,100.67
3515.00,100.68
3514.00,100.68
3513.00,100.68
3512.00,100.69
3511.00,100.68
3510.00,100.68
3509.00,100.68
3508.00,100.68
3507.00,100.68
3506.00,100.68
3505.00,100.67
3504.00,100.67
3503.00,100.67
3502.00,100.67
3501.00,100.67
3500.00,100.67
3499.00,100.67
3498.00,100.67
3497.00,100.67
3496.00,100.67
3495.00,100.67
3494.00,100.67
3493.00,100.68
3492.00,100.68
3491.00,100.68
3490.00,100.68
3489.00,100.68
3488.00,100.67
3487.00,100.67
3486.00,100.67
3485.00,100.67
3484.00,100.66
3483.00,100.66
3482.00,100.66
3481.00,100.66
3480.00,100.67
3479.00,100.67
3478.00,100.68
3477.00,100.68
3476.00,100.67
3475.00,100.67
3474.00,100.67
3473.00,100.67
3472.00,100.67
3471.00,100.67
3470.00,100.67
3469.00,100.68
3468.00,100.68
3467.00,100.68
3466.00,100.68
3465.00,100.68
3464.00,100.67
3463.00,100.67
3462.00,100.67
3461.00,100.67
3460.00,100.67
3459.00,100.67
3458.00,100.67
3457.00,100.67
3456.00,100.67
3455.00,100.66
3454.00,100.66
3453.00,100.66
3452.00,100.65
3451.00,100.65
3450.00,100.65
3449.00,100.65
3448.00,100.65
3447.00,100.66
3446.00,100.66
3445.00,100.66
3444.00,100.66
3443.00,100.66
3442.00,100.66
3441.00,100.65
3440.00,100.66
3439.00,100.66
3438.00,100.66
3437.00,100.67
3436.00,100.67
3435.00,100.67
3434.00,100.66
3433.00,100.66
3432.00,100.66
3431.00,100.66
3430.00,100.66
3429.00,100.66
3428.00,100.66
3427.00,100.66
3426.00,100.66
3425.00,100.66
3424.00,100.65
3423.00,100.66
3422.00,100.66
3421.00,100.66
3420.00,100.66
3419.00,100.66
3418.00,100.66
3417.00,100.66
3416.00,100.66
3415.00,100.66
3414.00,100.66
3413.00,100.66
3412.00,100.66
3411.00,100.66
3410.00,100.66
3409.00,100.66
3408.00,100.66
3407.00,100.66
3406.00,100.66
3405.00,100.66
3404.00,100.66
3403.00,100.66
3402.00,100.66
3401.00,100.66
3400.00,100.66
3399.00,100.66
3398.00,100.66
3397.00,100.66
3396.00,100.66
3395.00,100.66
3394.00,100.66
3393.00,100.66
3392.00,100.66
3391.00,100.66
3390.00,100.66
3389.00,100.66
3388.00,100.66
3387.00,100.65
3386.00,100.65
3385.00,100.65
3384.00,100.66
3383.00,100.66
3382.00,100.65
3381.00,100.65
3380.00,100.65
3379.00,100.65
3378.00,100.65
3377.00,100.64
3376.00,100.64
3375.00,100.64
3374.00,100.64
3373.00,100.64
3372.00,100.65
3371.00,100.65
3370.00,100.65
3369.00,100.66
3368.00,100.66
3367.00,100.65
3366.00,100.65
3365.00,100.65
3364.00,100.64
3363.00,100.64
3362.00,100.64
3361.00,100.64
3360.00,100.64
3359.00,100.64
3358.00,100.64
3357.00,100.64
3356.00,100.64
3355.00,100.65
3354.00,100.65
3353.00,100.65
3352.00,100.65
3351.00,100.65
3350.00,100.65
3349.00,100.65
3348.00,100.64
3347.00,100.65
3346.00,100.65
3345.00,100.65
3344.00,100.65
3343.00,100.65
3342.00,100.64
3341.00,100.64
3340.00,100.64
3339.00,100.64
3338.00,100.64
3337.00,100.64
3336.00,100.64
3335.00,100.64
3334.00,100.64
3333.00,100.65
3332.00,100.65
3331.00,100.65
3330.00,100.64
3329.00,100.64
3328.00,100.64
3327.00,100.65
3326.00,100.65
3325.00,100.65
3324.00,100.65
3323.00,100.65
3322.00,100.64
3321.00,100.64
3320.00,100.64
3319.00,100.64
3318.00,100.64
3317.00,100.64
3316.00,100.64
3315.00,100.64
3314.00,100.64
3313.00,100.64
3312.00,100.64
3311.00,100.64
3310.00,100.64
3309.00,100.65
3308.00,100.65
3307.00,100.65
3306.00,100.65
3305.00,100.65
3304.00,100.65
3303.00,100.65
3302.00,100.65
3301.00,100.65
3300.00,100.65
3299.00,100.65
3298.00,100.65
3297.00,100.65
3296.00,100.66
3295.00,100.66
3294.00,100.66
3293.00,100.66
3292.00,100.66
3291.00,100.66
3290.00,100.65
3289.00,100.65
3288.00,100.64
3287.00,100.64
3286.00,100.64
3285.00,100.65
3284.00,100.65
3283.00,100.65
3282.00,100.65
3281.00,100.65
3280.00,100.64
3279.00,100.64
3278.00,100.64
3277.00,100.65
3276.00,100.65
3275.00,100.65
3274.00,100.66
3273.00,100.66
3272.00,100.66
3271.00,100.66
3270.00,100.65
3269.00,100.65
3268.00,100.65
3267.00,100.65
3266.00,100.64
3265.00,100.64
3264.00,100.64
3263.00,100.65
3262.00,100.65
3261.00,100.65
3260.00,100.65
3259.00,100.65
3258.00,100.65
3257.00,100.65
3256.00,100.64
3255.00,100.64
3254.00,100.64
3253.00,100.64
3252.00,100.64
3251.00,100.65
3250.00,100.65
3249.00,100.65
3248.00,100.65
3247.00,100.65
3246.00,100.65
3245.00,100.65
3244.00,100.65
3243.00,100.65
3242.00,100.65
3241.00,100.65
3240.00,100.65
3239.00,100.65
3238.00,100.64
3237.00,100.65
3236.00,100.65
3235.00,100.65
3234.00,100.65
3233.00,100.65
3232.00,100.65
3231.00,100.65
3230.00,100.64
3229.00,100.64
3228.00,100.65
3227.00,100.65
3226.00,100.64
3225.00,100.64
3224.00,100.64
3223.00,100.63
3222.00,100.63
3221.00,100.63
3220.00,100.63
3219.00,100.64
3218.00,100.64
3217.00,100.64
3216.00,100.64
3215.00,100.64
3214.00,100.64
3213.00,100.65
3212.00,100.65
3211.00,100.65
3210.00,100.65
3209.00,100.65
3208.00,100.64
3207.00,100.64
3206.00,100.64
3205.00,100.64
3204.00,100.64
3203.00,100.64
3202.00,100.64
3201.00,100.64
3200.00,100.64
3199.00,100.64
3198.00,100.64
3197.00,100.64
3196.00,100.64
3195.00,100.64
3194.00,100.64
3193.00,100.65
3192.00,100.65
3191.00,100.65
3190.00,100.65
3189.00,100.65
3188.00,100.65
3187.00,100.65
3186.00,100.64
3185.00,100.64
3184.00,100.63
3183.00,100.63
3182.00,100.63
3181.00,100.63
3180.00,100.63
3179.00,100.63
3178.00,100.63
3177.00,100.63
3176.00,100.63
3175.00,100.64
3174.00,100.64
3173.00,100.64
3172.00,100.65
3171.00,100.65
3170.00,100.64
3169.00,100.64
3168.00,100.64
3167.00,100.64
3166.00,100.64
3165.00,100.64
3164.00,100.64
3163.00,100.64
3162.00,100.64
3161.00,100.64
3160.00,100.64
3159.00,100.64
3158.00,100.64
3157.00,100.64
3156.00,100.64
3155.00,100.64
3154.00,100.64
3153.00,100.64
3152.00,100.64
3151.00,100.65
3150.00,100.64
3149.00,100.64
3148.00,100.64
3147.00,100.64
3146.00,100.64
3145.00,100.64
3144.00,100.64
3143.00,100.64
3142.00,100.64
3141.00,100.64
3140.00,100.65
3139.00,100.65
3138.00,100.65
3137.00,100.64
3136.00,100.64
3135.00,100.64
3134.00,100.65
3133.00,100.65
3132.00,100.65
3131.00,100.65
3130.00,100.65
3129.00,100.65
3128.00,100.64
3127.00,100.64
3126.00,100.64
3125.00,100.64
3124.00,100.63
3123.00,100.63
3122.00,100.63
3121.00,100.64
3120.00,100.65
3119.00,100.65
3118.00,100.66
3117.00,100.66
3116.00,100.66
3115.00,100.66
3114.00,100.65
3113.00,100.65
3112.00,100.65
3111.00,100.64
3110.00,100.64
3109.00,100.64
3108.00,100.64
3107.00,100.64
3106.00,100.63
3105.00,100.63
3104.00,100.63
3103.00,100.63
3102.00,100.64
3101.00,100.64
3100.00,100.63
3099.00,100.63
3098.00,100.63
3097.00,100.63
3096.00,100.63
3095.00,100.63
3094.00,100.63
3093.00,100.63
3092.00,100.64
3091.00,100.64
3090.00,100.64
3089.00,100.64
3088.00,100.64
3087.00,100.64
3086.00,100.64
3085.00,100.64
3084.00,100.64
3083.00,100.64
3082.00,100.64
3081.00,100.65
3080.00,100.65
3079.00,100.65
3078.00,100.65
3077.00,100.65
3076.00,100.64
3075.00,100.64
3074.00,100.64
3073.00,100.64
3072.00,100.64
3071.00,100.64
3070.00,100.64
3069.00,100.64
3068.00,100.64
3067.00,100.64
3066.00,100.64
3065.00,100.64
3064.00,100.64
3063.00,100.64
3062.00,100.64
3061.00,100.64
3060.00,100.63
3059.00,100.63
3058.00,100.63
3057.00,100.63
3056.00,100.63
3055.00,100.63
3054.00,100.63
3053.00,100.64
3052.00,100.64
3051.00,100.64
3050.00,100.64
3049.00,100.64
3048.00,100.64
3047.00,100.64
3046.00,100.64
3045.00,100.64
3044.00,100.64
3043.00,100.64
3042.00,100.64
3041.00,100.63
3040.00,100.63
3039.00,100.63
3038.00,100.63
3037.00,100.63
3036.00,100.64
3035.00,100.64
3034.00,100.64
3033.00,100.64
3032.00,100.63
3031.00,100.63
3030.00,100.63
3029.00,100.63
3028.00,100.63
3027.00,100.63
3026.00,100.63
3025.00,100.63
3024.00,100.63
3023.00,100.63
3022.00,100.62
3021.00,100.62
3020.00,100.63
3019.00,100.63
3018.00,100.63
3017.00,100.63
3016.00,100.62
3015.00,100.62
3014.00,100.62
3013.00,100.62
3012.00,100.62
3011.00,100.61
3010.00,100.61
3009.00,100.60
3008.00,100.59
3007.00,100.58
3006.00,100.58
3005.00,100.57
3004.00,100.57
3003.00,100.56
3002.00,100.56
3001.00,100.55
3000.00,100.54
2999.00,100.53
2998.00,100.52
2997.00,100.52
2996.00,100.52
2995.00,100.52
2994.00,100.51
2993.00,100.51
2992.00,100.51
2991.00,100.51
2990.00,100.51
2989.00,100.50
2988.00,100.49
2987.00,100.49
2986.00,100.48
2985.00,100.47
2984.00,100.45
2983.00,100.43
2982.00,100.42
2981.00,100.41
2980.00,100.41
2979.00,100.42
2978.00,100.42
2977.00,100.43
2976.00,100.44
2975.00,100.44
2974.00,100.45
2973.00,100.45
2972.00,100.45
2971.00,100.45
2970.00,100.45
2969.00,100.45
2968.00,100.46
2967.00,100.47
2966.00,100.48
2965.00,100.49
2964.00,100.50
2963.00,100.51
2962.00,100.51
2961.00,100.51
2960.00,100.51
2959.00,100.52
2958.00,100.52
2957.00,100.52
2956.00,100.52
2955.00,100.53
2954.00,100.53
2953.00,100.53
2952.00,100.53
2951.00,100.54
2950.00,100.54
2949.00,100.55
2948.00,100.55
2947.00,100.55
2946.00,100.56
2945.00,100.56
2944.00,100.56
2943.00,100.57
2942.00,100.57
2941.00,100.57
2940.00,100.57
2939.00,100.58
2938.00,100.58
2937.00,100.58
2936.00,100.59
2935.00,100.59
2934.00,100.60
2933.00,100.60
2932.00,100.61
2931.00,100.61
2930.00,100.62
2929.00,100.63
2928.00,100.63
2927.00,100.63
2926.00,100.64
2925.00,100.64
2924.00,100.64
2923.00,100.65
2922.00,100.65
2921.00,100.65
2920.00,100.65
2919.00,100.65
2918.00,100.65
2917.00,100.64
2916.00,100.64
2915.00,100.63
2914.00,100.62
2913.00,100.62
2912.00,100.61
2911.00,100.61
2910.00,100.60
2909.00,100.59
2908.00,100.58
2907.00,100.58
2906.00,100.58
2905.00,100.57
2904.00,100.57
2903.00,100.57
2902.00,100.57
2901.00,100.57
2900.00,100.57
2899.00,100.57
2898.00,100.57
2897.00,100.57
2896.00,100.56
2895.00,100.56
2894.00,100.56
2893.00,100.55
2892.00,100.55
2891.00,100.54
2890.00,100.54
2889.00,100.54
2888.00,100.53
2887.00,100.53
2886.00,100.53
2885.00,100.53
2884.00,100.54
2883.00,100.54
2882.00,100.54
2881.00,100.54
2880.00,100.54
2879.00,100.54
2878.00,100.55
2877.00,100.55
2876.00,100.55
2875.00,100.56
2874.00,100.56
2873.00,100.56
2872.00,100.56
2871.00,100.56
2870.00,100.56
2869.00,100.56
2868.00,100.56
2867.00,100.57
2866.00,100.57
2865.00,100.58
2864.00,100.58
2863.00,100.58
2862.00,100.58
2861.00,100.58
2860.00,100.59
2859.00,100.60
2858.00,100.60
2857.00,100.60
2856.00,100.61
2855.00,100.61
2854.00,100.62
2853.00,100.62
2852.00,100.62
2851.00,100.63
2850.00,100.62
2849.00,100.62
2848.00,100.62
2847.00,100.61
2846.00,100.60
2845.00,100.60
2844.00,100.59
2843.00,100.59
2842.00,100.58
2841.00,100.58
2840.00,100.58
2839.00,100.58
2838.00,100.59
2837.00,100.58
2836.00,100.58
2835.00,100.58
