1.03775,0.420236
1.8339194,0.420199
2.6288343,0.41987
3.4248495,0.420817
4.2209399,0.420741
5.016853,0.437177
5.8139329,0.403157
6.6107142,0.419302
7.4068241,0.385169
8.2038741,0.345912
9.0006859,0.335977
9.7969934,0.353107
10.5939578,0.361779
11.3898487,0.373114
12.1858648,0.3819
12.9812522,0.376927
13.7766693,0.393185
14.572906,0.416639
15.3688861,0.432468
16.1659341,0.448702
16.9635935,0.455013
17.7587099,0.467056
18.5545002,0.453322
19.3508588,0.442655
20.1467956,0.421183
20.9436721,0.437202
21.7397441,0.463673
22.5362459,0.469239
23.3319566,0.477331
24.1285874,0.43007
24.9240667,0.520704
25.7197801,0.537972
26.5160267,0.565188
27.3128694,0.552237
28.1076481,0.542024
28.90416,0.54417
29.6999063,0.55721
30.4969915,0.558775
31.2935347,0.559949
32.089891,0.565125
32.8867944,0.563269
33.6819639,0.580651
34.4774532,0.580702
35.2735265,0.583592
36.0680911,0.583428
36.8630343,0.580197
37.660038,0.598185
38.4577812,0.580134
39.2550587,0.574491
40.0508718,0.572307
40.8473745,0.581951
41.6437017,0.599321
42.4398755,0.597162
43.2358849,0.612373
44.0338838,0.627647
44.8315422,0.655317
45.6287061,0.691621
46.4240513,0.716426
47.220008,0.743098
48.0160237,0.777155
48.8118991,0.817575
49.6071176,0.842493
50.4030181,0.834275
51.1994845,0.800685
51.9944522,0.785196
52.7923902,0.790738
53.5879584,0.787544
54.3841097,0.785739
55.1801545,0.789501
55.9761125,0.784893
56.7717782,0.784262
57.5674239,0.785764
58.3638933,0.781447
59.1605591,0.786964
59.9569122,0.789084
60.7526565,0.785095
61.5488983,0.798413
62.3458669,0.783404
63.1428641,0.782318
63.9376469,0.776335
64.7341247,0.769733
65.5302395,0.778228
66.3262323,0.786396
67.1232307,0.838125
67.9191851,0.857464
68.7150793,0.874101
69.5109488,0.918307
70.3063204,0.9816
71.1009238,1.033329
71.8979228,1.10109
72.6939725,1.167677
73.4907189,1.259965
74.2889799,1.270694
75.0850868,1.176829
75.8819251,1.153602
76.6777184,1.131196
77.4727041,1.120744
78.2688544,1.100169
79.0660901,1.092683
79.8629154,1.086132
80.6598653,1.076008
81.4561865,1.077245
82.252777,1.072032
83.0496419,1.06827
83.8460429,1.06952
84.6423609,1.060494
85.4391221,1.050345
86.2348411,1.04445
87.0320058,1.035652
87.8284292,1.040815
88.6245846,1.035652
89.4207416,1.020024
90.2175333,1.035172
91.0135941,1.032231
91.8098637,1.046015
92.6054121,1.160356
93.4008373,1.198414
94.1973652,1.207743
94.9938672,1.302429
95.7915143,1.350043
96.5868542,1.423523
97.3839642,1.506356
98.1788765,1.625644
98.9743962,1.7198
99.7708837,1.843305
100.5668253,1.847369
101.3630193,1.764132
102.1597688,1.674483
102.9549122,1.635793
103.7503915,1.607378
104.5467884,1.563892
105.344076,1.554033
106.1392781,1.536197
106.9348905,1.516239
107.7307859,1.5032
108.5281879,1.492041
109.3248028,1.455333
110.1218618,1.45099
110.9178697,1.438834
111.7141242,1.410369
112.5093916,1.412275
113.3052308,1.400776
114.1016305,1.388847
114.8994471,1.376615
115.696864,1.375744
116.4941439,1.362969
117.2907641,1.378736
118.0870163,1.379379
118.8840277,1.37558
119.679261,1.393719
120.4756639,1.407643
121.2717727,1.561127
122.0683856,1.683963
122.8647711,1.743746
123.6618636,1.762289
124.4570725,1.877122
125.2538805,1.942838
126.0509637,2.007847
126.8468852,2.097246
127.8881829,113948400
129.044849,110247400
130.2011577,9.9e+37
131.3580386,107509620
132.5198788,111507880
