1.0369355,0.405619
1.8333675,0.407475
2.6306019,0.492857
3.4270824,0.405632
4.2231527,0.436975
5.0181704,0.405303
5.8150696,0.386545
6.6129779,0.316235
7.407526,0.302261
8.2039388,0.296366
9.0019443,0.29966
9.7989731,0.305518
10.5955284,0.303132
11.3917999,0.315591
12.1873315,0.339966
12.9844464,0.353725
13.7809299,0.356427
14.5769267,0.352652
15.3719634,0.346202
16.1690173,0.340749
16.9645624,0.358131
17.7599969,0.359229
18.5557694,0.365275
19.3528786,0.377431
20.1485441,0.397793
20.9444526,0.391355
21.740238,0.391153
22.5360676,0.405392
23.3324968,0.422837
24.1287095,0.41934
24.9251128,0.40697
25.7214176,0.412044
26.5166223,0.413029
27.3127056,0.412688
28.1091322,0.418747
28.9039648,0.434286
29.6980135,0.439449
30.4949509,0.42391
31.2922051,0.434475
32.0898435,0.441633
32.8850192,0.454559
33.6810851,0.48493
34.4772008,0.490636
35.272596,0.516538
36.0681024,0.561754
36.8650109,0.5985
37.6630945,0.608271
38.4599409,0.593451
39.2560248,0.500128
40.0514323,0.584691
40.8478035,0.579616
41.6438799,0.570199
42.4400029,0.558851
43.2359888,0.556958
44.0316619,0.546342
44.8290065,0.543085
45.6259145,0.534337
46.4219186,0.529161
47.2179299,0.524769
48.0138988,0.519909
48.8100476,0.514556
49.605783,0.511944
50.4014688,0.509457
51.197032,0.518823
51.9950007,0.51982
52.7929507,0.522408
53.5902047,0.534552
54.3859122,0.578114
55.181737,0.607362
55.977287,0.622055
56.7730971,0.639955
57.5677885,0.659962
58.3639377,0.701505
59.1607749,0.752591
59.9559329,0.821728
60.7527658,0.894449
61.5477724,0.957073
62.3436395,1.05191
63.1399447,1.132774
63.9368605,1.121956
64.7337606,1.053943
65.5308136,1.008209
66.3278115,0.987848
67.1238817,0.949196
67.9206109,0.924657
68.7167858,0.911895
69.5124874,0.901039
70.3088079,0.892834
71.1051725,0.880526
71.9018945,0.864305
72.6978276,0.855444
73.4959253,0.835285
74.2919962,0.820465
75.0875596,0.805419
75.8832139,0.789728
76.6778857,0.788819
77.4739044,0.792354
78.2681222,0.776916
79.0640917,0.784388
79.8602355,0.784906
80.6564305,0.7894
81.4529181,0.815315
82.2504553,0.926159
83.0459784,1.026172
83.8430375,1.060444
84.6390286,1.13059
85.4349208,1.178205
86.2304448,1.289301
87.0268949,1.446471
87.8236506,1.601673
88.621924,1.7698
89.417396,1.922325
90.2121959,2.005234
91.0088064,2.00069
91.8061071,1.880227
92.6031923,1.773928
93.4003249,1.70132
94.1968899,1.625152
94.9947663,1.567376
95.7909255,1.516656
96.5859882,1.469395
97.3826421,1.424608
98.1780022,1.387016
98.9748482,1.361694
99.7702401,1.344363
100.5658941,1.325542
101.3633334,1.34045
102.1598057,1.345739
102.9554649,1.322045
103.7509229,1.282257
104.5467816,1.226539
105.3429041,1.137041
106.139029,1.096621
106.9358858,1.123521
107.7324597,1.128848
108.5298829,1.120467
109.3260039,1.126311
110.1236734,1.128507
110.9189232,1.129113
111.7159396,1.170277
112.51275,1.3289
113.3066406,1.714675
114.1026746,1.830719
114.8989329,1.928662
115.6962578,2.041551
116.4928865,2.191591
117.289896,2.31675
118.0859075,2.468934
118.8826435,2.71251
119.6794001,2.875967
120.474878,3.136003
121.2707805,3.248614
122.0666755,3.185044
122.8630086,2.780145
123.6596371,2.627859
124.4558622,2.562093
125.2523382,2.4103
126.0489254,2.296149
126.8449606,2.11945
127.6409826,2.016936
128.4371314,1.913994
129.2331168,1.701547
130.0291044,1.606305
130.8268459,1.519269
131.6229188,1.371705
132.4179102,1.303704
133.2129049,1.259043
134.0087081,1.230856
134.8037042,1.280402
135.5998065,1.311884
136.3966106,1.343467
137.1937011,1.379354
137.9909702,1.654463
138.7862917,1.73515
139.5829459,2.228186
140.3781592,2.546023
141.1750251,2.712649
141.971952,2.904583
142.7682225,3.156541
143.5649659,3.394159
144.3609702,3.448539
145.158651,3.666793
145.9546082,3.878962
147.1109511,9.9e+37
148.2611567,9.9e+37
149.415239,9.9e+37
150.5707166,9.9e+37
151.7279065,9.9e+37
