Time,Extension,Load,Length,Width,Thickness,CS Area,Strain,Stress
(s),(mm),(N),(mm),(mm),(mm),(mm^2),(mm/mm),(MPa)
0,-0.61919,0.00681,16.5,2.55,0.4,1.02,0,0.006676470588
0.1,-0.39577,0.03449,,,,,0.01354060606,0.03381372549
0.2,-0.09106,0.04219,,,,,0.03200787879,0.0413627451
0.3,0.20878,0.01613,,,,,0.05018,0.01581372549
0.4,0.50893,0.0123,,,,,0.06837090909,0.01205882353
0.5,0.80891,0.05217,,,,,0.08655151515,0.05114705882
0.6,1.10889,0.02368,,,,,0.1047321212,0.02321568627
0.7,1.40898,0.06609,,,,,0.1229193939,0.06479411765
0.8,1.70901,0.05657,,,,,0.1411030303,0.05546078431
0.9,2.00887,0.02993,,,,,0.1592763636,0.02934313725
1,2.30894,0.06329,,,,,0.1774624242,0.06204901961
1.1,2.60896,0.05673,,,,,0.1956454545,0.05561764706
1.2,2.90897,0.04676,,,,,0.2138278788,0.04584313725
1.3,3.20895,0.0729,,,,,0.2320084848,0.07147058824
1.4,3.50891,0.06915,,,,,0.2501878788,0.06779411765
1.5,3.80897,0.06165,,,,,0.2683733333,0.06044117647
1.6,4.10896,0.06516,,,,,0.2865545455,0.06388235294
1.7,4.40891,0.09928,,,,,0.3047333333,0.09733333333
1.8,4.70889,0.08918,,,,,0.3229139394,0.08743137255
1.9,5.00894,0.08724,,,,,0.3410987879,0.08552941176
2,5.30896,0.08521,,,,,0.3592818182,0.08353921569
2.1,5.60889,0.09214,,,,,0.3774593939,0.09033333333
2.2,5.90886,0.10509,,,,,0.3956393939,0.1030294118
2.3,6.20901,0.08906,,,,,0.413830303,0.08731372549
2.4,6.50899,0.09218,,,,,0.4320109091,0.09037254902
2.5,6.80892,0.09415,,,,,0.4501884848,0.09230392157
2.6,7.10891,0.09182,,,,,0.468369697,0.09001960784
2.7,7.40892,0.13166,,,,,0.4865521212,0.1290784314
2.8,7.70899,0.12819,,,,,0.5047381818,0.1256764706
2.9,8.00891,0.13867,,,,,0.5229151515,0.1359509804
3,8.30894,0.11939,,,,,0.5410987879,0.1170490196
3.1,8.60888,0.12392,,,,,0.5592769697,0.1214901961
3.2,8.909,0.1308,,,,,0.5774660606,0.1282352941
3.3,9.20892,0.13925,,,,,0.5956430303,0.1365196078
3.4,9.50891,0.14109,,,,,0.6138242424,0.1383235294
3.5,9.80896,0.15337,,,,,0.6320090909,0.1503627451
3.6,10.109,0.16013,,,,,0.6501933333,0.1569901961
3.7,10.40888,0.1659,,,,,0.6683678788,0.1626470588
3.8,10.70888,0.16642,,,,,0.686549697,0.1631568627
