Time,Extension,Load,Length,Width,Thickness,CS Area,Strain,Stress
(s),(mm),(N),(mm),(mm),(mm),(mm^2),(mm/mm),(MPa)
0,0.11489,0.0634,16.5,2.82,0.29,0.8178,0,0.07752506725
0.1,0.33724,1.84227,,,,,0.01347575758,2.2527146
0.2,0.64228,2.47184,,,,,0.0319630303,3.0225483
0.3,0.94226,4.26794,,,,,0.05014363636,5.218806554
0.4,1.24228,5.42159,,,,,0.06832666667,6.629481536
0.5,1.54228,6.20097,,,,,0.08650848485,7.582501834
0.6,1.84234,6.69576,,,,,0.1046939394,8.187527513
0.7,2.14229,6.99612,,,,,0.1228727273,8.554805576
0.8,2.44231,7.15213,,,,,0.1410557576,8.74557349
0.9,2.74231,7.24289,,,,,0.1592375758,8.85655417
1,3.04239,7.36787,,,,,0.1774242424,9.009378821
1.1,3.34237,7.42762,,,,,0.1956048485,9.082440695
1.2,3.64235,7.5092,,,,,0.2137854545,9.182196136
1.3,3.94227,7.58878,,,,,0.2319624242,9.279505992
1.4,4.24233,7.70206,,,,,0.2501478788,9.418023967
1.5,4.54241,7.77758,,,,,0.2683345455,9.510369283
1.6,4.84232,7.87584,,,,,0.2865109091,9.63052091
1.7,5.14225,7.98456,,,,,0.3046884848,9.763462949
1.8,5.44232,8.09479,,,,,0.3228745455,9.898251406
1.9,5.7423,8.20521,,,,,0.3410551515,10.03327219
2,6.04233,8.2906,,,,,0.3592387879,10.13768648
2.1,6.3423,8.43382,,,,,0.3774187879,10.31281487
2.2,6.64228,8.55074,,,,,0.3955993939,10.45578381
2.3,6.94236,8.67674,,,,,0.4137860606,10.60985571
2.4,7.24229,8.76485,,,,,0.4319636364,10.71759599
2.5,7.54227,8.89968,,,,,0.4501442424,10.88246515
2.6,7.84237,9.0179,,,,,0.4683321212,11.02702372
2.7,8.14238,9.15007,,,,,0.4865145455,11.18864025
2.8,8.44235,9.28832,,,,,0.5046945455,11.35769137
2.9,8.74223,9.39793,,,,,0.5228690909,11.49172169
3,9.04233,9.50995,,,,,0.5410569697,11.62869895
3.1,9.34238,9.62296,,,,,0.5592418182,11.76688677
3.2,9.64231,9.77423,,,,,0.5774193939,11.95185865
3.3,9.94229,9.87911,,,,,0.5956,12.08010516
3.4,10.24231,9.96913,,,,,0.6137830303,12.19018097
3.5,10.54228,9.88626,,,,,0.6319630303,12.08884813
3.517,10.59326,5.13908,,,,,0.6350527273,6.284030325
3.518,10.59626,2.41771,,,,,0.6352345455,2.956358523
3.52,10.60226,-0.35663,,,,,0.6355981818,-0.4360846173
3.62,10.90236,-0.00391,,,,,0.6537860606,-0.004781120078
3.72,11.20226,0.0007,,,,,0.6719618182,0.0008559550012
3.82,11.50236,0.00865,,,,,0.690149697,0.01057715823
3.92,11.80231,0.00194,,,,,0.7083284848,0.002372218146
4.02,12.10224,0.02235,,,,,0.7265060606,0.0273294204
4.097,12.33331,-0.01005,,,,,0.740510303,-0.01228906823
