Time,Extension,Load,Length,Width,Thickness,CS Area,Strain,Stress
(s),(mm),(N),(mm),(mm),(mm),(mm^2),(mm/mm),(MPa)
0,0.19167,0.06524,16.5,2.82,0.4,1.128,0,0.05783687943
0.1,0.4142,0.65582,,,,,0.01348666667,0.5814007092
0.2,0.71914,1.09228,,,,,0.03196787879,0.9683333333
0.3,1.019,1.42323,,,,,0.05014121212,1.261728723
0.4,1.31913,1.64781,,,,,0.06833090909,1.460824468
0.5,1.61917,1.87079,,,,,0.08651515152,1.658501773
0.6,1.9192,1.99924,,,,,0.1046987879,1.772375887
0.7,2.21923,2.12546,,,,,0.1228824242,1.88427305
0.8,2.51913,2.18025,,,,,0.1410581818,1.932845745
0.9,2.81911,2.23292,,,,,0.1592387879,1.979539007
1,3.11918,2.30972,,,,,0.1774248485,2.047624113
1.1,3.41916,2.31327,,,,,0.1956054545,2.050771277
1.2,3.71919,2.34054,,,,,0.2137890909,2.074946809
1.3,4.01917,2.42005,,,,,0.231969697,2.145434397
1.4,4.31919,2.43259,,,,,0.2501527273,2.156551418
1.5,4.61918,2.54848,,,,,0.2683339394,2.25929078
1.6,4.91915,2.62957,,,,,0.2865139394,2.331179078
1.7,5.21918,2.71282,,,,,0.3046975758,2.40498227
1.8,5.51919,2.75168,,,,,0.32288,2.439432624
1.9,5.81914,2.80981,,,,,0.3410587879,2.490966312
2,6.11913,2.82683,,,,,0.35924,2.506054965
2.1,6.41913,2.87431,,,,,0.3774218182,2.548147163
2.2,6.71917,2.91694,,,,,0.3956060606,2.585939716
2.3,7.0192,2.93708,,,,,0.413789697,2.603794326
2.4,7.31917,2.96692,,,,,0.431969697,2.630248227
2.5,7.61911,3.00587,,,,,0.4501478788,2.664778369
2.6,7.91917,3.03968,,,,,0.4683333333,2.694751773
2.7,8.2192,3.07919,,,,,0.4865169697,2.729778369
2.8,8.51919,3.07495,,,,,0.5046981818,2.726019504
2.9,8.81912,3.07807,,,,,0.5228757576,2.728785461
3,9.11917,2.77101,,,,,0.5410606061,2.456569149
3.028,9.20315,0.25796,,,,,0.546150303,0.2286879433
3.128,9.5031,0.00401,,,,,0.5643290909,0.003554964539
3.228,9.8032,-0.00441,,,,,0.5825169697,-0.003909574468
3.328,10.1032,-0.02381,,,,,0.6006987879,-0.02110815603
3.428,10.40324,-0.0188,,,,,0.6188830303,-0.01666666667
3.528,10.70314,-0.00113,,,,,0.6370587879,-0.00100177305
3.628,11.00308,0.01264,,,,,0.6552369697,0.01120567376
3.728,11.30317,-0.00787,,,,,0.6734242424,-0.006976950355
3.828,11.60322,-0.01134,,,,,0.6916090909,-0.01005319149
3.928,11.90313,-0.01372,,,,,0.7097854545,-0.01216312057
4.028,12.20312,0.00962,,,,,0.7279666667,0.008528368794
4.128,12.50316,-0.00707,,,,,0.7461509091,-0.006267730496
4.203,12.72815,-0.0024,,,,,0.7597866667,-0.002127659574
