Time,Extension,Load,Length,Width,Thickness,CS Area,Strain,Stress
(s),(mm),(N),(mm),(mm),(mm),(mm^2),(mm/mm),(MPa)
0,0.00344,0.11255,16.5,2.82,0.34,0.9588,0,0.1173863162
0.091,0.20244,2.69172,,,,,0.01206060606,2.80738423
0.191,0.50514,4.88411,,,,,0.03040606061,5.093982061
0.249,0.67908,7.38567,,,,,0.04094787879,7.703035044
0.324,0.90422,9.90493,,,,,0.05459272727,10.3305486
0.424,1.20421,12.18099,,,,,0.07277393939,12.70441176
0.524,1.50426,13.755,,,,,0.09095878788,14.34605757
0.624,1.80418,14.67863,,,,,0.1091357576,15.3093763
0.724,2.10433,15.14902,,,,,0.1273266667,15.79997914
0.824,2.40427,15.37445,,,,,0.1455048485,16.03509595
0.924,2.7043,15.43096,,,,,0.1636884848,16.09403421
1.024,3.00423,15.46383,,,,,0.1818660606,16.12831665
1.124,3.30424,15.43495,,,,,0.2000484848,16.09819566
1.224,3.60432,15.4199,,,,,0.2182351515,16.08249896
1.324,3.90428,15.29264,,,,,0.2364145455,15.94977055
1.361,4.01528,8.08312,,,,,0.2431418182,8.430454735
1.362,4.01828,2.6816,,,,,0.2433236364,2.79682937
1.364,4.02429,-0.63596,,,,,0.2436878788,-0.6632874426
1.464,4.32429,-0.00205,,,,,0.261869697,-0.002138089278
1.564,4.62427,0.00019,,,,,0.280050303,0.0001981643721
1.664,4.92423,-0.00091,,,,,0.298229697,-0.0009491030455
1.764,5.22428,-0.01146,,,,,0.3164145455,-0.01195244055
1.864,5.52429,0.00393,,,,,0.3345969697,0.004098873592
1.964,5.82424,0.01601,,,,,0.3527757576,0.01669795578
2.064,6.12423,0.02364,,,,,0.3709569697,0.02465581977
2.164,6.42422,0.01826,,,,,0.3891381818,0.01904463913
2.264,6.72427,-0.00111,,,,,0.4073230303,-0.001157697121
2.364,7.02429,-0.00443,,,,,0.4255060606,-0.004620358782
2.464,7.32426,0.02367,,,,,0.4436860606,0.02468710889
2.508,7.45622,0.00708,,,,,0.4516836364,0.007384230288
