Time,Extension,Load,Length,Width,Thickness,CS Area,Strain,Stress
(s),(mm),(N),(mm),(mm),(mm),(mm^2),(mm/mm),(MPa)
8.9,27.02636,5.22159,,,,,1.613801212,4.629069149
9,27.32635,5.25456,,,,,1.631982424,4.658297872
9.1,27.62636,5.33177,,,,,1.650164848,4.726746454
9.2,27.92634,5.37588,,,,,1.668345455,4.765851064
9.3,28.22642,5.42482,,,,,1.686532121,4.809237589
9.4,28.52638,5.46554,,,,,1.704711515,4.845336879
9.5,28.8263,5.50242,,,,,1.722888485,4.878031915
9.6,29.12637,5.58153,,,,,1.741074545,4.948164894
9.7,29.42644,5.6407,,,,,1.759260606,5.000620567
9.8,29.72639,5.70101,,,,,1.777439394,5.054086879
9.9,30.02637,5.74617,,,,,1.79562,5.09412234
10,30.32637,5.83311,,,,,1.813801818,5.171196809
10.1,30.62637,5.85046,,,,,1.831983636,5.186578014
10.2,30.9264,5.9047,,,,,1.850167273,5.234663121
10.3,31.22635,5.96501,,,,,1.868346061,5.288129433
10.4,31.52635,6.03071,,,,,1.886527879,5.346374113
10.5,31.82637,6.07839,,,,,1.904710909,5.388643617
10.6,32.12638,6.11013,,,,,1.922893333,5.416781915
10.7,32.4263,6.20003,,,,,1.941070303,5.496480496
10.8,32.72639,6.25515,,,,,1.959257576,5.545345745
10.9,33.02644,6.31863,,,,,1.977442424,5.60162234
11,33.32637,6.38069,,,,,1.99562,5.656640071
11.1,33.62631,6.41972,,,,,2.013798182,5.691241135
11.2,33.92641,6.4937,,,,,2.031986061,5.756826241
11.3,34.22639,6.52004,,,,,2.050166667,5.780177305
11.4,34.52639,6.56361,,,,,2.068348485,5.818803191
11.5,34.82637,6.62018,,,,,2.086529091,5.868953901
11.6,35.12633,6.69143,,,,,2.104708485,5.932118794
11.7,35.42642,6.72812,,,,,2.122895758,5.96464539
11.8,35.72641,6.78735,,,,,2.14107697,6.017154255
11.9,36.02637,6.8292,,,,,2.159256364,6.054255319
12,36.32626,6.87435,,,,,2.177431515,6.094281915
12.1,36.6264,6.91468,,,,,2.195621818,6.130035461
12.2,36.92635,6.96203,,,,,2.213800606,6.172012411
12.3,37.22633,7.00365,,,,,2.231981212,6.208909574
12.4,37.52641,7.02555,,,,,2.250167879,6.228324468
12.5,37.82644,6.97272,,,,,2.268351515,6.181489362
12.555,37.99131,3.80164,,,,,2.278343636,3.370248227
12.557,37.99732,0.52913,,,,,2.278707879,0.4690868794
12.657,38.29741,-0.02549,,,,,2.296895152,-0.02259751773
12.757,38.59739,0.00076,,,,,2.315075758,0.0006737588652
12.857,38.89734,-0.00759,,,,,2.333254545,-0.006728723404
12.957,39.19734,0.00329,,,,,2.351436364,0.002916666667
13.057,39.49739,0.01463,,,,,2.369621212,0.01296985816
13.157,39.7974,0.02077,,,,,2.387803636,0.01841312057
13.207,39.94736,0.01269,,,,,2.396892121,0.01125
