Time,Extension,Load,Length,Width,Thickness,CS Area,Strain,Stress
(s),(mm),(N),(mm),(mm),(mm),(mm^2),(mm/mm),(MPa)
0,0.99457,0.09165,16.5,2.84,0.45,1.278,0,0.07171361502
,1.21663,0.17252,,,,,0.01345818182,0.1349921753
,1.52191,0.22646,,,,,0.03196,0.177198748
,1.82192,0.24674,,,,,0.05014242424,0.1930672926
,2.12196,0.26759,,,,,0.06832666667,0.2093818466
,2.42189,0.3086,,,,,0.08650424242,0.2414710485
,2.72196,0.35097,,,,,0.104690303,0.2746244131
,3.02205,0.35649,,,,,0.1228775758,0.278943662
,3.32187,0.39965,,,,,0.1410484848,0.31271518
,3.62192,0.41205,,,,,0.1592333333,0.3224178404
,3.92193,0.4358,,,,,0.1774157576,0.3410015649
,4.22197,0.43903,,,,,0.1956,0.3435289515
,4.52196,0.49972,,,,,0.2137812121,0.3910172144
,4.82193,0.51959,,,,,0.2319612121,0.4065649452
,5.1219,0.54315,,,,,0.2501412121,0.425
,5.42202,0.57135,,,,,0.268330303,0.4470657277
,5.72194,0.59016,,,,,0.2865072727,0.4617840376
,6.02187,0.59957,,,,,0.3046848485,0.4691471049
,6.322,0.64764,,,,,0.3228745455,0.5067605634
,6.622,0.65532,,,,,0.3410563636,0.5127699531
,6.92196,0.68221,,,,,0.3592357576,0.5338106416
,7.22188,0.71454,,,,,0.3774127273,0.5591079812
,7.52197,0.72545,,,,,0.3956,0.5676447574
,7.82199,0.73355,,,,,0.4137830303,0.5739827856
,8.12193,0.77211,,,,,0.4319612121,0.6041549296
,8.42188,0.82174,,,,,0.45014,0.6429890454
,8.72189,0.81408,,,,,0.4683224242,0.6369953052
,9.02198,0.81371,,,,,0.486509697,0.6367057903
,9.32197,0.86595,,,,,0.5046909091,0.6775821596
,9.6219,0.87161,,,,,0.5228684848,0.6820109546
,9.92193,0.88707,,,,,0.5410521212,0.6941079812
,10.22198,0.91879,,,,,0.5592369697,0.7189280125
,10.52195,0.93188,,,,,0.5774169697,0.729170579
,10.82189,0.94143,,,,,0.5955951515,0.7366431925
,11.12195,0.96257,,,,,0.6137806061,0.7531846635
,11.42204,0.95974,,,,,0.6319678788,0.750970266
,11.72192,0.98,,,,,0.6501424242,0.7668231612
,12.02193,0.99892,,,,,0.6683248485,0.781627543
,12.32193,1.00036,,,,,0.6865066667,0.7827543036
,12.62199,1.03426,,,,,0.7046921212,0.8092801252
