Time,Extension,Load,Length,Width,Thickness,CS Area,Strain,Stress
(s),(mm),(N),(mm),(mm),(mm),(mm^2),(mm/mm),(MPa)
0,0.0885,0.06037,16.5,2.82,0.31,0.8742,0,0.06905742393
0.1,0.31119,2.40061,,,,,0.01349636364,2.746064974
0.2,0.61612,3.92653,,,,,0.0319769697,4.491569435
0.3,0.91601,5.17319,,,,,0.05015212121,5.917627545
0.4,1.21608,5.91345,,,,,0.06833818182,6.764413178
0.5,1.51609,6.34001,,,,,0.08652060606,7.25235644
0.6,1.81612,6.526,,,,,0.1047042424,7.465110959
0.7,2.11605,6.5944,,,,,0.1228818182,7.543353924
0.8,2.41606,6.63296,,,,,0.1410642424,7.587462823
0.9,2.71613,6.61722,,,,,0.159250303,7.56945779
1,3.01616,6.59163,,,,,0.1774339394,7.540185312
1.1,3.31613,6.46486,,,,,0.1956139394,7.395172729
1.162,3.50216,3.41385,,,,,0.2068884848,3.905113246
1.164,3.50816,0.42583,,,,,0.2072521212,0.4871082132
1.264,3.80808,-0.01478,,,,,0.2254290909,-0.0169068863
1.364,4.10805,-0.01827,,,,,0.2436090909,-0.02089910776
1.464,4.40814,-0.00453,,,,,0.2617963636,-0.005181880577
1.564,4.7081,-0.00298,,,,,0.2799757576,-0.003408830931
1.664,5.00805,-0.00378,,,,,0.2981545455,-0.004323953329
1.764,5.30809,-0.00084,,,,,0.3163387879,-0.0009608785175
1.864,5.60806,0.00951,,,,,0.3345187879,0.0108785175
1.964,5.90818,0.00413,,,,,0.3527078788,0.004724319378
2.064,6.20816,0.00907,,,,,0.3708884848,0.01037520018
2.164,6.5081,0.00184,,,,,0.3890666667,0.002104781515
2.264,6.80812,0.00302,,,,,0.407249697,0.003454587051
2.364,7.10814,-0.006,,,,,0.4254327273,-0.006863417982
2.464,7.40814,0.02751,,,,,0.4436145455,0.03146877145
2.564,7.70811,-0.01597,,,,,0.4617945455,-0.01826813086
2.664,8.00815,-0.01747,,,,,0.4799787879,-0.01998398536
2.764,8.30813,-0.01217,,,,,0.4981593939,-0.01392129947
2.864,8.60807,-0.02081,,,,,0.5163375758,-0.02380462137
2.933,8.81509,-0.00318,,,,,0.5288842424,-0.003637611531
