Time,Extension,Load,Length,Width,Thickness,CS Area,Strain,Stress
(s),(mm),(N),(mm),(mm),(mm),(mm^2),(mm/mm),(MPa)
0,2.01948,0.00412,16.5,2.7,0.39,1.053,0,0.003912630579
,2.24113,0.03445,,,,,0.01343333333,0.03271604938
,2.54649,-0.01341,,,,,0.03194,-0.01273504274
,2.84657,0.03406,,,,,0.05012666667,0.03234567901
,3.14663,0.0035,,,,,0.06831212121,0.003323836657
,3.44661,0.03349,,,,,0.08649272727,0.03180436847
,3.74662,0.00641,,,,,0.1046751515,0.006087369421
,4.04676,0.02454,,,,,0.1228654545,0.0233048433
,4.34674,0.06531,,,,,0.1410460606,0.06202279202
,4.64666,0.00656,,,,,0.1592230303,0.006229819563
,4.9467,0.0731,,,,,0.1774072727,0.06942070275
,5.24673,0.03523,,,,,0.1955909091,0.03345679012
,5.54667,0.05415,,,,,0.2137690909,0.05142450142
,5.84661,0.04181,,,,,0.2319472727,0.03970560304
,6.14663,0.04739,,,,,0.250130303,0.04500474834
,6.4467,0.04528,,,,,0.2683163636,0.04300094967
,6.74671,0.07162,,,,,0.2864987879,0.06801519468
,7.04661,0.06624,,,,,0.3046745455,0.06290598291
,7.34657,0.08048,,,,,0.3228539394,0.07642924976
,7.64665,0.05258,,,,,0.3410406061,0.04993352327
,7.94668,0.08683,,,,,0.3592242424,0.08245963913
,8.24667,0.06799,,,,,0.3774054545,0.06456790123
,8.54657,0.07865,,,,,0.3955812121,0.07469135802
,8.84668,0.08172,,,,,0.413769697,0.07760683761
,9.14671,0.07427,,,,,0.4319533333,0.07053181387
,9.44665,0.09608,,,,,0.4501315152,0.09124406458
,9.74664,0.10666,,,,,0.4683127273,0.101291548
,10.0467,0.07219,,,,,0.4864981818,0.06855650522
,10.34668,0.12765,,,,,0.5046787879,0.1212250712
,10.64659,0.08832,,,,,0.5228551515,0.08387464387
,10.94661,0.10373,,,,,0.5410381818,0.09850902184
,11.24667,0.10517,,,,,0.5592236364,0.09987654321
,11.54673,0.10999,,,,,0.5774090909,0.1044539411
,11.84663,0.0933,,,,,0.5955848485,0.0886039886
,12.14658,0.13588,,,,,0.6137636364,0.1290408357
,12.44667,0.12165,,,,,0.6319509091,0.1155270655
,12.74666,0.12681,,,,,0.6501321212,0.1204273504
,13.04667,0.13028,,,,,0.6683145455,0.1237226971
,13.34659,0.13313,,,,,0.6864915152,0.1264292498
,13.64661,0.11296,,,,,0.7046745455,0.1072744539
,13.94671,0.14339,,,,,0.7228624242,0.1361728395
,14.2467,0.14578,,,,,0.7410436364,0.1384425451
,14.54666,0.15287,,,,,0.7592230303,0.1451756885
,14.84669,0.14715,,,,,0.7774066667,0.1397435897
,15.14671,0.16341,,,,,0.795589697,0.1551851852
,15.44662,0.13528,,,,,0.8137660606,0.1284710351
,15.74664,0.1679,,,,,0.8319490909,0.1594491928
,16.04666,0.146,,,,,0.8501321212,0.138651472
,16.34668,0.1617,,,,,0.8683151515,0.1535612536
,16.64666,0.16356,,,,,0.8864957576,0.1553276353
,16.94663,0.18395,,,,,0.9046757576,0.174691358
,17.24658,0.16011,,,,,0.9228545455,0.1520512821
