Time,Extension,Load,Length,Width,Thickness,CS Area,Strain,Stress
(s),(mm),(N),(mm),(mm),(mm),(mm^2),(mm/mm),(MPa)
0,0.24484,0.07619,16.5,2.82,0.22,0.6204,0,0.1228078659
0.1,0.46736,0.86505,,,,,0.01348606061,1.39434236
0.2,0.77246,1.55823,,,,,0.0319769697,2.511653772
0.3,1.07241,1.96432,,,,,0.05015575758,3.166215345
0.4,1.3725,2.33025,,,,,0.0683430303,3.756044487
0.5,1.67243,2.42633,,,,,0.08652060606,3.910912315
0.6,1.97255,2.54123,,,,,0.104709697,4.096115409
0.7,2.27243,2.74783,,,,,0.1228842424,4.42912637
0.8,2.57246,2.89637,,,,,0.1410678788,4.668552547
0.9,2.87249,2.98976,,,,,0.1592515152,4.819084462
1,3.17255,3.06616,,,,,0.1774369697,4.942230819
1.1,3.47257,3.12117,,,,,0.19562,5.03089942
1.2,3.7725,3.19105,,,,,0.2137975758,5.143536428
1.3,4.07245,3.25519,,,,,0.2319763636,5.246921341
1.4,4.37253,3.27741,,,,,0.2501630303,5.282736944
1.5,4.67257,3.36233,,,,,0.2683472727,5.419616377
1.6,4.97246,3.3904,,,,,0.2865224242,5.46486138
1.7,5.27244,3.46174,,,,,0.3047030303,5.579851709
1.8,5.57249,3.49642,,,,,0.3228878788,5.635751128
1.9,5.87251,3.55098,,,,,0.3410709091,5.723694391
2,6.17251,3.6128,,,,,0.3592527273,5.823339781
2.1,6.47245,3.66858,,,,,0.3774309091,5.913249516
2.2,6.77247,3.71245,,,,,0.3956139394,5.98396196
2.3,7.07254,3.7846,,,,,0.4138,6.100257898
2.4,7.37243,3.8452,,,,,0.4319751515,6.197936815
2.5,7.67247,3.89733,,,,,0.4501593939,6.28196325
2.6,7.97253,3.94614,,,,,0.4683448485,6.360638298
2.7,8.27262,4.00907,,,,,0.4865321212,6.462072856
2.8,8.57246,4.06453,,,,,0.5047042424,6.551466796
2.9,8.87242,4.1133,,,,,0.5228836364,6.630077369
3,9.17252,4.19258,,,,,0.5410715152,6.757865893
3.1,9.47256,4.24997,,,,,0.5592557576,6.850370729
3.2,9.77244,4.31444,,,,,0.577430303,6.954287556
3.3,10.07242,4.34395,,,,,0.5956109091,7.001853643
3.4,10.3725,4.41049,,,,,0.6137975758,7.109107028
3.5,10.67245,4.46013,,,,,0.6319763636,7.189119923
3.6,10.97252,4.54762,,,,,0.6501624242,7.330141844
3.7,11.27245,4.59208,,,,,0.66834,7.401805287
3.8,11.57252,4.66006,,,,,0.6865260606,7.511379755
3.9,11.87253,4.70146,,,,,0.7047084848,7.578110896
4,12.17244,4.76523,,,,,0.7228848485,7.68089942
4.1,12.4725,4.82743,,,,,0.741070303,7.781157318
4.2,12.77254,4.89612,,,,,0.7592545455,7.891876209
4.3,13.07254,4.97009,,,,,0.7774363636,8.011105738
4.4,13.37254,5.0179,,,,,0.7956181818,8.088168923
4.5,13.67244,5.0981,,,,,0.8137939394,8.217440361
4.6,13.9725,5.15992,,,,,0.8319793939,8.317085751
4.7,14.27255,5.22659,,,,,0.8501642424,8.424548678
4.8,14.57248,5.2806,,,,,0.8683418182,8.511605416
4.9,14.87245,5.35945,,,,,0.8865218182,8.638700838
5,15.17245,5.40812,,,,,0.9047036364,8.717150226
5.1,15.47246,5.47885,,,,,0.9228860606,8.831157318
5.2,15.77256,5.56836,,,,,0.9410739394,8.975435203
5.3,16.07248,5.61725,,,,,0.9592509091,9.054239201
5.4,16.37251,5.69937,,,,,0.9774345455,9.186605416
5.5,16.67255,5.75577,,,,,0.9956187879,9.277514507
5.6,16.97249,5.81616,,,,,1.01379697,9.374854932
5.636,17.08039,1.8173,,,,,1.020336364,2.929239201
5.736,17.38046,-0.00926,,,,,1.038522424,-0.01492585429
5.836,17.68055,-0.00197,,,,,1.056709697,-0.003175370729
5.936,17.98053,0.00334,,,,,1.074890303,0.005383623469
6.036,18.28045,0.0029,,,,,1.093067273,0.004674403611
6.136,18.58044,0.02275,,,,,1.111248485,0.03666989039
6.211,18.80553,0.0072,,,,,1.124890303,0.01160541586
