Time,Extension,Load,Length,Width,Thickness,CS Area,Strain,Stress
(s),(mm),(N),(mm),(mm),(mm),(mm^2),(mm/mm),(MPa)
,33.24028,1.8215,,,,,1.993066667,1.249314129
,33.54027,1.84623,,,,,2.011247879,1.26627572
,33.84033,1.83376,,,,,2.029433333,1.257722908
,34.14023,1.86258,,,,,2.047609091,1.277489712
,34.44024,1.87426,,,,,2.065791515,1.285500686
,34.7403,1.86542,,,,,2.08397697,1.279437586
,35.0403,1.88874,,,,,2.102158788,1.295432099
,35.34033,1.92616,,,,,2.120342424,1.321097394
,35.64025,1.93628,,,,,2.138519394,1.328038409
,35.94025,1.96799,,,,,2.156701212,1.34978738
,36.24029,1.98633,,,,,2.174885455,1.362366255
,36.54033,1.96025,,,,,2.193069697,1.344478738
,36.84034,1.97335,,,,,2.211252121,1.353463649
,37.14023,1.99016,,,,,2.229427273,1.364993141
,37.44031,2.00883,,,,,2.247613939,1.377798354
,37.74029,2.04661,,,,,2.265794545,1.403710562
,38.04028,2.06358,,,,,2.283975758,1.415349794
,38.34025,2.05801,,,,,2.302155758,1.411529492
,38.64037,2.07899,,,,,2.320344848,1.425919067
,38.94024,2.09837,,,,,2.338518788,1.439211248
,39.24026,2.09885,,,,,2.356701818,1.439540466
,39.54025,2.11705,,,,,2.37488303,1.45202332
,39.84029,2.13586,,,,,2.393067273,1.464924554
,40.14037,2.15964,,,,,2.411253939,1.481234568
,40.44026,2.18529,,,,,2.429429091,1.49882716
,40.74025,2.20664,,,,,2.447610303,1.513470508
,41.04027,2.22764,,,,,2.465793333,1.5278738
,41.34032,2.22791,,,,,2.483978182,1.528058985
,41.6403,2.23449,,,,,2.502158788,1.532572016
,41.94027,2.24199,,,,,2.520338788,1.537716049
,42.24029,2.24257,,,,,2.538521818,1.538113855
,42.54026,2.26761,,,,,2.556701818,1.555288066
,42.84026,2.29008,,,,,2.574883636,1.570699588
,43.14028,2.32598,,,,,2.593066667,1.595322359
,43.4403,2.3377,,,,,2.611249697,1.603360768
,43.74025,2.34572,,,,,2.629428485,1.608861454
,44.04029,2.37281,,,,,2.647612727,1.627441701
,44.34021,2.3879,,,,,2.665789697,1.637791495
,44.64028,2.40395,,,,,2.683975758,1.648799726
,44.94035,2.41543,,,,,2.702161818,1.656673525
,45.24032,2.42216,,,,,2.720341818,1.661289438
,45.54024,2.43263,,,,,2.738518788,1.668470508
,45.84022,2.44281,,,,,2.756699394,1.675452675
,46.14033,2.47976,,,,,2.774887879,1.70079561
,46.44033,2.49676,,,,,2.793069697,1.712455418
,46.74029,2.51944,,,,,2.811249091,1.728010974
,47.04028,2.52939,,,,,2.829430303,1.734835391
,47.34026,2.5506,,,,,2.847610909,1.749382716
,47.64032,2.54997,,,,,2.865796364,1.748950617
,47.94025,2.55024,,,,,2.883973939,1.749135802
,48.24029,2.56926,,,,,2.902158182,1.76218107
,48.5403,2.60849,,,,,2.920340606,1.789087791
,48.84029,2.64356,,,,,2.938521818,1.813141289
,49.14024,2.67179,,,,,2.956700606,1.832503429
,49.44029,2.67793,,,,,2.974885455,1.836714678
,49.74033,2.69067,,,,,2.993069697,1.845452675
,50.04033,2.68392,,,,,3.011251515,1.840823045
,50.34028,2.69526,,,,,3.029430303,1.848600823
,50.64021,2.71646,,,,,3.047607879,1.863141289
