Time,Extension,Load,Length,Width,Thickness,CS Area,Strain,Stress
(s),(mm),(N),(mm),(mm),(mm),(mm^2),(mm/mm),(MPa)
0,0.45511,0.07442,16.5,2.82,0.45,1.269,0,0.05864460205
0.1,0.67729,0.55588,,,,,0.01346545455,0.4380457053
0.2,0.98243,0.90676,,,,,0.03195878788,0.7145468873
0.3,1.28246,1.14799,,,,,0.05014242424,0.90464145
0.4,1.58255,1.36278,,,,,0.06832969697,1.073900709
0.5,1.88253,1.53014,,,,,0.08651030303,1.205784082
0.6,2.18246,1.67096,,,,,0.1046878788,1.316753349
0.7,2.48254,1.76751,,,,,0.1228745455,1.392836879
0.8,2.78253,1.86337,,,,,0.1410557576,1.468376675
0.9,3.08255,1.95896,,,,,0.1592387879,1.543703704
1,3.3825,2.0264,,,,,0.1774175758,1.596847912
1.1,3.68253,2.09337,,,,,0.1956012121,1.649621749
1.2,3.98252,2.16337,,,,,0.2137824242,1.704783294
1.3,4.28248,2.20405,,,,,0.2319618182,1.736840032
1.4,4.5825,2.27857,,,,,0.2501448485,1.795563436
1.5,4.88259,2.32064,,,,,0.2683321212,1.828715524
1.6,5.18261,2.36999,,,,,0.2865151515,1.867604413
1.7,5.48252,2.4137,,,,,0.3046915152,1.902048857
1.8,5.78247,2.47391,,,,,0.322870303,1.949495666
1.9,6.08256,2.49684,,,,,0.3410575758,1.967565012
2,6.38259,2.54321,,,,,0.3592412121,2.004105595
2.1,6.68252,2.55206,,,,,0.3774187879,2.01107959
2.2,6.98246,2.61483,,,,,0.3955969697,2.060543735
2.3,7.28247,2.68048,,,,,0.4137793939,2.112277384
2.4,7.58252,2.71734,,,,,0.4319642424,2.141323877
2.5,7.88257,2.779,,,,,0.4501490909,2.189913318
2.6,8.18249,2.82551,,,,,0.4683260606,2.226564224
2.7,8.48261,2.8939,,,,,0.4865151515,2.280457053
2.8,8.78248,2.91159,,,,,0.5046890909,2.294397163
2.9,9.0825,2.95839,,,,,0.5228721212,2.331276596
3,9.38248,3.00946,,,,,0.5410527273,2.371520883
3.1,9.68256,3.07143,,,,,0.5592393939,2.42035461
3.2,9.98256,3.10471,,,,,0.5774212121,2.446579984
3.3,10.28254,3.13894,,,,,0.5956018182,2.47355398
3.4,10.58249,3.20827,,,,,0.6137806061,2.528187549
3.5,10.88254,3.23918,,,,,0.6319654545,2.552545311
3.6,11.18259,3.28244,,,,,0.650150303,2.586635146
3.7,11.48254,3.34962,,,,,0.6683290909,2.639574468
3.8,11.78246,3.37676,,,,,0.6865060606,2.660961387
3.9,12.08248,3.42099,,,,,0.7046890909,2.695815603
4,12.38251,3.45022,,,,,0.7228727273,2.718849488
4.1,12.68255,3.51596,,,,,0.7410569697,2.770654058
4.2,12.98253,3.55347,,,,,0.7592375758,2.800212766
4.3,13.28256,3.61383,,,,,0.7774212121,2.847777778
4.4,13.58252,3.65041,,,,,0.7956006061,2.876603625
4.5,13.88253,3.69908,,,,,0.8137830303,2.914956659
4.6,14.18252,3.75613,,,,,0.8319642424,2.959913318
4.7,14.48254,3.79574,,,,,0.8501472727,2.991126872
