Time,Extension,Load,Length,Width,Thickness,CS Area,Strain,Stress
(s),(mm),(N),(mm),(mm),(mm),(mm^2),(mm/mm),(MPa)
0,0.58604,0.065,16.5,2.82,0.44,1.2408,0,0.0523855577
0.1,0.80792,0.37894,,,,,0.01344727273,0.3053997421
0.2,1.11307,0.55524,,,,,0.03194121212,0.4474854932
0.3,1.41312,0.67108,,,,,0.05012606061,0.5408446164
0.4,1.7132,0.79931,,,,,0.06831272727,0.6441892328
0.5,2.01326,0.90861,,,,,0.08649818182,0.7322775629
0.6,2.31317,0.97052,,,,,0.1046745455,0.7821727917
0.7,2.61319,1.03253,,,,,0.1228575758,0.8321486138
0.8,2.91315,1.07982,,,,,0.1410369697,0.8702611219
0.9,3.21319,1.11946,,,,,0.1592212121,0.9022082527
1,3.51319,1.16472,,,,,0.1774030303,0.9386847195
1.1,3.8132,1.22551,,,,,0.1955854545,0.987677305
1.2,4.11323,1.26918,,,,,0.2137690909,1.02287234
1.3,4.41314,1.29917,,,,,0.2319454545,1.047042231
1.4,4.71313,1.3333,,,,,0.2501266667,1.074548678
1.5,5.01322,1.36528,,,,,0.2683139394,1.100322373
1.6,5.31327,1.41232,,,,,0.2864987879,1.138233398
1.7,5.61316,1.4402,,,,,0.3046739394,1.160702772
1.8,5.91318,1.49007,,,,,0.3228569697,1.200894584
1.9,6.2132,1.50957,,,,,0.34104,1.216610251
2,6.51325,1.56132,,,,,0.3592248485,1.258317215
2.1,6.81321,1.57451,,,,,0.3774042424,1.268947453
2.2,7.11317,1.61054,,,,,0.3955836364,1.297985171
2.3,7.41313,1.64094,,,,,0.4137630303,1.322485493
2.4,7.71315,1.68343,,,,,0.4319460606,1.356729529
2.5,8.01317,1.69973,,,,,0.4501290909,1.369866215
2.6,8.31315,1.73868,,,,,0.468309697,1.401257253
2.7,8.61319,1.76945,,,,,0.4864939394,1.42605577
2.8,8.91325,1.80796,,,,,0.5046793939,1.457092199
2.9,9.21315,1.8442,,,,,0.5228551515,1.486299162
3,9.51312,1.86151,,,,,0.5410351515,1.500249839
3.1,9.81324,1.89917,,,,,0.5592242424,1.530601225
3.2,10.11322,1.93405,,,,,0.5774048485,1.558712121
3.3,10.41326,1.97074,,,,,0.5955890909,1.588281754
3.4,10.71317,1.98297,,,,,0.6137654545,1.598138298
3.5,11.01311,2.0357,,,,,0.6319436364,1.640635074
3.6,11.31322,2.0489,,,,,0.6501321212,1.651273372
3.7,11.61322,2.08878,,,,,0.6683139394,1.683413926
3.8,11.91313,2.12068,,,,,0.686490303,1.709123146
3.9,12.21317,2.1599,,,,,0.7046745455,1.740731786
4,12.51319,2.20122,,,,,0.7228575758,1.774032882
4.1,12.81315,2.21621,,,,,0.7410369697,1.786113798
4.2,13.11317,2.25371,,,,,0.75922,1.816336235
4.3,13.41321,2.28975,,,,,0.7774042424,1.845382012
4.4,13.71325,2.31548,,,,,0.7955884848,1.866118633
4.5,14.0132,2.33974,,,,,0.8137672727,1.885670535
4.6,14.31314,2.35502,,,,,0.8319454545,1.897985171
4.7,14.61316,2.37376,,,,,0.8501284848,1.91308833
4.8,14.91329,2.41542,,,,,0.8683181818,1.946663443
4.9,15.21326,2.44461,,,,,0.8864981818,1.970188588
5,15.51314,2.49293,,,,,0.9046727273,2.009131206
5.1,15.81313,2.52615,,,,,0.9228539394,2.035904255
5.2,16.11325,2.56336,,,,,0.9410430303,2.065892972
5.3,16.4132,2.60013,,,,,0.9592218182,2.095527079
5.4,16.71318,2.63139,,,,,0.9774024242,2.120720503
5.5,17.01318,2.67866,,,,,0.9955842424,2.158816892
5.6,17.31312,2.71372,,,,,1.013762424,2.187072856
5.7,17.61317,2.75254,,,,,1.031947273,2.218359123
5.8,17.91318,2.80218,,,,,1.050129697,2.258365571
5.9,18.2132,2.82736,,,,,1.068312727,2.27865893
6,18.51326,2.87129,,,,,1.086498182,2.314063507
6.1,18.81327,2.90322,,,,,1.104680606,2.339796905
6.2,19.11317,2.95319,,,,,1.122856364,2.38006931
6.3,19.4131,2.98569,,,,,1.141033939,2.406262089
6.4,19.71326,3.0202,,,,,1.159225455,2.43407479
6.5,20.01324,3.04911,,,,,1.177406061,2.457374275
6.6,20.31316,3.09532,,,,,1.19558303,2.494616377
6.7,20.61314,3.13292,,,,,1.213763636,2.524919407
6.8,20.9132,3.17492,,,,,1.231949091,2.558768536
6.9,21.21323,3.23472,,,,,1.250132727,2.60696325
7,21.5132,3.24192,,,,,1.268312727,2.612765957
7.1,21.81314,3.31331,,,,,1.286490909,2.670301418
7.2,22.11317,3.34356,,,,,1.304674545,2.694680851
7.3,22.41317,3.3777,,,,,1.322856364,2.722195358
7.4,22.71316,3.42131,,,,,1.341037576,2.757342037
7.5,23.01318,3.4682,,,,,1.359220606,2.795132173
7.6,23.31326,3.52379,,,,,1.377407273,2.839933914
7.7,23.61324,3.52352,,,,,1.395587879,2.839716312
7.8,23.91316,3.58276,,,,,1.413764848,2.887459703
7.9,24.21318,3.62873,,,,,1.431947879,2.924508382
8,24.5132,3.67446,,,,,1.450130909,2.961363636
8.1,24.8132,3.70947,,,,,1.468312727,2.989579304
8.2,25.1132,3.75115,,,,,1.486494545,3.023170535
8.3,25.41313,3.79288,,,,,1.504672121,3.056802063
8.4,25.71315,3.83724,,,,,1.522855152,3.092553191
8.5,26.01321,3.87867,,,,,1.541040606,3.12594294
8.6,26.31322,3.93572,,,,,1.55922303,3.171921341
8.7,26.61317,3.9762,,,,,1.577401818,3.204545455
8.8,26.91316,4.00645,,,,,1.59558303,3.228924887
8.9,27.21316,4.03799,,,,,1.613764848,3.254343972
9,27.51326,4.1143,,,,,1.631952727,3.315844616
9.1,27.8131,4.14217,,,,,1.650124848,3.338305932
9.2,28.1132,4.20597,,,,,1.668312727,3.389724371
9.3,28.41324,4.25781,,,,,1.68649697,3.431503868
9.4,28.71319,4.29401,,,,,1.704675758,3.460678594
9.5,29.01316,4.34476,,,,,1.722855758,3.501579626
9.6,29.31318,4.38533,,,,,1.741038788,3.534276273
9.7,29.61323,4.43756,,,,,1.759223636,3.576370084
9.8,29.9132,4.4639,,,,,1.777403636,3.597598324
9.9,30.21313,4.53221,,,,,1.795581212,3.652651515
10,30.51315,4.55701,,,,,1.813764242,3.67263862
10.1,30.8132,4.60937,,,,,1.831949091,3.714837202
10.2,31.11322,4.66544,,,,,1.850132121,3.76002579
10.3,31.41317,4.70078,,,,,1.868310909,3.788507415
10.4,31.71317,4.75635,,,,,1.886492727,3.833293037
10.5,32.01321,4.81081,,,,,1.90467697,3.877184075
10.6,32.31323,4.86039,,,,,1.92286,3.917142166
10.7,32.61319,4.92354,,,,,1.941039394,3.96803675
10.8,32.91321,4.96256,,,,,1.959222424,3.999484204
10.9,33.21321,4.99333,,,,,1.977404242,4.024282721
11,33.5132,5.05393,,,,,1.995585455,4.073122179
11.1,33.81322,5.09912,,,,,2.013768485,4.109542231
11.2,34.11313,5.13746,,,,,2.031944848,4.140441651
11.3,34.4132,5.16962,,,,,2.050130909,4.166360413
11.4,34.71321,5.24955,,,,,2.068313333,4.23077853
11.5,35.01312,5.27149,,,,,2.086489697,4.248460671
11.6,35.31318,5.3433,,,,,2.104675152,4.306334623
11.7,35.61314,5.382,,,,,2.122854545,4.337524178
11.8,35.91328,5.42827,,,,,2.141044848,4.374814636
11.9,36.2132,5.46541,,,,,2.159221818,4.404746937
12,36.51318,5.50017,,,,,2.177402424,4.432761122
12.1,36.81312,5.4875,,,,,2.195580606,4.422549968
12.129,36.90013,1.68433,,,,,2.200853939,1.357454868
12.229,37.20017,-0.01898,,,,,2.219038182,-0.01529658285
12.329,37.50019,0.01196,,,,,2.237221212,0.009638942618
12.429,37.80025,0.00423,,,,,2.255406667,0.003409090909
12.529,38.10025,0.01562,,,,,2.273588485,0.01258865248
12.629,38.40019,0.02533,,,,,2.291766667,0.02041424887
12.729,38.70015,0.01353,,,,,2.309946061,0.01090425532
12.786,38.87115,-0.00322,,,,,2.320309697,-0.002595099936
