Time,Extension,Load,Length,Width,Thickness,CS Area,Strain,Stress
(s),(mm),(N),(mm),(mm),(mm),(mm^2),(mm/mm),(MPa)
0,0.06563,0.05683,16.5,2.82,0.19,0.5358,0,0.1060656962
0.089,0.25711,2.56353,,,,,0.01160484848,4.784490482
0.189,0.56026,3.23597,,,,,0.02997757576,6.039511012
0.285,0.84825,5.74859,,,,,0.04743151515,10.7289847
0.385,1.14837,7.66867,,,,,0.06562060606,14.31256066
0.485,1.44848,8.8137,,,,,0.08380909091,16.44960806
0.585,1.74841,9.47854,,,,,0.1019866667,17.6904442
0.685,2.04848,9.76108,,,,,0.1201727273,18.21776782
0.785,2.34842,9.84683,,,,,0.1383509091,18.37780888
0.876,2.62142,4.41382,,,,,0.1548963636,8.237812617
0.878,2.62742,0.35405,,,,,0.15526,0.6607876073
0.978,2.92742,0.023,,,,,0.1734418182,0.0429264651
1.078,3.22744,0.01764,,,,,0.1916248485,0.03292273236
1.178,3.52744,0.00041,,,,,0.2098066667,0.0007652108996
1.278,3.82745,0.01695,,,,,0.2279890909,0.03163493841
1.308,3.91744,0.00853,,,,,0.2334430303,0.01592011945
