Created as New Dataset,Sample 005 By FTIR User 2.0 Date Friday, April 12 2024
cm-1,%T
3650.00,95.65
3649.00,95.50
3648.00,95.36
3647.00,95.24
3646.00,95.13
3645.00,95.03
3644.00,94.93
3643.00,94.82
3642.00,94.71
3641.00,94.60
3640.00,94.49
3639.00,94.38
3638.00,94.27
3637.00,94.16
3636.00,94.06
3635.00,93.95
3634.00,93.84
3633.00,93.74
3632.00,93.66
3631.00,93.58
3630.00,93.45
3629.00,93.29
3628.00,93.16
3627.00,93.05
3626.00,92.97
3625.00,92.88
3624.00,92.78
3623.00,92.68
3622.00,92.58
3621.00,92.47
3620.00,92.35
3619.00,92.23
3618.00,92.11
3617.00,92.01
3616.00,91.91
3615.00,91.81
3614.00,91.69
3613.00,91.58
3612.00,91.47
3611.00,91.37
3610.00,91.26
3609.00,91.13
3608.00,91.00
3607.00,90.88
3606.00,90.78
3605.00,90.68
3604.00,90.57
3603.00,90.46
3602.00,90.34
3601.00,90.21
3600.00,90.09
3599.00,89.99
3598.00,89.89
3597.00,89.79
3596.00,89.67
3595.00,89.54
3594.00,89.41
3593.00,89.30
3592.00,89.20
3591.00,89.10
3590.00,89.00
3589.00,88.87
3588.00,88.71
3587.00,88.56
3586.00,88.43
3585.00,88.33
3584.00,88.23
3583.00,88.13
3582.00,88.01
3581.00,87.89
3580.00,87.77
3579.00,87.64
3578.00,87.52
3577.00,87.40
3576.00,87.28
3575.00,87.16
3574.00,87.03
3573.00,86.90
3572.00,86.78
3571.00,86.65
3570.00,86.53
3569.00,86.41
3568.00,86.27
3567.00,86.12
3566.00,85.99
3565.00,85.88
3564.00,85.76
3563.00,85.63
3562.00,85.50
3561.00,85.36
3560.00,85.22
3559.00,85.09
3558.00,84.97
3557.00,84.84
3556.00,84.72
3555.00,84.59
3554.00,84.45
3553.00,84.30
3552.00,84.16
3551.00,84.03
3550.00,83.90
3549.00,83.77
3548.00,83.62
3547.00,83.46
3546.00,83.30
3545.00,83.16
3544.00,83.05
3543.00,82.95
3542.00,82.84
3541.00,82.73
3540.00,82.60
3539.00,82.46
3538.00,82.31
3537.00,82.17
3536.00,82.04
3535.00,81.92
3534.00,81.82
3533.00,81.70
3532.00,81.58
3531.00,81.44
3530.00,81.31
3529.00,81.17
3528.00,81.04
3527.00,80.90
3526.00,80.76
3525.00,80.62
3524.00,80.48
3523.00,80.36
3522.00,80.26
3521.00,80.16
3520.00,80.06
3519.00,79.93
3518.00,79.80
3517.00,79.66
3516.00,79.52
3515.00,79.38
3514.00,79.26
3513.00,79.14
3512.00,79.03
3511.00,78.91
3510.00,78.79
3509.00,78.67
3508.00,78.56
3507.00,78.43
3506.00,78.30
3505.00,78.15
3504.00,77.99
3503.00,77.84
3502.00,77.73
3501.00,77.63
3500.00,77.52
3499.00,77.41
3498.00,77.28
3497.00,77.15
3496.00,77.03
3495.00,76.92
3494.00,76.82
3493.00,76.72
3492.00,76.61
3491.00,76.50
3490.00,76.37
3489.00,76.23
3488.00,76.10
3487.00,75.98
3486.00,75.88
3485.00,75.79
3484.00,75.68
3483.00,75.56
3482.00,75.42
3481.00,75.28
3480.00,75.16
3479.00,75.06
3478.00,74.98
3477.00,74.88
3476.00,74.77
3475.00,74.66
3474.00,74.54
3473.00,74.42
3472.00,74.28
3471.00,74.13
3470.00,73.99
3469.00,73.85
3468.00,73.74
3467.00,73.64
3466.00,73.56
3465.00,73.48
3464.00,73.39
3463.00,73.29
3462.00,73.17
3461.00,73.05
3460.00,72.95
3459.00,72.86
3458.00,72.77
3457.00,72.68
3456.00,72.58
3455.00,72.48
3454.00,72.37
3453.00,72.27
3452.00,72.16
3451.00,72.05
3450.00,71.94
3449.00,71.82
3448.00,71.70
3447.00,71.59
3446.00,71.50
3445.00,71.41
3444.00,71.33
3443.00,71.23
3442.00,71.13
3441.00,71.01
3440.00,70.88
3439.00,70.75
3438.00,70.61
3437.00,70.48
3436.00,70.37
3435.00,70.28
3434.00,70.20
3433.00,70.12
3432.00,70.03
3431.00,69.94
3430.00,69.85
3429.00,69.76
3428.00,69.69
3427.00,69.62
3426.00,69.55
3425.00,69.48
3424.00,69.39
3423.00,69.30
3422.00,69.20
3421.00,69.10
3420.00,69.03
3419.00,68.96
3418.00,68.89
3417.00,68.81
3416.00,68.71
3415.00,68.60
3414.00,68.49
3413.00,68.40
3412.00,68.32
3411.00,68.24
3410.00,68.17
3409.00,68.10
3408.00,68.04
3407.00,67.99
3406.00,67.92
3405.00,67.85
3404.00,67.75
3403.00,67.65
3402.00,67.56
3401.00,67.48
3400.00,67.42
3399.00,67.38
3398.00,67.34
3397.00,67.30
3396.00,67.25
3395.00,67.18
3394.00,67.11
3393.00,67.05
3392.00,67.00
3391.00,66.97
3390.00,66.95
3389.00,66.93
3388.00,66.91
3387.00,66.87
3386.00,66.84
3385.00,66.79
3384.00,66.75
3383.00,66.70
3382.00,66.65
3381.00,66.60
3380.00,66.55
3379.00,66.51
3378.00,66.47
3377.00,66.43
3376.00,66.39
3375.00,66.36
3374.00,66.33
3373.00,66.28
3372.00,66.23
3371.00,66.17
3370.00,66.12
3369.00,66.08
3368.00,66.04
3367.00,66.02
3366.00,66.01
3365.00,65.99
3364.00,65.96
3363.00,65.93
3362.00,65.88
3361.00,65.84
3360.00,65.81
3359.00,65.78
3358.00,65.75
3357.00,65.72
3356.00,65.68
3355.00,65.63
3354.00,65.58
3353.00,65.52
3352.00,65.46
3351.00,65.41
3350.00,65.37
3349.00,65.34
3348.00,65.30
3347.00,65.26
3346.00,65.20
3345.00,65.15
3344.00,65.09
3343.00,65.03
3342.00,64.98
3341.00,64.93
3340.00,64.88
3339.00,64.84
3338.00,64.79
3337.00,64.75
3336.00,64.71
3335.00,64.68
3334.00,64.64
3333.00,64.60
3332.00,64.57
3331.00,64.53
3330.00,64.49
3329.00,64.45
3328.00,64.41
3327.00,64.37
3326.00,64.34
3325.00,64.31
3324.00,64.28
3323.00,64.25
3322.00,64.23
3321.00,64.21
3320.00,64.19
3319.00,64.17
3318.00,64.15
3317.00,64.13
3316.00,64.11
3315.00,64.10
3314.00,64.08
3313.00,64.07
3312.00,64.07
3311.00,64.06
3310.00,64.06
3309.00,64.06
3308.00,64.06
3307.00,64.06
3306.00,64.05
3305.00,64.04
3304.00,64.03
3303.00,64.03
3302.00,64.02
3301.00,64.01
3300.00,64.01
3299.00,64.02
3298.00,64.02
3297.00,64.03
3296.00,64.04
3295.00,64.05
3294.00,64.05
3293.00,64.06
3292.00,64.06
3291.00,64.05
3290.00,64.05
3289.00,64.05
3288.00,64.05
3287.00,64.06
3286.00,64.07
3285.00,64.08
3284.00,64.10
3283.00,64.11
3282.00,64.12
3281.00,64.14
3280.00,64.16
3279.00,64.18
3278.00,64.21
3277.00,64.24
3276.00,64.28
3275.00,64.32
3274.00,64.36
3273.00,64.40
3272.00,64.44
3271.00,64.47
3270.00,64.50
3269.00,64.52
3268.00,64.54
3267.00,64.56
3266.00,64.58
3265.00,64.62
3264.00,64.66
3263.00,64.70
3262.00,64.75
3261.00,64.80
3260.00,64.85
3259.00,64.90
3258.00,64.96
3257.00,65.01
3256.00,65.06
3255.00,65.11
3254.00,65.16
3253.00,65.22
3252.00,65.27
3251.00,65.33
3250.00,65.40
3249.00,65.46
3248.00,65.53
3247.00,65.58
3246.00,65.64
3245.00,65.69
3244.00,65.75
3243.00,65.81
3242.00,65.87
3241.00,65.93
3240.00,66.00
3239.00,66.06
3238.00,66.13
3237.00,66.20
3236.00,66.27
3235.00,66.35
3234.00,66.42
3233.00,66.50
3232.00,66.56
3231.00,66.63
3230.00,66.70
3229.00,66.77
3228.00,66.85
3227.00,66.93
3226.00,67.01
3225.00,67.10
3224.00,67.18
3223.00,67.25
3222.00,67.34
3221.00,67.42
3220.00,67.51
3219.00,67.61
3218.00,67.70
3217.00,67.79
3216.00,67.89
3215.00,67.98
3214.00,68.08
3213.00,68.18
3212.00,68.28
3211.00,68.38
3210.00,68.49
3209.00,68.60
3208.00,68.71
3207.00,68.82
3206.00,68.93
3205.00,69.04
3204.00,69.16
3203.00,69.27
3202.00,69.39
3201.00,69.51
3200.00,69.63
3199.00,69.76
3198.00,69.88
3197.00,70.01
3196.00,70.15
3195.00,70.28
3194.00,70.41
3193.00,70.54
3192.00,70.67
3191.00,70.81
3190.00,70.94
3189.00,71.08
3188.00,71.22
3187.00,71.36
3186.00,71.51
3185.00,71.65
3184.00,71.79
3183.00,71.94
3182.00,72.08
3181.00,72.23
3180.00,72.37
3179.00,72.52
3178.00,72.67
3177.00,72.83
3176.00,72.98
3175.00,73.14
3174.00,73.29
3173.00,73.44
3172.00,73.59
3171.00,73.74
3170.00,73.89
3169.00,74.04
3168.00,74.20
3167.00,74.36
3166.00,74.51
3165.00,74.66
3164.00,74.82
3163.00,74.97
3162.00,75.12
3161.00,75.27
3160.00,75.42
3159.00,75.57
3158.00,75.72
3157.00,75.87
3156.00,76.02
3155.00,76.17
3154.00,76.32
3153.00,76.47
3152.00,76.63
3151.00,76.78
3150.00,76.93
3149.00,77.07
3148.00,77.22
3147.00,77.36
3146.00,77.50
3145.00,77.64
3144.00,77.78
3143.00,77.93
3142.00,78.08
3141.00,78.23
3140.00,78.37
3139.00,78.51
3138.00,78.64
3137.00,78.76
3136.00,78.88
3135.00,79.01
3134.00,79.14
3133.00,79.28
3132.00,79.42
3131.00,79.56
3130.00,79.68
3129.00,79.80
3128.00,79.91
3127.00,80.02
3126.00,80.13
3125.00,80.25
3124.00,80.38
3123.00,80.51
3122.00,80.64
3121.00,80.77
3120.00,80.89
3119.00,81.00
3118.00,81.11
3117.00,81.21
3116.00,81.30
3115.00,81.37
3114.00,81.45
3113.00,81.52
3112.00,81.60
3111.00,81.70
3110.00,81.79
3109.00,81.88
3108.00,81.95
3107.00,82.01
3106.00,82.07
3105.00,82.13
3104.00,82.20
3103.00,82.28
3102.00,82.37
3101.00,82.46
3100.00,82.54
3099.00,82.60
3098.00,82.65
3097.00,82.70
3096.00,82.77
3095.00,82.84
3094.00,82.92
3093.00,83.02
3092.00,83.11
3091.00,83.20
3090.00,83.28
3089.00,83.35
3088.00,83.42
3087.00,83.50
3086.00,83.58
3085.00,83.66
3084.00,83.74
3083.00,83.82
3082.00,83.91
3081.00,84.00
3080.00,84.09
3079.00,84.18
3078.00,84.26
3077.00,84.34
3076.00,84.41
3075.00,84.48
3074.00,84.56
3073.00,84.66
3072.00,84.76
3071.00,84.88
3070.00,85.00
3069.00,85.12
3068.00,85.24
3067.00,85.36
3066.00,85.47
3065.00,85.58
3064.00,85.69
3063.00,85.80
3062.00,85.92
3061.00,86.04
3060.00,86.16
3059.00,86.29
3058.00,86.43
3057.00,86.57
3056.00,86.70
3055.00,86.83
3054.00,86.96
3053.00,87.10
3052.00,87.23
3051.00,87.36
3050.00,87.48
3049.00,87.60
3048.00,87.72
3047.00,87.84
3046.00,87.97
3045.00,88.10
3044.00,88.22
3043.00,88.34
3042.00,88.46
3041.00,88.56
3040.00,88.66
3039.00,88.76
3038.00,88.87
3037.00,88.98
3036.00,89.09
3035.00,89.21
3034.00,89.32
3033.00,89.42
3032.00,89.51
3031.00,89.60
3030.00,89.70
3029.00,89.79
3028.00,89.88
3027.00,89.98
3026.00,90.08
3025.00,90.17
3024.00,90.26
3023.00,90.34
3022.00,90.43
3021.00,90.51
3020.00,90.60
3019.00,90.69
3018.00,90.77
3017.00,90.85
3016.00,90.93
3015.00,91.00
3014.00,91.07
3013.00,91.13
3012.00,91.18
3011.00,91.22
3010.00,91.27
3009.00,91.30
3008.00,91.34
3007.00,91.37
3006.00,91.40
3005.00,91.43
3004.00,91.46
3003.00,91.49
3002.00,91.51
3001.00,91.53
3000.00,91.55
2999.00,91.56
2998.00,91.57
2997.00,91.57
2996.00,91.58
2995.00,91.58
2994.00,91.58
2993.00,91.58
2992.00,91.58
2991.00,91.58
2990.00,91.57
2989.00,91.57
2988.00,91.56
2987.00,91.56
2986.00,91.55
2985.00,91.53
2984.00,91.52
2983.00,91.50
2982.00,91.50
2981.00,91.50
2980.00,91.52
2979.00,91.55
2978.00,91.58
2977.00,91.61
2976.00,91.65
2975.00,91.68
2974.00,91.71
2973.00,91.74
2972.00,91.77
2971.00,91.80
2970.00,91.84
2969.00,91.88
2968.00,91.92
2967.00,91.96
2966.00,92.01
2965.00,92.05
2964.00,92.09
2963.00,92.13
2962.00,92.17
2961.00,92.21
2960.00,92.25
2959.00,92.30
2958.00,92.34
2957.00,92.39
2956.00,92.43
2955.00,92.49
2954.00,92.54
2953.00,92.59
2952.00,92.63
2951.00,92.67
2950.00,92.71
2949.00,92.74
2948.00,92.78
2947.00,92.82
2946.00,92.86
2945.00,92.89
2944.00,92.92
2943.00,92.94
2942.00,92.96
2941.00,92.98
2940.00,93.01
2939.00,93.05
2938.00,93.09
2937.00,93.14
2936.00,93.19
2935.00,93.26
2934.00,93.32
2933.00,93.40
2932.00,93.47
2931.00,93.55
2930.00,93.62
2929.00,93.69
2928.00,93.74
2927.00,93.80
2926.00,93.86
2925.00,93.92
2924.00,93.98
2923.00,94.04
2922.00,94.10
2921.00,94.17
2920.00,94.23
2919.00,94.30
2918.00,94.36
2917.00,94.43
2916.00,94.50
2915.00,94.58
2914.00,94.66
2913.00,94.74
2912.00,94.82
2911.00,94.88
2910.00,94.94
2909.00,94.99
2908.00,95.05
2907.00,95.10
2906.00,95.15
2905.00,95.19
2904.00,95.24
2903.00,95.27
2902.00,95.31
2901.00,95.34
2900.00,95.37
2899.00,95.41
2898.00,95.44
2897.00,95.48
2896.00,95.50
2895.00,95.51
2894.00,95.52
2893.00,95.52
2892.00,95.53
2891.00,95.54
2890.00,95.54
2889.00,95.55
2888.00,95.56
2887.00,95.57
2886.00,95.58
2885.00,95.60
2884.00,95.62
2883.00,95.64
2882.00,95.67
2881.00,95.70
2880.00,95.73
2879.00,95.77
2878.00,95.82
2877.00,95.87
2876.00,95.93
2875.00,95.99
2874.00,96.05
2873.00,96.11
2872.00,96.16
2871.00,96.21
2870.00,96.26
2869.00,96.31
2868.00,96.37
2867.00,96.42
2866.00,96.47
2865.00,96.52
2864.00,96.57
2863.00,96.62
2862.00,96.67
2861.00,96.71
2860.00,96.75
2859.00,96.79
2858.00,96.81
2857.00,96.84
2856.00,96.86
2855.00,96.88
2854.00,96.89
2853.00,96.90
2852.00,96.91
2851.00,96.92
2850.00,96.94
2849.00,96.97
2848.00,97.01
2847.00,97.04
2846.00,97.09
2845.00,97.13
2844.00,97.18
2843.00,97.22
2842.00,97.27
2841.00,97.31
2840.00,97.35
2839.00,97.38
2838.00,97.41
2837.00,97.42
2836.00,97.44
2835.00,97.45
2834.00,97.47
2833.00,97.49
