Created as New Dataset,Sample 002 By FTIR User 2.0 Date Friday, March 01 2024
cm-1,%T
3297.00,57.84
3296.00,57.83
3295.00,57.82
3294.00,57.82
3293.00,57.83
3292.00,57.84
3291.00,57.87
3290.00,57.89
3289.00,57.92
3288.00,57.94
3287.00,57.95
3286.00,57.96
3285.00,57.97
3284.00,57.99
3283.00,58.00
3282.00,58.00
3281.00,58.01
3280.00,58.02
3279.00,58.02
3278.00,58.02
3277.00,58.02
3276.00,58.02
3275.00,58.02
3274.00,58.02
3273.00,58.02
3272.00,58.02
3271.00,58.04
3270.00,58.06
3269.00,58.10
3268.00,58.15
3267.00,58.19
3266.00,58.23
3265.00,58.26
3264.00,58.28
3263.00,58.30
3262.00,58.32
3261.00,58.34
3260.00,58.36
3259.00,58.37
3258.00,58.38
3257.00,58.40
3256.00,58.42
3255.00,58.45
3254.00,58.49
3253.00,58.54
3252.00,58.58
3251.00,58.61
3250.00,58.63
3249.00,58.64
3248.00,58.66
3247.00,58.68
3246.00,58.73
3245.00,58.79
3244.00,58.86
3243.00,58.92
3242.00,58.97
3241.00,59.02
3240.00,59.07
3239.00,59.12
3238.00,59.17
3237.00,59.21
3236.00,59.24
3235.00,59.27
3234.00,59.31
3233.00,59.37
3232.00,59.46
3231.00,59.55
3230.00,59.64
3229.00,59.72
3228.00,59.80
3227.00,59.88
3226.00,59.95
3225.00,60.04
3224.00,60.12
3223.00,60.19
3222.00,60.27
3221.00,60.34
3220.00,60.42
3219.00,60.50
3218.00,60.59
3217.00,60.69
3216.00,60.78
3215.00,60.88
3214.00,60.97
3213.00,61.08
3212.00,61.19
3211.00,61.29
3210.00,61.40
3209.00,61.50
3208.00,61.61
3207.00,61.72
3206.00,61.83
3205.00,61.94
3204.00,62.06
3203.00,62.19
3202.00,62.31
3201.00,62.43
3200.00,62.56
3199.00,62.68
3198.00,62.81
3197.00,62.93
3196.00,63.06
3195.00,63.19
3194.00,63.32
3193.00,63.46
3192.00,63.60
3191.00,63.73
3190.00,63.87
3189.00,64.01
3188.00,64.15
3187.00,64.30
3186.00,64.44
3185.00,64.59
3184.00,64.74
3183.00,64.89
3182.00,65.04
3181.00,65.19
3180.00,65.35
3179.00,65.50
3178.00,65.65
3177.00,65.81
3176.00,65.98
3175.00,66.14
3174.00,66.29
3173.00,66.45
3172.00,66.61
3171.00,66.77
3170.00,66.92
3169.00,67.09
3168.00,67.25
3167.00,67.41
3166.00,67.57
3165.00,67.73
3164.00,67.90
3163.00,68.07
3162.00,68.24
3161.00,68.41
3160.00,68.58
3159.00,68.74
3158.00,68.90
3157.00,69.06
3156.00,69.21
3155.00,69.35
3154.00,69.49
3153.00,69.65
3152.00,69.82
3151.00,70.01
3150.00,70.21
3149.00,70.40
3148.00,70.59
3147.00,70.77
3146.00,70.94
3145.00,71.11
3144.00,71.28
3143.00,71.45
3142.00,71.60
3141.00,71.75
3140.00,71.90
3139.00,72.06
3138.00,72.24
3137.00,72.43
3136.00,72.62
3135.00,72.81
3134.00,72.98
3133.00,73.14
3132.00,73.30
3131.00,73.46
3130.00,73.63
3129.00,73.80
3128.00,73.97
3127.00,74.15
3126.00,74.31
3125.00,74.47
3124.00,74.63
3123.00,74.77
3122.00,74.91
3121.00,75.06
3120.00,75.21
3119.00,75.36
3118.00,75.52
3117.00,75.68
3116.00,75.85
3115.00,76.03
3114.00,76.21
3113.00,76.38
3112.00,76.54
3111.00,76.70
3110.00,76.84
3109.00,76.99
3108.00,77.15
3107.00,77.32
3106.00,77.48
3105.00,77.64
3104.00,77.79
3103.00,77.93
3102.00,78.07
3101.00,78.21
3100.00,78.35
3099.00,78.50
3098.00,78.66
3097.00,78.82
3096.00,78.98
3095.00,79.12
3094.00,79.26
3093.00,79.40
3092.00,79.53
3091.00,79.65
3090.00,79.78
3089.00,79.92
3088.00,80.06
3087.00,80.20
3086.00,80.33
3085.00,80.46
3084.00,80.60
3083.00,80.73
3082.00,80.86
3081.00,80.99
3080.00,81.13
3079.00,81.26
3078.00,81.40
3077.00,81.55
3076.00,81.70
3075.00,81.85
3074.00,81.98
3073.00,82.12
3072.00,82.24
3071.00,82.36
3070.00,82.48
3069.00,82.60
3068.00,82.71
3067.00,82.83
3066.00,82.96
3065.00,83.09
3064.00,83.23
3063.00,83.36
3062.00,83.49
3061.00,83.61
3060.00,83.73
3059.00,83.85
3058.00,83.95
3057.00,84.06
3056.00,84.18
3055.00,84.30
3054.00,84.42
3053.00,84.54
3052.00,84.65
3051.00,84.76
3050.00,84.86
3049.00,84.98
3048.00,85.10
3047.00,85.21
3046.00,85.31
3045.00,85.42
3044.00,85.52
3043.00,85.63
3042.00,85.74
3041.00,85.84
3040.00,85.95
3039.00,86.05
3038.00,86.15
3037.00,86.25
3036.00,86.35
3035.00,86.44
3034.00,86.53
3033.00,86.62
3032.00,86.72
3031.00,86.82
3030.00,86.93
3029.00,87.03
3028.00,87.13
3027.00,87.22
3026.00,87.31
3025.00,87.39
3024.00,87.48
3023.00,87.57
3022.00,87.66
3021.00,87.75
3020.00,87.84
3019.00,87.92
3018.00,88.00
3017.00,88.08
3016.00,88.16
3015.00,88.23
3014.00,88.30
3013.00,88.37
3012.00,88.45
3011.00,88.53
3010.00,88.61
3009.00,88.69
3008.00,88.77
3007.00,88.84
3006.00,88.90
3005.00,88.97
3004.00,89.04
3003.00,89.10
3002.00,89.16
3001.00,89.23
3000.00,89.29
2999.00,89.34
2998.00,89.39
2997.00,89.44
2996.00,89.49
2995.00,89.53
2994.00,89.58
2993.00,89.62
2992.00,89.66
2991.00,89.69
2990.00,89.73
2989.00,89.77
2988.00,89.80
2987.00,89.83
2986.00,89.86
2985.00,89.89
2984.00,89.92
2983.00,89.95
2982.00,89.97
2981.00,90.01
2980.00,90.04
2979.00,90.09
2978.00,90.14
2977.00,90.19
2976.00,90.25
2975.00,90.31
2974.00,90.37
2973.00,90.44
2972.00,90.51
2971.00,90.58
2970.00,90.64
2969.00,90.71
2968.00,90.78
2967.00,90.83
2966.00,90.89
2965.00,90.95
2964.00,91.01
2963.00,91.06
2962.00,91.11
2961.00,91.16
2960.00,91.21
2959.00,91.26
2958.00,91.31
2957.00,91.35
2956.00,91.40
2955.00,91.44
2954.00,91.48
2953.00,91.53
2952.00,91.57
2951.00,91.61
2950.00,91.66
2949.00,91.70
2948.00,91.74
2947.00,91.78
2946.00,91.81
2945.00,91.85
2944.00,91.89
2943.00,91.93
2942.00,91.96
2941.00,92.00
2940.00,92.04
2939.00,92.09
2938.00,92.13
2937.00,92.17
2936.00,92.22
2935.00,92.27
2934.00,92.32
2933.00,92.38
2932.00,92.43
2931.00,92.48
2930.00,92.53
2929.00,92.58
2928.00,92.63
2927.00,92.67
2926.00,92.72
2925.00,92.76
2924.00,92.81
2923.00,92.86
2922.00,92.90
2921.00,92.95
2920.00,92.99
2919.00,93.03
2918.00,93.07
2917.00,93.11
2916.00,93.15
2915.00,93.19
2914.00,93.23
2913.00,93.26
2912.00,93.30
2911.00,93.33
2910.00,93.36
2909.00,93.39
2908.00,93.42
2907.00,93.45
2906.00,93.48
2905.00,93.50
2904.00,93.53
2903.00,93.55
2902.00,93.57
2901.00,93.59
2900.00,93.62
2899.00,93.64
2898.00,93.67
2897.00,93.69
