frame_index,centroid_1_x,centroid_1_y,centroid_2_x,centroid_2_y,centroid_3_x,centroid_3_y,centroid_4_x,centroid_4_y,centroid_5_x,centroid_5_y,centroid_6_x,centroid_6_y,centroid_7_x,centroid_7_y,centroid_8_x,centroid_8_y
78,157.0,350.17053,321.0,351.33694,222.0,386.52493,250.0,387.9337,237.0,473.83392,246.0,475.90253,245.0,511.25647,327.0,506.85516
79,157.0,350.13556,321.0,351.34018,222.0,386.4747,250.0,387.89426,237.0,473.8645,246.0,475.9361,245.0,511.2966,327.0,506.87585
80,157.0,350.1316,321.0,351.34396,222.0,386.4246,250.0,387.8714,237.0,473.91077,246.0,475.9609,245.0,511.3949,327.0,506.923
81,157.0,349.92072,321.0,351.21683,222.0,386.35406,250.0,387.82834,237.0,473.8713,246.0,475.9421,245.0,511.32208,327.0,506.9171
82,157.0,349.7425,321.0,351.0333,222.0,386.104,250.0,387.64526,237.0,473.7589,246.0,475.84967,245.0,511.24466,327.0,506.71994
83,157.0,349.7225,321.0,351.03516,222.0,386.09335,250.0,387.60355,237.0,473.766,246.0,475.85757,245.0,511.24484,327.0,506.71094
84,157.0,349.6294,321.0,350.8776,222.0,386.02203,250.0,387.5369,237.0,473.77124,246.0,475.8575,245.0,511.24564,327.0,506.71884
85,157.0,349.67987,321.0,350.926,222.0,386.02963,250.0,387.62277,237.0,473.81638,246.0,475.9221,245.0,511.3755,327.0,506.91235
86,157.0,349.65747,321.0,350.94724,222.0,386.03833,250.0,387.5799,237.0,473.84027,246.0,475.9186,245.0,511.399,327.0,506.91107
87,157.0,349.44748,321.0,350.75845,222.0,385.81226,250.0,387.4079,237.0,473.76086,246.0,475.80838,245.0,511.36798,327.0,506.8937
88,157.0,349.46844,321.0,350.71143,222.0,385.82712,250.0,387.4244,237.0,473.7708,246.0,475.82867,245.0,511.37454,327.0,506.8729
89,157.0,349.50403,321.0,350.7825,222.0,385.9238,250.0,387.49478,237.0,473.9055,246.0,476.03915,245.0,511.48233,327.0,506.99734
90,157.0,349.35727,321.0,350.66876,222.0,385.81567,250.0,387.39447,237.0,473.80536,246.0,475.86063,245.0,511.49594,327.0,506.904
91,157.0,349.34686,321.0,350.65082,222.0,385.7823,250.0,387.378,237.0,473.7936,246.0,475.8603,245.0,511.48157,327.0,506.9005
92,157.0,349.13458,321.0,350.45648,222.0,385.62656,250.0,387.1165,237.0,473.7117,246.0,475.8029,245.0,511.4061,327.0,506.7425
93,157.0,349.15195,321.0,350.45407,222.0,385.63406,250.0,387.18152,237.0,473.71338,246.0,475.80447,245.0,511.4344,327.0,506.89343
94,157.0,349.05228,321.0,350.339,222.0,385.59128,250.0,387.09286,237.0,473.68283,246.0,475.74695,245.0,511.4374,327.0,506.88568
95,157.0,348.97833,321.0,350.33234,222.0,385.58218,250.0,387.10165,237.0,473.6992,246.0,475.75443,245.0,511.4752,327.0,506.8813
96,157.0,348.9999,321.0,350.34613,222.0,385.57718,250.0,387.07678,237.0,473.69733,246.0,475.75684,245.0,511.51605,327.0,506.90872
97,157.0,348.89096,321.0,350.16763,222.0,385.50107,250.0,386.92255,237.0,473.6974,246.0,475.7679,245.0,511.5252,327.0,506.92154
98,157.0,348.71664,321.0,350.15863,222.0,385.35208,250.0,386.85858,237.0,473.6226,246.0,475.60913,245.0,511.50067,327.0,506.82547
99,157.0,348.79895,321.0,350.16858,222.0,385.38562,250.0,386.85214,237.0,473.7307,246.0,475.80942,245.0,511.55072,327.0,506.99188
100,157.0,348.5632,321.0,349.90552,222.0,385.29153,250.0,386.7165,237.0,473.70795,246.0,475.79047,245.0,511.5391,327.0,506.96335
101,157.0,348.50757,321.0,349.9154,222.0,385.31506,250.0,386.71414,237.0,473.7133,246.0,475.79395,245.0,511.55286,327.0,506.97592
102,157.0,348.33154,321.0,349.67096,222.0,385.08304,250.0,386.53503,237.0,473.61478,246.0,475.6033,245.0,511.5512,327.0,506.95203
103,157.0,348.1461,321.0,349.51245,222.0,384.9846,250.0,386.4762,237.0,473.58188,246.0,475.5879,245.0,511.55338,327.0,506.93228
104,157.0,348.01337,321.0,349.34573,222.0,384.81686,250.0,386.39917,237.0,473.57562,246.0,475.58606,245.0,511.56653,327.0,506.93253
105,157.0,347.97208,321.0,349.2209,222.0,384.68564,250.0,386.291,237.0,473.5823,246.0,475.60248,245.0,511.5595,327.0,506.92734
106,157.0,347.99765,321.0,349.21017,222.0,384.6653,250.0,386.28732,237.0,473.60486,246.0,475.62576,245.0,511.62387,327.0,507.04797
107,157.0,347.6771,321.0,348.9492,222.0,384.4401,250.0,386.09296,237.0,473.5243,246.0,475.50934,245.0,511.58835,327.0,506.93338
108,157.0,347.5022,321.0,348.70844,222.0,384.234,250.0,385.92133,237.0,473.3757,246.0,475.33798,245.0,511.45993,327.0,506.9041
109,157.0,347.48398,321.0,348.6978,222.0,384.25735,250.0,385.9233,237.0,473.43396,246.0,475.39163,245.0,511.58295,327.0,506.92233
110,157.0,347.51587,321.0,348.66815,222.0,384.23807,250.0,385.77805,237.0,473.49255,246.0,475.4368,245.0,511.58948,327.0,506.98816
111,157.0,347.3383,321.0,348.54538,222.0,384.09744,250.0,385.56223,237.0,473.44296,246.0,475.39087,245.0,511.5988,327.0,506.94327
112,157.0,347.12952,321.0,348.35373,222.0,383.90097,250.0,385.42017,237.0,473.3949,246.0,475.31784,245.0,511.5179,327.0,506.9097
113,157.0,347.1355,321.0,348.37915,222.0,383.934,250.0,385.4559,237.0,473.38696,246.0,475.32614,245.0,511.5971,327.0,506.99652
114,157.0,346.94418,321.0,348.27515,222.0,383.83176,250.0,385.2503,237.0,473.36823,246.0,475.2841,245.0,511.5969,327.0,506.9937
115,157.0,346.83664,321.0,348.0226,222.0,383.67148,250.0,385.18506,237.0,473.3352,246.0,475.25815,245.0,511.5996,327.0,506.97333
116,157.0,346.70407,321.0,347.88492,222.0,383.65518,250.0,385.13696,237.0,473.25974,246.0,475.17255,245.0,511.5722,327.0,506.92453
117,157.0,346.5412,321.0,347.74902,222.0,383.6175,250.0,385.02704,237.0,473.25797,246.0,475.16812,245.0,511.57068,327.0,506.91797
118,157.0,346.4338,321.0,347.57336,222.0,383.43286,250.0,384.84216,237.0,473.22803,246.0,475.1631,245.0,511.5668,327.0,506.9217
119,157.0,346.2538,321.0,347.4711,222.0,383.3256,250.0,384.74445,237.0,473.13608,246.0,475.0684,245.0,511.54956,327.0,506.91232
120,157.0,346.13132,321.0,347.45065,222.0,383.27048,250.0,384.66672,237.0,473.1586,246.0,475.08566,245.0,511.59378,327.0,506.90903
121,157.0,346.11746,321.0,347.30396,222.0,383.20956,250.0,384.59656,237.0,473.16187,246.0,475.08484,245.0,511.587,327.0,506.90707
122,157.0,345.84564,321.0,347.23608,222.0,382.9985,250.0,384.39935,237.0,473.10538,246.0,475.06836,245.0,511.58148,327.0,506.8783
123,157.0,345.71243,321.0,347.04318,222.0,382.92892,250.0,384.2637,237.0,473.01816,246.0,474.979,245.0,511.55063,327.0,506.8816
124,157.0,345.5602,321.0,346.88617,222.0,382.8818,250.0,384.15463,237.0,473.0027,246.0,474.95154,245.0,511.53574,327.0,506.87744
125,157.0,345.31064,321.0,346.5359,222.0,382.64374,250.0,383.91827,237.0,472.76758,246.0,474.74927,245.0,511.4955,327.0,506.83908
126,157.0,345.3134,321.0,346.43353,222.0,382.58948,250.0,383.90585,237.0,472.78958,246.0,474.77,245.0,511.51163,327.0,506.83133
127,157.0,345.197,321.0,346.4143,222.0,382.55334,250.0,383.8755,237.0,472.9816,246.0,474.99173,245.0,511.62106,327.0,506.8973
128,157.0,345.0013,321.0,346.1038,222.0,382.4154,250.0,383.75958,237.0,472.8818,246.0,474.83264,245.0,511.62723,327.0,506.87943
129,157.0,345.01984,321.0,346.09338,222.0,382.42316,250.0,383.75168,237.0,472.8869,246.0,474.8441,245.0,511.63043,327.0,506.89096
130,157.0,344.77356,321.0,345.88068,222.0,382.20038,250.0,383.53564,237.0,472.80505,246.0,474.80035,245.0,511.58746,327.0,506.88614
131,157.0,344.53925,321.0,345.69122,222.0,381.94266,250.0,383.34473,237.0,472.6231,246.0,474.68073,245.0,511.5018,327.0,506.707
132,157.0,344.6063,321.0,345.77307,222.0,381.96307,250.0,383.35913,237.0,472.84564,246.0,474.8814,245.0,511.65265,327.0,506.88116
133,157.0,344.4296,321.0,345.59998,222.0,381.76392,250.0,383.24832,237.0,472.75964,246.0,474.8311,245.0,511.62628,327.0,506.8758
134,157.0,344.35513,321.0,345.5709,222.0,381.65372,250.0,383.16562,237.0,472.74744,246.0,474.80362,245.0,511.62515,327.0,506.87073
135,157.0,344.1373,321.0,345.37497,222.0,381.49396,250.0,382.93146,237.0,472.68488,246.0,474.75928,245.0,511.60013,327.0,506.8707
136,157.0,344.00848,321.0,345.31232,222.0,381.427,250.0,382.84787,237.0,472.6825,246.0,474.74908,245.0,511.59833,327.0,506.87106
137,157.0,344.0271,321.0,345.3156,222.0,381.41916,250.0,382.84814,237.0,472.67795,246.0,474.75208,245.0,511.59244,327.0,506.87335
138,157.0,343.72394,321.0,344.9724,222.0,381.12717,250.0,382.53467,237.0,472.49524,246.0,474.54822,245.0,511.51535,327.0,506.74216
139,157.0,343.60406,321.0,344.96414,222.0,381.12357,250.0,382.51755,237.0,472.51755,246.0,474.57623,245.0,511.54437,327.0,506.76038
140,157.0,343.49722,321.0,344.72458,222.0,381.07397,250.0,382.43506,237.0,472.54993,246.0,474.64474,245.0,511.5481,327.0,506.80368
141,157.0,343.34674,321.0,344.703,222.0,381.01273,250.0,382.3434,237.0,472.55997,246.0,474.64233,245.0,511.5515,327.0,506.84198
142,157.0,343.22202,321.0,344.52518,222.0,380.84195,250.0,382.27786,237.0,472.53958,246.0,474.62708,245.0,511.56442,327.0,506.84882
143,157.0,343.19794,321.0,344.50098,222.0,380.84424,250.0,382.21472,237.0,472.54163,246.0,474.6585,245.0,511.5693,327.0,506.8453
144,157.0,343.05396,321.0,344.4561,222.0,380.8205,250.0,382.20605,237.0,472.5515,246.0,474.67334,245.0,511.59445,327.0,506.87637
145,157.0,342.7825,321.0,344.19687,222.0,380.587,250.0,381.91907,237.0,472.4264,246.0,474.511,245.0,511.5177,327.0,506.82938
146,157.0,342.7063,321.0,344.1696,222.0,380.52136,250.0,381.8643,237.0,472.49475,246.0,474.553,245.0,511.56604,327.0,506.85068
147,157.0,342.66553,321.0,344.00363,222.0,380.4569,250.0,381.77338,237.0,472.50043,246.0,474.55023,245.0,511.56177,327.0,506.81943
148,157.0,342.52008,321.0,343.94028,222.0,380.37674,250.0,381.74997,237.0,472.4786,246.0,474.5218,245.0,511.56497,327.0,506.8189
149,157.0,342.5248,321.0,343.93246,222.0,380.3826,250.0,381.76047,237.0,472.483,246.0,474.52295,245.0,511.61258,327.0,506.85706
150,157.0,342.42603,321.0,343.7423,222.0,380.21606,250.0,381.55023,237.0,472.47275,246.0,474.51538,245.0,511.59238,327.0,506.86053
151,157.0,342.33328,321.0,343.7009,222.0,380.15073,250.0,381.52206,237.0,472.40247,246.0,474.45236,245.0,511.57474,327.0,506.85788
152,157.0,342.30173,321.0,343.54822,222.0,380.15714,250.0,381.54437,237.0,472.40134,246.0,474.45065,245.0,511.57867,327.0,506.85773
153,157.0,342.2748,321.0,343.5517,222.0,380.15555,250.0,381.55603,237.0,472.411,246.0,474.45126,245.0,511.5829,327.0,506.86017
154,157.0,342.0932,321.0,343.3823,222.0,380.01917,250.0,381.39957,237.0,472.40723,246.0,474.4451,245.0,511.57428,327.0,506.84998
155,157.0,342.0988,321.0,343.32455,222.0,379.98358,250.0,381.3832,237.0,472.38626,246.0,474.43604,245.0,511.56683,327.0,506.84552
156,157.0,342.07483,321.0,343.31894,222.0,379.98962,250.0,381.4119,237.0,472.46725,246.0,474.48962,245.0,511.60284,327.0,506.8608
157,157.0,341.91385,321.0,343.1601,222.0,379.83994,250.0,381.20163,237.0,472.34616,246.0,474.33734,245.0,511.51352,327.0,506.75018
158,157.0,341.93054,321.0,343.16345,222.0,379.83447,250.0,381.21594,237.0,472.38232,246.0,474.37982,245.0,511.50955,327.0,506.77637
159,157.0,341.9809,321.0,343.1691,222.0,379.84402,250.0,381.22687,237.0,472.47952,246.0,474.53293,245.0,511.62134,327.0,506.93225
160,157.0,341.92184,321.0,343.0497,222.0,379.8133,250.0,381.18018,237.0,472.43716,246.0,474.41403,245.0,511.59692,327.0,506.9083
161,157.0,341.71414,321.0,342.91968,222.0,379.5918,250.0,380.95096,237.0,472.3444,246.0,474.30646,245.0,511.43396,327.0,506.70706
162,157.0,341.719,321.0,342.948,222.0,379.65457,250.0,381.01315,237.0,472.37897,246.0,474.38004,245.0,511.4963,327.0,506.75177
163,157.0,341.72668,321.0,343.00266,222.0,379.70108,250.0,381.0277,237.0,472.36536,246.0,474.35843,245.0,511.54324,327.0,506.8
164,157.0,341.9014,321.0,343.11115,222.0,379.81445,250.0,381.21045,237.0,472.49255,246.0,474.48843,245.0,511.67548,327.0,506.96198
165,157.0,341.80655,321.0,343.02518,222.0,379.75296,250.0,381.01672,237.0,472.40613,246.0,474.40604,245.0,511.6025,327.0,506.9368
166,157.0,341.81393,321.0,343.03473,222.0,379.7274,250.0,381.06757,237.0,472.40494,246.0,474.41055,245.0,511.6074,327.0,506.9404
167,157.0,341.78772,321.0,343.02325,222.0,379.73462,250.0,381.0691,237.0,472.40308,246.0,474.42636,245.0,511.59818,327.0,506.9267
168,157.0,341.79538,321.0,343.01688,222.0,379.73,250.0,381.0843,237.0,472.41568,246.0,474.41513,245.0,511.59634,327.0,506.90482
169,157.0,341.76508,321.0,342.93616,222.0,379.6693,250.0,381.05106,237.0,472.35757,246.0,474.3654,245.0,511.55518,327.0,506.86447
170,157.0,341.76428,321.0,342.9934,222.0,379.6899,250.0,381.0716,237.0,472.37683,246.0,474.37076,245.0,511.56073,327.0,506.85272
171,157.0,341.70938,321.0,342.93057,222.0,379.6377,250.0,380.96802,237.0,472.33023,246.0,474.32855,245.0,511.4681,327.0,506.79102
172,157.0,341.77838,321.0,342.99933,222.0,379.7225,250.0,381.08243,237.0,472.34085,246.0,474.3442,245.0,511.54736,327.0,506.83127
173,157.0,341.95282,321.0,343.12628,222.0,379.83835,250.0,381.24557,237.0,472.39893,246.0,474.42896,245.0,511.56085,327.0,506.85712
174,157.0,341.93912,321.0,343.16403,222.0,379.85672,250.0,381.2277,237.0,472.36066,246.0,474.41632,245.0,511.52774,327.0,506.83395
175,157.0,342.103,321.0,343.34003,222.0,379.97617,250.0,381.36514,237.0,472.36566,246.0,474.42627,245.0,511.51743,327.0,506.82465
176,157.0,342.0804,321.0,343.35464,222.0,379.97562,250.0,381.37686,237.0,472.38443,246.0,474.43063,245.0,511.5097,327.0,506.82745
177,157.0,342.26514,321.0,343.5867,222.0,380.13593,250.0,381.49826,237.0,472.38797,246.0,474.42764,245.0,511.5296,327.0,506.82712
178,157.0,342.2691,321.0,343.58948,222.0,380.14075,250.0,381.50778,237.0,472.38483,246.0,474.4201,245.0,511.53088,327.0,506.82535
179,157.0,342.42606,321.0,343.83838,222.0,380.3138,250.0,381.66037,237.0,472.4981,246.0,474.57553,245.0,511.5567,327.0,506.84537
180,157.0,342.3961,321.0,343.83194,222.0,380.28574,250.0,381.62473,237.0,472.43964,246.0,474.47775,245.0,511.50937,327.0,506.84082
181,157.0,342.5972,321.0,343.98117,222.0,380.42584,250.0,381.8149,237.0,472.46924,246.0,474.52423,245.0,511.5492,327.0,506.8377
182,157.0,342.71646,321.0,344.12238,222.0,380.5222,250.0,381.87146,237.0,472.46988,246.0,474.52423,245.0,511.55014,327.0,506.82147
183,157.0,342.77264,321.0,344.13425,222.0,380.54993,250.0,381.8951,237.0,472.47955,246.0,474.512,245.0,511.5495,327.0,506.82565
184,157.0,342.83426,321.0,344.29483,222.0,380.67892,250.0,382.0498,237.0,472.4717,246.0,474.5244,245.0,511.54825,327.0,506.8495
185,157.0,343.065,321.0,344.29016,222.0,380.6994,250.0,382.09042,237.0,472.49567,246.0,474.52594,245.0,511.55154,327.0,506.82758
