frame_index,centroid_1_x,centroid_1_y,centroid_2_x,centroid_2_y,centroid_3_x,centroid_3_y,centroid_4_x,centroid_4_y,centroid_5_x,centroid_5_y,centroid_6_x,centroid_6_y,centroid_7_x,centroid_7_y,centroid_8_x,centroid_8_y
41,231.5,404.43765,250.0,404.0929,232.0,433.85068,250.0,433.67307,234.5,514.583,252.0,514.17444,234.5,540.83624,254.5,539.8471
42,231.5,404.36072,250.0,403.9805,232.0,433.8245,250.0,433.60312,234.5,514.578,252.0,514.1132,234.5,540.82935,254.5,539.82916
43,231.5,404.3354,250.0,403.96936,232.0,433.76862,250.0,433.56204,234.5,514.58093,252.0,514.1095,234.5,540.82605,254.5,539.8283
44,231.5,404.22308,250.0,403.81754,232.0,433.69675,250.0,433.41052,234.5,514.5929,252.0,514.095,234.5,540.8361,254.5,539.8231
45,231.5,404.17923,250.0,403.74072,232.0,433.60712,250.0,433.37872,234.5,514.58777,252.0,514.10895,234.5,540.8356,254.5,539.82764
46,231.5,404.15536,250.0,403.71155,232.0,433.57465,250.0,433.36008,234.5,514.59546,252.0,514.10474,234.5,540.8723,254.5,539.87225
47,231.5,404.02194,250.0,403.56586,232.0,433.4285,250.0,433.21014,234.5,514.57074,252.0,514.0919,234.5,540.8612,254.5,539.8565
48,231.5,403.98532,250.0,403.5541,232.0,433.43127,250.0,433.1918,234.5,514.58374,252.0,514.09424,234.5,540.85675,254.5,539.84357
49,231.5,403.9116,250.0,403.49625,232.0,433.37555,250.0,433.1901,234.5,514.5846,252.0,514.07935,234.5,540.89746,254.5,539.8461
50,231.5,403.78568,250.0,403.44464,232.0,433.2482,250.0,433.11066,234.5,514.6013,252.0,514.1315,234.5,540.9141,254.5,539.8556
51,231.5,403.665,250.0,403.38803,232.0,433.13867,250.0,433.03726,234.5,514.6029,252.0,514.1054,234.5,540.9012,254.5,539.85864
52,231.5,403.6403,250.0,403.37494,232.0,433.10095,250.0,433.02527,234.5,514.6216,252.0,514.0972,234.5,540.9022,254.5,539.89215
53,231.5,403.47354,250.0,403.20215,232.0,432.889,250.0,432.74954,234.5,514.53345,252.0,514.0647,234.5,540.8365,254.5,539.8134
54,231.5,403.46582,250.0,403.17673,232.0,432.91043,250.0,432.7403,234.5,514.57605,252.0,514.0762,234.5,540.9051,254.5,539.86206
55,231.5,403.2567,250.0,402.93243,232.0,432.76978,250.0,432.51138,234.5,514.5619,252.0,514.00964,234.5,540.84045,254.5,539.7984
56,231.5,403.156,250.0,402.8333,232.0,432.70642,250.0,432.4627,234.5,514.5768,252.0,514.0133,234.5,540.8432,254.5,539.82025
57,231.5,403.1375,250.0,402.82324,232.0,432.6715,250.0,432.43784,234.5,514.5888,252.0,514.0349,234.5,540.88605,254.5,539.83954
58,231.5,402.89493,250.0,402.66544,232.0,432.52863,250.0,432.28015,234.5,514.59296,252.0,514.0423,234.5,540.8824,254.5,539.8437
59,231.5,402.82492,250.0,402.61588,232.0,432.4998,250.0,432.22498,234.5,514.57733,252.0,514.03546,234.5,540.8707,254.5,539.8385
60,231.5,402.64636,250.0,402.3824,232.0,432.29272,250.0,432.01385,234.5,514.5586,252.0,514.0366,234.5,540.8384,254.5,539.83527
61,231.5,402.58926,250.0,402.31665,232.0,432.28015,250.0,431.95984,234.5,514.5624,252.0,514.0332,234.5,540.83746,254.5,539.81915
62,231.5,402.4386,250.0,402.15836,232.0,432.09448,250.0,431.803,234.5,514.5377,252.0,513.9354,234.5,540.8044,254.5,539.7839
63,231.5,402.25552,250.0,401.94467,232.0,431.82297,250.0,431.6096,234.5,514.4523,252.0,513.87695,234.5,540.69073,254.5,539.67737
64,231.5,402.2543,250.0,401.94623,232.0,431.83316,250.0,431.62222,234.5,514.4763,252.0,513.8939,234.5,540.7374,254.5,539.6993
65,231.5,402.2337,250.0,401.89148,232.0,431.7918,250.0,431.61734,234.5,514.4888,252.0,513.9097,234.5,540.7769,254.5,539.7508
66,231.5,402.1386,250.0,401.82272,232.0,431.68655,250.0,431.5479,234.5,514.48645,252.0,513.8855,234.5,540.7682,254.5,539.76416
67,231.5,402.03427,250.0,401.68832,232.0,431.53455,250.0,431.4084,234.5,514.5038,252.0,513.8699,234.5,540.7582,254.5,539.7542
68,231.5,401.81696,250.0,401.48282,232.0,431.44977,250.0,431.21515,234.5,514.4684,252.0,513.8372,234.5,540.71497,254.5,539.70154
69,231.5,401.8676,250.0,401.54803,232.0,431.50543,250.0,431.29788,234.5,514.57434,252.0,514.00696,234.5,540.87164,254.5,539.8553
70,231.5,401.66168,250.0,401.37143,232.0,431.32965,250.0,431.07336,234.5,514.5041,252.0,513.88855,234.5,540.7193,254.5,539.6931
71,231.5,401.53552,250.0,401.3036,232.0,431.2999,250.0,430.91818,234.5,514.4858,252.0,513.8829,234.5,540.7337,254.5,539.69434
72,231.5,401.40176,250.0,401.112,232.0,431.16025,250.0,430.81143,234.5,514.4878,252.0,513.8595,234.5,540.7251,254.5,539.6993
73,231.5,401.45657,250.0,401.11752,232.0,431.2193,250.0,430.77966,234.5,514.59045,252.0,513.9274,234.5,540.8476,254.5,539.82574
74,231.5,401.26868,250.0,400.91544,232.0,431.05975,250.0,430.63623,234.5,514.5539,252.0,513.87427,234.5,540.72986,254.5,539.72986
75,231.5,401.02686,250.0,400.68817,232.0,430.8779,250.0,430.4502,234.5,514.53394,252.0,513.8071,234.5,540.6985,254.5,539.7276
76,231.5,400.9445,250.0,400.6507,232.0,430.7551,250.0,430.41257,234.5,514.5228,252.0,513.7949,234.5,540.689,254.5,539.6898
77,231.5,400.91547,250.0,400.62262,232.0,430.73502,250.0,430.40363,234.5,514.5248,252.0,513.7775,234.5,540.71063,254.5,539.7102
78,231.5,400.74585,250.0,400.47922,232.0,430.53433,250.0,430.2605,234.5,514.53687,252.0,513.75476,234.5,540.70496,254.5,539.67896
79,231.5,400.65317,250.0,400.35263,232.0,430.41342,250.0,430.17224,234.5,514.4995,252.0,513.7022,234.5,540.6554,254.5,539.63324
80,231.5,400.50128,250.0,400.1994,232.0,430.32416,250.0,430.04456,234.5,514.53284,252.0,513.68866,234.5,540.6532,254.5,539.635
81,231.5,400.42255,250.0,400.10013,232.0,430.28336,250.0,429.99118,234.5,514.5376,252.0,513.7007,234.5,540.6483,254.5,539.63525
82,231.5,400.17328,250.0,399.83655,232.0,430.0811,250.0,429.68784,234.5,514.4884,252.0,513.5746,234.5,540.5629,254.5,539.549
83,231.5,400.2219,250.0,399.85776,232.0,430.157,250.0,429.73654,234.5,514.6485,252.0,513.7416,234.5,540.7829,254.5,539.7108
84,231.5,400.01758,250.0,399.68594,232.0,430.08807,250.0,429.5211,234.5,514.6394,252.0,513.7397,234.5,540.7357,254.5,539.71405
85,231.5,399.69547,250.0,399.46155,232.0,429.8531,250.0,429.2359,234.5,514.599,252.0,513.6532,234.5,540.6811,254.5,539.6456
86,231.5,399.50793,250.0,399.2748,232.0,429.64957,250.0,429.00677,234.5,514.5335,252.0,513.577,234.5,540.5755,254.5,539.5307
87,231.5,399.34933,250.0,399.0576,232.0,429.46252,250.0,428.87195,234.5,514.5383,252.0,513.5331,234.5,540.5676,254.5,539.5398
88,231.5,399.26962,250.0,398.92407,232.0,429.3714,250.0,428.83163,234.5,514.5769,252.0,513.5486,234.5,540.6161,254.5,539.5641
