frame_index,centroid_1_x,centroid_1_y,centroid_2_x,centroid_2_y,centroid_3_x,centroid_3_y,centroid_4_x,centroid_4_y,centroid_5_x,centroid_5_y,centroid_6_x,centroid_6_y,centroid_7_x,centroid_7_y,centroid_8_x,centroid_8_y
15,224.0,378.4295,242.5,378.82108,222.5,410.4705,241.5,410.90082,221.5,505.06107,242.0,505.06238,223.5,533.03064,242.5,532.8015
16,224.0,378.382,242.5,378.73877,222.5,410.38354,241.5,410.77835,221.5,505.0554,242.0,505.04633,223.5,533.02124,242.5,532.70905
17,224.0,378.31406,242.5,378.64197,222.5,410.2037,241.5,410.6528,221.5,505.03387,242.0,505.02515,223.5,532.97205,242.5,532.57684
18,224.0,378.15134,242.5,378.50696,222.5,410.02194,241.5,410.5022,221.5,504.80103,242.0,504.799,223.5,532.8131,242.5,532.3182
19,224.0,378.0964,242.5,378.43658,222.5,410.0092,241.5,410.4625,221.5,505.01846,242.0,504.8665,223.5,532.8966,242.5,532.36707
20,224.0,377.88995,242.5,378.2586,222.5,409.91705,241.5,410.4196,221.5,504.95578,242.0,504.84595,223.5,532.8367,242.5,532.2487
21,224.0,377.78687,242.5,378.23853,222.5,409.85114,241.5,410.3396,221.5,504.8966,242.0,504.80154,223.5,532.82275,242.5,532.18494
22,224.0,377.6146,242.5,378.03027,222.5,409.7131,241.5,410.1855,221.5,504.6864,242.0,504.6977,223.5,532.71423,242.5,532.0622
23,224.0,377.61667,242.5,378.03204,222.5,409.70483,241.5,410.18954,221.5,504.86313,242.0,504.7093,223.5,532.76117,242.5,532.0372
24,224.0,377.53238,242.5,377.89703,222.5,409.6362,241.5,410.1052,221.5,504.8336,242.0,504.69315,223.5,532.72095,242.5,531.95886
25,224.0,377.51138,242.5,377.82794,222.5,409.59863,241.5,410.0683,221.5,504.8326,242.0,504.66458,223.5,532.7026,242.5,531.9123
26,224.0,377.31775,242.5,377.63394,222.5,409.40115,241.5,409.8142,221.5,504.77432,242.0,504.664,223.5,532.6274,242.5,531.7825
27,224.0,377.0874,242.5,377.47272,222.5,409.28613,241.5,409.61597,221.5,504.6434,242.0,504.5851,223.5,532.5303,242.5,531.6567
28,224.0,377.09442,242.5,377.46695,222.5,409.31354,241.5,409.63272,221.5,504.8325,242.0,504.6123,223.5,532.6142,242.5,531.70636
29,224.0,376.81802,242.5,377.16196,222.5,408.85007,241.5,409.31796,221.5,504.6395,242.0,504.50632,223.5,532.4279,242.5,531.50854
30,224.0,376.79367,242.5,377.13278,222.5,408.85773,241.5,409.28903,221.5,504.67188,242.0,504.51727,223.5,532.4675,242.5,531.5221
31,224.0,376.71375,242.5,376.9271,222.5,408.68793,241.5,409.07242,221.5,504.67502,242.0,504.5261,223.5,532.4677,242.5,531.4775
32,224.0,376.59833,242.5,376.9092,222.5,408.59412,241.5,409.0675,221.5,504.68393,242.0,504.4995,223.5,532.4544,242.5,531.4586
33,224.0,376.60004,242.5,376.7447,222.5,408.5712,241.5,409.00598,221.5,504.68954,242.0,504.36456,223.5,532.346,242.5,531.3861
34,224.0,376.145,242.5,376.35727,222.5,408.3417,241.5,408.74936,221.5,504.45053,242.0,504.27872,223.5,532.12744,242.5,531.1857
35,224.0,376.16364,242.5,376.36664,222.5,408.30594,241.5,408.7783,221.5,504.44998,242.0,504.27472,223.5,532.1728,242.5,531.22284
36,224.0,376.1408,242.5,376.37378,222.5,408.31076,241.5,408.75458,221.5,504.4551,242.0,504.2833,223.5,532.22046,242.5,531.23926
37,224.0,376.10052,242.5,376.3719,222.5,408.30823,241.5,408.7411,221.5,504.5017,242.0,504.28366,223.5,532.2401,242.5,531.25165
38,224.0,375.9934,242.5,376.27194,222.5,408.23328,241.5,408.6008,221.5,504.49734,242.0,504.24774,223.5,532.23505,242.5,531.22015
39,224.0,376.0085,242.5,376.24908,222.5,408.1882,241.5,408.56418,221.5,504.5026,242.0,504.24326,223.5,532.2161,242.5,531.2198
40,224.0,375.8112,242.5,376.0303,222.5,408.01547,241.5,408.4273,221.5,504.39227,242.0,504.18518,223.5,532.12213,242.5,531.1042
41,224.0,375.82434,242.5,376.0912,222.5,408.02216,241.5,408.4215,221.5,504.41992,242.0,504.16547,223.5,532.12,242.5,531.1662
42,224.0,375.63318,242.5,375.84912,222.5,407.83206,241.5,408.25778,221.5,504.38995,242.0,504.12637,223.5,532.09845,242.5,531.07513
43,224.0,375.62857,242.5,375.89786,222.5,407.87985,241.5,408.2853,221.5,504.51987,242.0,504.16977,223.5,532.1702,242.5,531.1376
44,224.0,375.44656,242.5,375.70117,222.5,407.69385,241.5,408.08423,221.5,504.2905,242.0,504.0949,223.5,532.05566,242.5,531.02423
45,224.0,375.43533,242.5,375.6087,222.5,407.67273,241.5,407.99734,221.5,504.2861,242.0,504.08255,223.5,532.0957,242.5,531.01294
46,224.0,375.1926,242.5,375.34106,222.5,407.4366,241.5,407.71484,221.5,504.25095,242.0,503.99048,223.5,531.9825,242.5,530.92346
47,224.0,375.1853,242.5,375.34366,222.5,407.3873,241.5,407.6678,221.5,504.24982,242.0,503.95847,223.5,531.97406,242.5,530.88904
48,224.0,374.7566,242.5,374.97086,222.5,407.1125,241.5,407.46155,221.5,504.2026,242.0,503.89276,223.5,531.9288,242.5,530.7979
49,224.0,374.63702,242.5,374.76996,222.5,406.981,241.5,407.4067,221.5,504.15598,242.0,503.8654,223.5,531.9186,242.5,530.7691
50,224.0,374.69855,242.5,374.8185,222.5,406.98044,241.5,407.38824,221.5,504.14203,242.0,503.9079,223.5,531.95966,242.5,530.8092
51,224.0,374.4882,242.5,374.5924,222.5,406.84622,241.5,407.19632,221.5,504.08224,242.0,503.81723,223.5,531.8441,242.5,530.70685
52,224.0,374.49127,242.5,374.56995,222.5,406.84088,241.5,407.20746,221.5,504.0716,242.0,503.87506,223.5,531.9353,242.5,530.7901
53,224.0,374.3391,242.5,374.52322,222.5,406.69852,241.5,407.0813,221.5,504.06744,242.0,503.8668,223.5,531.9429,242.5,530.7305
54,224.0,374.0476,242.5,374.2753,222.5,406.5488,241.5,406.89062,221.5,503.98206,242.0,503.76184,223.5,531.7898,242.5,530.60425
55,224.0,374.03036,242.5,374.15833,222.5,406.45163,241.5,406.7773,221.5,503.98776,242.0,503.73337,223.5,531.76526,242.5,530.5755
56,224.0,373.95978,242.5,374.1062,222.5,406.37628,241.5,406.68423,221.5,504.02997,242.0,503.74155,223.5,531.8122,242.5,530.59644
57,224.0,373.8043,242.5,373.86337,222.5,406.23434,241.5,406.5492,221.5,503.99634,242.0,503.73203,223.5,531.7982,242.5,530.56946
58,224.0,373.73114,242.5,373.77536,222.5,406.16925,241.5,406.53415,221.5,503.98727,242.0,503.74557,223.5,531.79407,242.5,530.54443
59,224.0,373.46014,242.5,373.50214,222.5,405.93066,241.5,406.22507,221.5,503.77454,242.0,503.56772,223.5,531.6506,242.5,530.42426
60,224.0,373.45752,242.5,373.5,222.5,405.93127,241.5,406.2313,221.5,503.807,242.0,503.62454,223.5,531.7004,242.5,530.4948
61,224.0,373.33124,242.5,373.39294,222.5,405.73972,241.5,406.06677,221.5,503.8182,242.0,503.6028,223.5,531.696,242.5,530.4727
62,224.0,373.32578,242.5,373.36203,222.5,405.61823,241.5,406.01443,221.5,503.8085,242.0,503.5767,223.5,531.69434,242.5,530.4398
63,224.0,373.311,242.5,373.34058,222.5,405.63416,241.5,406.00232,221.5,503.87646,242.0,503.63248,223.5,531.76215,242.5,530.51385
64,224.0,373.30963,242.5,373.32666,222.5,405.63052,241.5,405.98618,221.5,503.8871,242.0,503.67233,223.5,531.8383,242.5,530.57324
65,224.0,373.0467,242.5,373.0744,222.5,405.45087,241.5,405.76617,221.5,503.83112,242.0,503.60587,223.5,531.6815,242.5,530.4529
66,224.0,373.0514,242.5,373.0314,222.5,405.44873,241.5,405.7524,221.5,503.83795,242.0,503.58966,223.5,531.696,242.5,530.48157
67,224.0,372.91037,242.5,372.86597,222.5,405.4029,241.5,405.70682,221.5,503.8302,242.0,503.58548,223.5,531.7092,242.5,530.491
68,224.0,372.79166,242.5,372.84927,222.5,405.32703,241.5,405.61954,221.5,503.82257,242.0,503.59106,223.5,531.68115,242.5,530.48376
69,224.0,372.7371,242.5,372.8155,222.5,405.2979,241.5,405.60223,221.5,503.82352,242.0,503.5843,223.5,531.6767,242.5,530.4858
70,224.0,372.58185,242.5,372.63712,222.5,405.11545,241.5,405.40195,221.5,503.81436,242.0,503.5289,223.5,531.6428,242.5,530.45715
71,224.0,372.5139,242.5,372.53525,222.5,405.0362,241.5,405.38828,221.5,503.78467,242.0,503.50418,223.5,531.6048,242.5,530.44806
72,224.0,372.50027,242.5,372.53522,222.5,405.03085,241.5,405.38812,221.5,503.7987,242.0,503.51733,223.5,531.65204,242.5,530.4588
73,224.0,372.34164,242.5,372.31635,222.5,404.80557,241.5,405.1614,221.5,503.80325,242.0,503.48874,223.5,531.6075,242.5,530.4317
74,224.0,372.31775,242.5,372.29462,222.5,404.83563,241.5,405.16763,221.5,503.77765,242.0,503.4829,223.5,531.60046,242.5,530.42505
75,224.0,372.3006,242.5,372.23267,222.5,404.8357,241.5,405.15662,221.5,503.77048,242.0,503.4842,223.5,531.6498,242.5,530.4428
76,224.0,372.1319,242.5,372.04898,222.5,404.66287,241.5,404.8924,221.5,503.7743,242.0,503.4831,223.5,531.6271,242.5,530.4347
77,224.0,372.1448,242.5,372.106,222.5,404.66122,241.5,404.92148,221.5,503.81992,242.0,503.53015,223.5,531.69055,242.5,530.4898
78,224.0,371.94675,242.5,371.8699,222.5,404.42972,241.5,404.7244,221.5,503.7523,242.0,503.37607,223.5,531.5648,242.5,530.39777
79,224.0,372.15274,242.5,372.05624,222.5,404.64276,241.5,404.90204,221.5,503.85617,242.0,503.5979,223.5,531.72345,242.5,530.5592
80,224.0,371.93353,242.5,371.85638,222.5,404.39,241.5,404.6654,221.5,503.799,242.0,503.5303,223.5,531.67084,242.5,530.5154
81,224.0,371.90298,242.5,371.83807,222.5,404.353,241.5,404.56,221.5,503.79144,242.0,503.5017,223.5,531.6558,242.5,530.4978
82,224.0,371.93677,242.5,371.84723,222.5,404.37268,241.5,404.63547,221.5,503.79187,242.0,503.4962,223.5,531.64355,242.5,530.4929
83,224.0,371.7961,242.5,371.65173,222.5,404.15195,241.5,404.46854,221.5,503.7945,242.0,503.5015,223.5,531.6584,242.5,530.5159
84,224.0,371.75458,242.5,371.60056,222.5,404.0299,241.5,404.433,221.5,503.79684,242.0,503.5004,223.5,531.66254,242.5,530.5227
85,224.0,371.63077,242.5,371.41364,222.5,403.87726,241.5,404.28757,221.5,503.79575,242.0,503.45557,223.5,531.6222,242.5,530.522
86,224.0,371.53107,242.5,371.3306,222.5,403.80963,241.5,404.21222,221.5,503.77576,242.0,503.45248,223.5,531.6336,242.5,530.51575
87,224.0,371.49924,242.5,371.31003,222.5,403.7869,241.5,404.21802,221.5,503.80106,242.0,503.4464,223.5,531.635,242.5,530.5081
88,224.0,371.40088,242.5,371.18555,222.5,403.68112,241.5,404.08203,221.5,503.79507,242.0,503.4608,223.5,531.62,242.5,530.4836
89,224.0,371.31253,242.5,371.1094,222.5,403.64758,241.5,404.0352,221.5,503.79266,242.0,503.44952,223.5,531.62286,242.5,530.4875
90,224.0,371.26923,242.5,371.1151,222.5,403.5983,241.5,403.9794,221.5,503.8303,242.0,503.4843,223.5,531.63806,242.5,530.5476
91,224.0,371.2162,242.5,371.03406,222.5,403.55182,241.5,403.90656,221.5,503.8382,242.0,503.47122,223.5,531.6387,242.5,530.55444
92,224.0,371.02026,242.5,370.79855,222.5,403.30692,241.5,403.64175,221.5,503.81058,242.0,503.42133,223.5,531.5748,242.5,530.5073
93,224.0,371.014,242.5,370.7581,222.5,403.31055,241.5,403.65952,221.5,503.8017,242.0,503.4092,223.5,531.58044,242.5,530.4886
94,224.0,370.9685,242.5,370.72928,222.5,403.29602,241.5,403.6101,221.5,503.77057,242.0,503.41513,223.5,531.62415,242.5,530.51105
95,224.0,370.74124,242.5,370.50974,222.5,403.09235,241.5,403.35602,221.5,503.78812,242.0,503.40366,223.5,531.63617,242.5,530.5156
96,224.0,370.60178,242.5,370.31876,222.5,402.88443,241.5,403.19067,221.5,503.73495,242.0,503.39212,223.5,531.57715,242.5,530.4957
97,224.0,370.3689,242.5,370.14017,222.5,402.67767,241.5,402.97763,221.5,503.71625,242.0,503.31342,223.5,531.5072,242.5,530.4746
98,224.0,370.325,242.5,370.09338,222.5,402.56644,241.5,402.8982,221.5,503.70346,242.0,503.27795,223.5,531.46985,242.5,530.4675
99,224.0,370.05215,242.5,369.80078,222.5,402.3338,241.5,402.67197,221.5,503.68243,242.0,503.24487,223.5,531.44446,242.5,530.45184
100,224.0,369.8514,242.5,369.61102,222.5,402.25626,241.5,402.59427,221.5,503.68344,242.0,503.2384,223.5,531.46246,242.5,530.46234
101,224.0,369.7908,242.5,369.60352,222.5,402.24628,241.5,402.58307,221.5,503.64502,242.0,503.18915,223.5,531.45013,242.5,530.4555
102,224.0,369.6117,242.5,369.4317,222.5,402.0948,241.5,402.44617,221.5,503.6558,242.0,503.22357,223.5,531.47656,242.5,530.5356
103,224.0,369.4742,242.5,369.25534,222.5,402.0062,241.5,402.31964,221.5,503.51114,242.0,503.12302,223.5,531.39136,242.5,530.50574
104,224.0,369.48535,242.5,369.26263,222.5,402.00223,241.5,402.29712,221.5,503.67538,242.0,503.14734,223.5,531.50006,242.5,530.60236
105,224.0,369.35385,242.5,369.05957,222.5,401.84604,241.5,402.16113,221.5,503.6568,242.0,503.14886,223.5,531.4614,242.5,530.5887
106,224.0,369.3384,242.5,369.0375,222.5,401.78375,241.5,402.10974,221.5,503.66452,242.0,503.1718,223.5,531.5084,242.5,530.62445
107,224.0,369.1352,242.5,368.7838,222.5,401.67184,241.5,401.94617,221.5,503.58813,242.0,503.1263,223.5,531.46014,242.5,530.56946
108,224.0,369.08008,242.5,368.75708,222.5,401.6069,241.5,401.88806,221.5,503.6292,242.0,503.13535,223.5,531.4553,242.5,530.58417
109,224.0,368.86807,242.5,368.5662,222.5,401.47525,241.5,401.75656,221.5,503.5749,242.0,503.10565,223.5,531.426,242.5,530.5853
110,224.0,368.85413,242.5,368.58102,222.5,401.47717,241.5,401.7599,221.5,503.58896,242.0,503.07523,223.5,531.43286,242.5,530.5994
111,224.0,368.78925,242.5,368.42276,222.5,401.34,241.5,401.66226,221.5,503.58585,242.0,503.0662,223.5,531.4603,242.5,530.6348
112,224.0,368.6522,242.5,368.31274,222.5,401.18646,241.5,401.53674,221.5,503.57803,242.0,503.04694,223.5,531.46796,242.5,530.64795
113,224.0,368.65814,242.5,368.3128,222.5,401.18604,241.5,401.50916,221.5,503.5554,242.0,503.0346,223.5,531.4386,242.5,530.61664
114,224.0,368.515,242.5,368.07993,222.5,400.99918,241.5,401.3745,221.5,503.5546,242.0,503.02283,223.5,531.4443,242.5,530.6209
115,224.0,368.51736,242.5,368.07205,222.5,401.05502,241.5,401.37958,221.5,503.5558,242.0,503.03406,223.5,531.4735,242.5,530.6982
116,224.0,368.34473,242.5,367.96518,222.5,400.85355,241.5,401.25452,221.5,503.555,242.0,503.01447,223.5,531.4667,242.5,530.70026
117,224.0,368.18134,242.5,367.79953,222.5,400.67838,241.5,401.10037,221.5,503.4899,242.0,502.815,223.5,531.41547,242.5,530.64935
118,224.0,368.08618,242.5,367.7703,222.5,400.6425,241.5,401.0522,221.5,503.4885,242.0,502.86182,223.5,531.4167,242.5,530.64355
119,224.0,368.0067,242.5,367.69107,222.5,400.5901,241.5,400.93817,221.5,503.46997,242.0,502.88147,223.5,531.41095,242.5,530.6366
120,224.0,368.00552,242.5,367.68625,222.5,400.5964,241.5,400.97797,221.5,503.53494,242.0,502.9541,223.5,531.4816,242.5,530.7237
121,224.0,367.90546,242.5,367.60495,222.5,400.51184,241.5,400.85074,221.5,503.52457,242.0,502.94232,223.5,531.489,242.5,530.7587
122,224.0,367.69464,242.5,367.3824,222.5,400.35672,241.5,400.62054,221.5,503.34076,242.0,502.7864,223.5,531.3392,242.5,530.5645
123,224.0,367.6839,242.5,367.38516,222.5,400.35495,241.5,400.6292,221.5,503.37747,242.0,502.7898,223.5,531.3711,242.5,530.5926
124,224.0,367.6961,242.5,367.4347,222.5,400.37057,241.5,400.6249,221.5,503.5997,242.0,502.87064,223.5,531.5703,242.5,530.8111
125,224.0,367.54895,242.5,367.32755,222.5,400.3047,241.5,400.53085,221.5,503.5013,242.0,502.8832,223.5,531.50867,242.5,530.74005
126,224.0,367.36313,242.5,367.16354,222.5,400.09756,241.5,400.35468,221.5,503.427,242.0,502.7002,223.5,531.3699,242.5,530.6503
127,224.0,367.36334,242.5,367.16516,222.5,400.08322,241.5,400.32602,221.5,503.43567,242.0,502.75757,223.5,531.42163,242.5,530.68976
128,224.0,367.21545,242.5,366.92984,222.5,399.89847,241.5,400.15414,221.5,503.42288,242.0,502.76016,223.5,531.4185,242.5,530.69446
129,224.0,367.13187,242.5,366.84634,222.5,399.76224,241.5,400.0938,221.5,503.3926,242.0,502.72607,223.5,531.39484,242.5,530.6585
130,224.0,367.1615,242.5,366.83585,222.5,399.84872,241.5,400.17413,221.5,503.45398,242.0,502.75684,223.5,531.43475,242.5,530.7154
131,224.0,367.0945,242.5,366.70297,222.5,399.76706,241.5,400.11823,221.5,503.45084,242.0,502.75446,223.5,531.45245,242.5,530.7098
132,224.0,367.08405,242.5,366.6945,222.5,399.70435,241.5,400.02597,221.5,503.40005,242.0,502.71454,223.5,531.3621,242.5,530.6818
133,224.0,366.7823,242.5,366.47137,222.5,399.49622,241.5,399.77756,221.5,503.37357,242.0,502.66748,223.5,531.369,242.5,530.6577
134,224.0,366.80963,242.5,366.47516,222.5,399.51126,241.5,399.7851,221.5,503.374,242.0,502.7239,223.5,531.45807,242.5,530.7234
135,224.0,366.77362,242.5,366.46027,222.5,399.50992,241.5,399.79483,221.5,503.3797,242.0,502.7034,223.5,531.44855,242.5,530.7284
136,224.0,366.60114,242.5,366.29913,222.5,399.33374,241.5,399.68286,221.5,503.34988,242.0,502.70538,223.5,531.391,242.5,530.71606
137,224.0,366.79184,242.5,366.4527,222.5,399.49902,241.5,399.8171,221.5,503.44318,242.0,502.77896,223.5,531.4479,242.5,530.76575
138,224.0,366.53546,242.5,366.24564,222.5,399.24896,241.5,399.63663,221.5,503.44046,242.0,502.74365,223.5,531.4404,242.5,530.7571
139,224.0,366.4944,242.5,366.15463,222.5,399.14307,241.5,399.54245,221.5,503.35995,242.0,502.70865,223.5,531.43335,242.5,530.74805
140,224.0,366.405,242.5,366.0013,222.5,399.11206,241.5,399.4502,221.5,503.33893,242.0,502.7009,223.5,531.4069,242.5,530.731
141,224.0,366.3022,242.5,365.94644,222.5,399.03873,241.5,399.34824,221.5,503.35233,242.0,502.73615,223.5,531.3972,242.5,530.7138
142,224.0,366.2954,242.5,365.91302,222.5,399.0061,241.5,399.347,221.5,503.396,242.0,502.73297,223.5,531.4106,242.5,530.7603
143,224.0,365.9655,242.5,365.62518,222.5,398.76315,241.5,399.01675,221.5,503.19293,242.0,502.51947,223.5,531.23145,242.5,530.52856
144,224.0,365.96643,242.5,365.62967,222.5,398.75903,241.5,399.01514,221.5,503.18976,242.0,502.52957,223.5,531.2539,242.5,530.52246
145,224.0,365.91687,242.5,365.62738,222.5,398.74374,241.5,398.98434,221.5,503.335,242.0,502.619,223.5,531.4353,242.5,530.73236
146,224.0,365.66977,242.5,365.35754,222.5,398.48712,241.5,398.7229,221.5,503.22983,242.0,502.54388,223.5,531.2758,242.5,530.52203
147,224.0,365.70395,242.5,365.3699,222.5,398.5047,241.5,398.72736,221.5,503.2174,242.0,502.5542,223.5,531.30176,242.5,530.5463
148,224.0,365.6426,242.5,365.16855,222.5,398.4201,241.5,398.58685,221.5,503.24197,242.0,502.56598,223.5,531.38464,242.5,530.77435
149,224.0,365.48984,242.5,365.0831,222.5,398.29846,241.5,398.4446,221.5,503.21722,242.0,502.58148,223.5,531.39325,242.5,530.7171
150,224.0,365.4488,242.5,365.0385,222.5,398.25415,241.5,398.39526,221.5,503.21115,242.0,502.54678,223.5,531.3949,242.5,530.7116
151,224.0,365.22647,242.5,364.7982,222.5,398.015,241.5,398.1585,221.5,502.97845,242.0,502.37555,223.5,531.1917,242.5,530.49316
152,224.0,365.24567,242.5,364.8181,222.5,398.0562,241.5,398.18323,221.5,503.21436,242.0,502.50436,223.5,531.3691,242.5,530.6993
153,224.0,365.13242,242.5,364.71402,222.5,397.90604,241.5,398.11768,221.5,503.21295,242.0,502.49545,223.5,531.4395,242.5,530.77124
154,224.0,364.88586,242.5,364.4651,222.5,397.6766,241.5,397.9306,221.5,503.1641,242.0,502.48322,223.5,531.41626,242.5,530.69415
155,224.0,364.82455,242.5,364.3589,222.5,397.62958,241.5,397.89023,221.5,503.14517,242.0,502.4845,223.5,531.3867,242.5,530.68567
156,224.0,364.7821,242.5,364.3449,222.5,397.5604,241.5,397.86084,221.5,503.1394,242.0,502.46844,223.5,531.3802,242.5,530.6596
157,224.0,364.61874,242.5,364.16095,222.5,397.4492,241.5,397.74036,221.5,503.11957,242.0,502.42307,223.5,531.3515,242.5,530.6753
158,224.0,364.60654,242.5,364.16513,222.5,397.45984,241.5,397.74216,221.5,503.10034,242.0,502.42447,223.5,531.34235,242.5,530.6937
159,224.0,364.45798,242.5,363.98883,222.5,397.39618,241.5,397.61447,221.5,503.0777,242.0,502.39624,223.5,531.3198,242.5,530.6055
160,224.0,364.3449,242.5,363.951,222.5,397.358,241.5,397.51935,221.5,503.081,242.0,502.3675,223.5,531.31415,242.5,530.5908
161,224.0,364.42474,242.5,364.00415,222.5,397.36337,241.5,397.55917,221.5,503.16443,242.0,502.4149,223.5,531.39526,242.5,530.78766
162,224.0,364.34662,242.5,363.93768,222.5,397.36108,241.5,397.5375,221.5,503.1643,242.0,502.40097,223.5,531.37415,242.5,530.7491
163,224.0,364.27072,242.5,363.88333,222.5,397.2654,241.5,397.46265,221.5,503.1248,242.0,502.40173,223.5,531.3533,242.5,530.6893
164,224.0,364.15863,242.5,363.82498,222.5,397.21524,241.5,397.38135,221.5,503.11557,242.0,502.39322,223.5,531.34784,242.5,530.67615
165,224.0,364.08978,242.5,363.67545,222.5,397.11487,241.5,397.3,221.5,503.06232,242.0,502.352,223.5,531.31976,242.5,530.6147
166,224.0,364.11496,242.5,363.70605,222.5,397.18015,241.5,397.32538,221.5,503.05814,242.0,502.37378,223.5,531.33636,242.5,530.75555
167,224.0,364.07614,242.5,363.65897,222.5,397.12167,241.5,397.28146,221.5,503.04706,242.0,502.34177,223.5,531.32715,242.5,530.6936
168,224.0,364.07993,242.5,363.6661,222.5,397.1105,241.5,397.28598,221.5,503.04892,242.0,502.389,223.5,531.3545,242.5,530.7165
169,224.0,364.0124,242.5,363.57776,222.5,397.0061,241.5,397.19983,221.5,503.03223,242.0,502.3613,223.5,531.3429,242.5,530.69336
170,224.0,364.0064,242.5,363.55685,222.5,396.98123,241.5,397.18295,221.5,503.03748,242.0,502.3525,223.5,531.34045,242.5,530.6768
171,224.0,364.0549,242.5,363.6107,222.5,397.06708,241.5,397.21445,221.5,503.2307,242.0,502.4411,223.5,531.45044,242.5,530.84674
172,224.0,364.01917,242.5,363.5476,222.5,397.00195,241.5,397.1877,221.5,503.16348,242.0,502.4241,223.5,531.3787,242.5,530.72034
173,224.0,364.00116,242.5,363.52686,222.5,396.99387,241.5,397.18494,221.5,503.16812,242.0,502.4187,223.5,531.36115,242.5,530.69574
174,224.0,364.01764,242.5,363.554,222.5,396.99512,241.5,397.18478,221.5,503.13983,242.0,502.3867,223.5,531.35114,242.5,530.6459
175,224.0,364.02112,242.5,363.55164,222.5,397.0181,241.5,397.19867,221.5,503.16193,242.0,502.39874,223.5,531.42126,242.5,530.79236
176,224.0,364.02374,242.5,363.55637,222.5,396.99246,241.5,397.19138,221.5,503.13318,242.0,502.40646,223.5,531.40924,242.5,530.75525
177,224.0,364.00055,242.5,363.52744,222.5,396.9723,241.5,397.1426,221.5,503.04843,242.0,502.24222,223.5,531.2373,242.5,530.54926
178,224.0,363.91736,242.5,363.47928,222.5,396.92252,241.5,397.09256,221.5,503.05444,242.0,502.29434,223.5,531.3124,242.5,530.61957
179,224.0,363.9597,242.5,363.4983,222.5,396.9356,241.5,397.14505,221.5,503.11954,242.0,502.3988,223.5,531.36865,242.5,530.67255
180,224.0,363.9857,242.5,363.5456,222.5,397.00793,241.5,397.12048,221.5,503.12976,242.0,502.42313,223.5,531.3786,242.5,530.7347
181,224.0,363.93292,242.5,363.53214,222.5,396.9833,241.5,397.1224,221.5,503.1274,242.0,502.40753,223.5,531.3866,242.5,530.7005
182,224.0,363.9492,242.5,363.5269,222.5,396.9828,241.5,397.14462,221.5,503.12708,242.0,502.39603,223.5,531.3956,242.5,530.7292
183,224.0,363.92255,242.5,363.50153,222.5,396.97095,241.5,397.143,221.5,503.13702,242.0,502.40656,223.5,531.3888,242.5,530.6964
184,224.0,363.918,242.5,363.46954,222.5,396.9394,241.5,397.0677,221.5,503.118,242.0,502.39975,223.5,531.3869,242.5,530.64795
185,224.0,364.018,242.5,363.58444,222.5,397.09488,241.5,397.27655,221.5,503.17734,242.0,502.45462,223.5,531.4385,242.5,530.79126
