frame_index,centroid_1_x,centroid_1_y,centroid_2_x,centroid_2_y,centroid_3_x,centroid_3_y,centroid_4_x,centroid_4_y,centroid_5_x,centroid_5_y,centroid_6_x,centroid_6_y,centroid_7_x,centroid_7_y,centroid_8_x,centroid_8_y
128,216.5,370.67197,250.0,368.63074,220.0,411.038,244.0,412.27316,220.5,502.29672,243.5,501.06085,219.5,535.18304,244.5,534.8679
129,216.5,370.65952,250.0,368.6415,220.0,411.05124,244.0,412.2348,220.5,502.32468,243.5,501.06006,219.5,535.2162,244.5,534.88763
130,216.5,370.6798,250.0,368.63916,220.0,411.05115,244.0,412.2464,220.5,502.4603,243.5,501.2557,219.5,535.4018,244.5,535.0621
131,216.5,370.45782,250.0,368.36154,220.0,410.71198,244.0,411.92065,220.5,502.2913,243.5,501.02252,219.5,535.21155,244.5,534.8724
132,216.5,370.39932,250.0,368.28723,220.0,410.68954,244.0,411.8983,220.5,502.30667,243.5,501.0246,219.5,535.2135,244.5,534.9103
133,216.5,370.3279,250.0,368.25552,220.0,410.63788,244.0,411.848,220.5,502.307,243.5,501.02454,219.5,535.2125,244.5,534.9151
134,216.5,370.3232,250.0,368.24075,220.0,410.6357,244.0,411.81546,220.5,502.33185,243.5,501.0763,219.5,535.30536,244.5,535.0048
135,216.5,370.26706,250.0,368.11404,220.0,410.54984,244.0,411.73,220.5,502.36,243.5,501.09637,219.5,535.3127,244.5,534.9965
136,216.5,369.99347,250.0,367.78345,220.0,410.30014,244.0,411.4131,220.5,502.257,243.5,500.91577,219.5,535.1928,244.5,534.8346
137,216.5,370.02994,250.0,367.80563,220.0,410.34576,244.0,411.41385,220.5,502.30835,243.5,501.04034,219.5,535.2971,244.5,535.0294
138,216.5,369.87778,250.0,367.57938,220.0,410.23285,244.0,411.24103,220.5,502.26025,243.5,500.95468,219.5,535.2573,244.5,534.86194
139,216.5,369.86557,250.0,367.5808,220.0,410.2226,244.0,411.22668,220.5,502.3041,243.5,501.03918,219.5,535.3014,244.5,535.0576
140,216.5,369.62485,250.0,367.3278,220.0,409.96646,244.0,411.02548,220.5,502.20895,243.5,500.87433,219.5,535.227,244.5,534.8899
141,216.5,369.46127,250.0,367.17032,220.0,409.76276,244.0,410.76993,220.5,502.00766,243.5,500.64804,219.5,535.09454,244.5,534.7743
142,216.5,369.61438,250.0,367.30014,220.0,410.0049,244.0,410.9848,220.5,502.26907,243.5,500.9198,219.5,535.3802,244.5,535.023
143,216.5,369.52664,250.0,367.2023,220.0,409.91803,244.0,410.8369,220.5,502.25873,243.5,500.8895,219.5,535.2722,244.5,534.9884
144,216.5,369.34955,250.0,367.0126,220.0,409.68253,244.0,410.6706,220.5,502.0654,243.5,500.71045,219.5,535.10284,244.5,534.7631
145,216.5,369.43433,250.0,367.13937,220.0,409.77878,244.0,410.80136,220.5,502.1236,243.5,500.81766,219.5,535.1937,244.5,534.84015
146,216.5,369.4561,250.0,367.1321,220.0,409.7907,244.0,410.81732,220.5,502.20142,243.5,500.89767,219.5,535.27374,244.5,534.90515
147,216.5,369.4048,250.0,367.0032,220.0,409.73807,244.0,410.71463,220.5,502.20413,243.5,500.88968,219.5,535.25006,244.5,534.91235
148,216.5,369.2853,250.0,366.99075,220.0,409.6862,244.0,410.69138,220.5,502.18906,243.5,500.89545,219.5,535.2528,244.5,534.92224
149,216.5,368.9581,250.0,366.65173,220.0,409.37802,244.0,410.36386,220.5,502.04517,243.5,500.67737,219.5,535.11755,244.5,534.7497
150,216.5,368.9873,250.0,366.68246,220.0,409.42856,244.0,410.44702,220.5,502.24777,243.5,500.89203,219.5,535.2672,244.5,534.9302
151,216.5,368.89532,250.0,366.58405,220.0,409.28543,244.0,410.31583,220.5,502.18094,243.5,500.86807,219.5,535.23706,244.5,534.9187
152,216.5,368.78134,250.0,366.46246,220.0,409.25916,244.0,410.21405,220.5,502.15884,243.5,500.79092,219.5,535.2122,244.5,534.867
153,216.5,368.691,250.0,366.32684,220.0,409.07516,244.0,410.00137,220.5,502.0731,243.5,500.678,219.5,535.15845,244.5,534.82526
154,216.5,368.69403,250.0,366.32642,220.0,409.08557,244.0,410.0813,220.5,502.16376,243.5,500.72162,219.5,535.22906,244.5,534.8883
155,216.5,368.69254,250.0,366.32776,220.0,409.10898,244.0,410.06537,220.5,502.14236,243.5,500.7217,219.5,535.2267,244.5,534.8909
156,216.5,368.65814,250.0,366.3218,220.0,409.06244,244.0,410.03455,220.5,502.122,243.5,500.7052,219.5,535.20197,244.5,534.85284
157,216.5,368.65802,250.0,366.3251,220.0,409.13968,244.0,410.0355,220.5,502.13586,243.5,500.69467,219.5,535.2167,244.5,534.86475
158,216.5,368.66895,250.0,366.325,220.0,409.13254,244.0,410.01886,220.5,502.13458,243.5,500.69916,219.5,535.21985,244.5,534.86755
159,216.5,368.6515,250.0,366.32437,220.0,409.08334,244.0,410.02527,220.5,502.1452,243.5,500.7262,219.5,535.2191,244.5,534.8747
160,216.5,368.63626,250.0,366.2711,220.0,409.0511,244.0,409.99115,220.5,502.08487,243.5,500.69345,219.5,535.1323,244.5,534.8231
161,216.5,368.6185,250.0,366.23782,220.0,409.05795,244.0,409.98447,220.5,502.08728,243.5,500.69623,219.5,535.1323,244.5,534.8215
162,216.5,368.6265,250.0,366.2767,220.0,409.06006,244.0,409.9897,220.5,502.1209,243.5,500.72623,219.5,535.15814,244.5,534.8436
163,216.5,368.62564,250.0,366.28278,220.0,409.08658,244.0,409.9774,220.5,502.13678,243.5,500.72437,219.5,535.16376,244.5,534.85187
164,216.5,368.6167,250.0,366.26846,220.0,409.091,244.0,409.97025,220.5,502.09482,243.5,500.71814,219.5,535.1746,244.5,534.8504
165,216.5,368.56458,250.0,366.1516,220.0,408.99295,244.0,409.93506,220.5,502.06018,243.5,500.70062,219.5,535.0722,244.5,534.7544
166,216.5,368.6413,250.0,366.32327,220.0,409.1094,244.0,409.96024,220.5,502.13586,243.5,500.7268,219.5,535.1847,244.5,534.8844
167,216.5,368.6543,250.0,366.32004,220.0,409.1218,244.0,410.02798,220.5,502.16525,243.5,500.78278,219.5,535.2168,244.5,534.92017
168,216.5,368.54474,250.0,366.14917,220.0,409.01056,244.0,409.88968,220.5,501.99594,243.5,500.61853,219.5,535.1002,244.5,534.74396
169,216.5,368.4999,250.0,366.11197,220.0,408.93195,244.0,409.76184,220.5,501.96463,243.5,500.5916,219.5,535.01044,244.5,534.7261
170,216.5,368.6857,250.0,366.40213,220.0,409.15408,244.0,410.10657,220.5,502.23956,243.5,500.86453,219.5,535.34436,244.5,534.97906
171,216.5,368.67453,250.0,366.39194,220.0,409.152,244.0,410.08054,220.5,502.23297,243.5,500.86166,219.5,535.3323,244.5,534.9638
172,216.5,368.67242,250.0,366.38934,220.0,409.1358,244.0,409.99863,220.5,502.2046,243.5,500.8624,219.5,535.28253,244.5,534.94464
173,216.5,368.6034,250.0,366.22263,220.0,409.0498,244.0,409.94107,220.5,502.05466,243.5,500.67554,219.5,535.1397,244.5,534.77527
174,216.5,368.60684,250.0,366.265,220.0,409.05844,244.0,409.9469,220.5,502.0753,243.5,500.68182,219.5,535.18787,244.5,534.8046
175,216.5,368.70364,250.0,366.35608,220.0,409.19382,244.0,410.1439,220.5,502.2706,243.5,500.92386,219.5,535.34955,244.5,534.99005
176,216.5,368.6332,250.0,366.31683,220.0,409.1056,244.0,409.92297,220.5,502.1825,243.5,500.81186,219.5,535.2382,244.5,534.9184
177,216.5,368.58127,250.0,366.22165,220.0,408.98325,244.0,409.85287,220.5,502.00464,243.5,500.61765,219.5,535.1365,244.5,534.7627
178,216.5,368.63336,250.0,366.28204,220.0,409.09222,244.0,409.90805,220.5,502.20496,243.5,500.7598,219.5,535.2044,244.5,534.871
179,216.5,368.6254,250.0,366.2716,220.0,409.10764,244.0,409.93814,220.5,502.1962,243.5,500.74863,219.5,535.1851,244.5,534.8585
180,216.5,368.62634,250.0,366.2676,220.0,409.102,244.0,409.93573,220.5,502.21057,243.5,500.88614,219.5,535.2428,244.5,534.9356
181,216.5,368.40253,250.0,365.9332,220.0,408.7901,244.0,409.6713,220.5,501.98776,243.5,500.62216,219.5,535.06055,244.5,534.72516
182,216.5,368.36478,250.0,365.8695,220.0,408.77792,244.0,409.59747,220.5,502.0372,243.5,500.6171,219.5,535.1089,244.5,534.7914
183,216.5,368.2494,250.0,365.65158,220.0,408.62015,244.0,409.37173,220.5,502.16385,243.5,500.6815,219.5,535.17993,244.5,534.862
