Time,Strain,dR/r0
0.6381703999999999,0.0006673941948173002,0.0
1.4350696000000003,0.014873832591627651,-0.04628142402104104
2.2329779,0.02910634233395346,-0.2197565771780619
3.027526,0.03818713796146192,-0.25423448629790557
3.8239387999999996,0.055716234667906886,-0.26877916028255405
4.6219443,0.07499795715561482,-0.26065190733846044
5.4189731,0.08837282451169468,-0.24619852308026344
6.215528399999999,0.07856542678166109,-0.25208547679143756
7.011799900000001,0.05719381244166127,-0.22134551187629997
7.807331500000001,0.028334415879402133,-0.16120532046394928
8.6044464,-0.003184689665913497,-0.12725787867348629
9.400929900000001,0.0032107897953491497,-0.12059126135261775
10.196926699999999,0.03476152631342188,-0.12990528074058175
10.9919634,0.05970615721076418,-0.14581930062200382
11.789017300000001,0.08197159133940211,-0.15927343246904166
12.5845624,0.10499450451136218,-0.11638699935603744
13.379996900000002,0.12949418443249197,-0.11367791504133945
14.1757694,0.14640107289222615,-0.09876068028117237
14.972878600000001,0.1700874405210634,-0.06876830420697604
15.7685441,0.18658236216212612,-0.018529347179764316
16.564452600000003,0.17389604417382057,-0.0344137595823372
17.360238000000003,0.1409530403561463,-0.034912152142964774
18.1560676,0.10697864726617924,0.00021958880146446047
18.952496800000002,0.07751111802312259,0.04326146117842699
19.7487095,0.03959844593887029,0.034633348383801665
20.545112800000002,0.002509733232159574,0.004112972270128704
21.3414176,-0.004587131407308715,0.0166320012435141
22.136622300000003,0.0031148790792029243,0.019062281799048994
22.932705600000002,0.040213980368372405,0.018220935941752156
23.729132200000002,0.06349609677275758,0.033170245470672446
24.5239648,0.10065746592956847,0.07150946329042711
25.3180135,0.129735011098007,0.08424808106527697
26.1149509,0.14416483149913634,0.045908863245522444
26.9122051,0.1626166960584054,0.07197578108230132
27.7098435,0.1803151154289037,0.08963664221582364
28.505019200000003,0.19838097396943558,0.12152883151617423
29.301085099999998,0.2231968401261795,0.19646289319348734
30.0972008,0.23138491848983384,0.2105412493862616
30.892596,0.24800449306843883,0.2744489924821677
31.688102400000002,0.26832025740332216,0.3860099727857922
32.4850109,0.28124845880272414,0.4766730076017202
33.2830945,0.28396097387641206,0.5007808972546465
34.0799409,0.27265074316451876,0.4642156608759371
34.876024799999996,0.24926130129594715,0.23396076515594502
35.6714323,0.22182312158764128,0.44260220131605227
36.467803499999995,0.19422615035581414,0.43008070505276297
37.2638799,0.17452019310013264,0.40684623602588676
38.0600029,0.1516081085459801,0.37884743019420025
38.8559888,0.12917043852225918,0.3741768504057456
39.6516619,0.10226240222657793,0.3479841007838579
40.449006499999996,0.08527702830930232,0.3399481375662159
41.2459145,0.05423901983222592,0.31836428548518003
42.041918599999995,0.03683035016172765,0.30559359294157695
42.8379299,0.01193669479202676,0.2947572556827855
43.6338988,0.004203372537674585,0.2827662267488766
44.430047599999995,0.0039306668520932096,0.26955882389224844
45.225783,0.004865417968106543,0.2631142626627484
46.0214688,0.038884354789634756,0.2569781126712608
46.817032,0.06335557486245855,0.28008674991302807
47.615000699999996,0.09029554095926892,0.28254663794741197
48.412950699999996,0.11709527333382055,0.2889319842192137
