Time,Strain,dR/r0
0.36846850000000053,-0.00012180990785019382,0.0
1.1645820000000002,0.0019568016778157057,-0.003998226388800973
1.9607441000000003,0.011650268472832386,0.006298853487046274
2.7570601000000003,0.03029241133761105,0.0020143155761068983
3.5544542000000003,0.044701837134743995,0.012473554190156486
4.3514377,0.059755008569214875,0.014391588015455802
5.1471784,0.09365456744081901,0.00012668651422054726
5.9427375,0.10191513995733809,0.06499018179514793
6.7385225,0.04664713995733753,0.15806169633242548
7.534233800000001,0.005383637063344659,0.19238107303477545
8.330489,0.0005918652389073775,0.14616329891683028
9.1266995,0.049961147708873596,0.23850003167162853
9.9231826,0.091775216737611,0.19701779945524797
10.7204768,0.1481767377758364,0.2099398239057452
11.517415,0.19923788939931744,0.3980034205358841
12.312607199999999,0.25093160071808834,0.5870577057072276
13.1086445,0.2956110488911264,0.8949971495534301
13.9034166,0.33765457276341304,1.205044656996263
14.699487600000001,0.38199416303590444,1.802817508076265
15.4954249,0.41228844217433436,2.2500133020839934
16.2918719,0.39500028913215013,2.5484208526002408
17.0885165,0.3492265221303758,2.005242287958447
17.8862086,0.30611971804095583,1.742304427693672
18.6825028,0.24779339902853226,1.4815759802369037
19.4787051,0.2023272174458016,1.2706125292962565
20.2746624,0.15598088988832773,1.0862253753087985
21.0711308,0.10698287464518762,0.9603065813644138
21.8657641,0.06391838206423223,0.8797086210172929
22.6623359,0.007005351226552756,0.8656033445239756
23.4591982,-0.007180567070852785,0.8485234686767595
24.2563263,0.021305976203686215,0.8141407487172989
25.0534929,0.07478630314600718,0.8353784759612338
25.8504188,0.11401333834184312,0.7893862038386015
26.6458896,0.1592733667309218,0.7750883638436687
27.442398800000003,0.1970589712420475,1.3604535377209097
28.2376538,0.24729779446471026,2.0409678849686452
29.034622700000003,0.29692728691378834,2.97757648698296
29.8316038,0.3407368112783617,3.323063279913853
30.628462600000002,0.38922688607890804,4.003800595426617
31.425408899999997,0.42685698325378846,4.352811807183126
32.222449499999996,0.4686493294938562,4.916394501805283
33.01950239999999,0.5078565640518767,5.393908912396276
33.8157915,0.5289593860197953,6.047302210679674
34.61060019999999,0.5663880044782251,6.8956356495851026
35.4073887,0.5982102679548124,7.791240894406791
36.20344660000001,0.6161415682962459,8.680641033761956
36.9984724,0.5968293303508535,8.31382023183632
37.793716700000004,0.5507709502726957,6.64862735161842
38.5884329,0.522903403513857,5.675558370811427
39.384462400000004,0.4628575930692145,5.022773167796289
40.180397400000004,0.4049091871077123,4.495009818204853
40.9774025,0.3307091046791808,3.751002723760056
41.7726423,0.26320388947863477,3.0936441375815544
42.569450399999994,0.19680796535645012,2.62681193386964
43.3647404,0.153819539536928,2.3155786406537024
44.160629799999995,0.0999363500170646,2.1638487363020205
44.95856980000001,0.0495416277650511,2.042632545765503
45.75547520000001,-0.003662655755358778,1.944665864318743
46.552212499999996,0.011389863506825686,1.8648026857541014
47.3484593,0.07756709849781541,1.8460277443466144
48.144487600000005,0.12738353836041047,1.7948869322860583
48.9414817,0.18692057735453924,1.762551466396402
49.7382226,0.23198454080996617,1.845741432824476
50.532957100000004,0.2820094710454609,3.947893836701083
51.329626899999994,0.3192961357366548,6.039467916640274
52.126409300000006,0.3774699164505129,7.68454297839995
52.923363300000005,0.4177456366621168,10.075996706150631
53.719610200000005,0.46607412720969355,10.714261100905807
54.5155436,0.5071078929395221,12.54551466396402
55.3124679,0.553720677720956,12.349231646291253
56.1088015,0.6029302435836177,14.264696269082155
56.9054232,0.638891761457475,14.471182618610248
57.7015037,0.7033754356361778,17.004031164882498
58.499156400000004,0.7418058566405467,18.36237917273706
59.2962167,0.7935230081171334,21.00557167289542
60.092544399999994,0.820900931119181,24.49312979033382
60.888609,0.7854478596095561,22.309702920124153
61.6846996,0.7143896724742657,17.503457274973076
62.48142419999999,0.6425909132382255,14.846412871349845
63.276569499999994,0.5815817607880552,12.107561918033824
64.0720935,0.5041442087307169,10.451867992652181
64.86854939999999,0.43516166815576823,8.609795401279534
65.6644488,0.3637056074391809,7.157772851080003
66.4608499,0.29020730085255947,6.059649078355609
67.2574633,0.21020313993788417,5.045992272122633
68.05336799999999,0.13143538415290124,4.422344967378224
68.8505241,0.06112514824464101,4.028205485526065
69.6469532,-0.008984224979931716,3.7759498321403693
70.4422931,0.009283008266142975,3.5867992652182177
71.2380886,0.06154072677242317,3.464526509153101
72.0335054,0.12431165704764506,3.346601634256033
72.8308448,0.19186465608518846,3.2276886045480455
73.62756259999999,0.24525334399044263,3.143026540824729
74.4236133,0.3132932238944032,3.9193640336986126
75.21878989999999,0.36455047655501593,12.125280293912713
76.01556939999999,0.43546774665228577,18.99299930322417
76.8100415,0.48703140795733874,23.351570279343765
77.5896839,0.5444245308595914,28.86814467599924
78.3684638,0.5960983394125603,33.5921327674669
79.1485694,0.6636265188757674,37.365528599480584
79.9273279,0.7139112593590445,41.00277443466143
80.70750129999999,0.7730747993726271,43.335377209096094
81.487284,0.8169631688600684,45.64690188129474
82.2672508,0.863078694042322,48.88227022233483
83.04827949999999,0.9120927227068256,52.75012351935137
83.8283309,0.9569358298677819,56.05256983594097
84.6076221,1.0129072896393863,64.09905365173877
85.3877753,1.029837048959181,83.45426490150123
86.1684752,0.9853640535273722,79.00927091911066
86.94746719999999,0.9224556333586347,57.56245265091531
87.7275835,0.850910734290444,49.769536960790525
