Time,Strain,dR/r0
0.2863382000000003,-0.00037016940130282013,0.0
1.0840065,0.013057498766775253,0.07586656997824506
1.8804628,0.03316029807557003,0.05195649021029727
2.6776894,0.04918680093081439,0.08820594633792608
3.4744655,0.06556723630032604,0.11350833937635968
4.2707271,0.08298535936553718,0.1625003625815809
5.0667159,0.0970988837834523,0.20672951414068166
5.8629031000000005,0.0984053953537461,0.21357795503988397
6.6586064,0.12796730147960958,0.2986337926033357
7.455412600000001,0.16467753299387602,0.3981174764321973
8.2517989,0.19239181728462562,0.6329340101522841
9.0486192,0.1968000525029316,0.7069702683103697
9.8449735,0.15856513099706848,0.7627701232777375
10.6411916,0.10487005788977193,0.6142218999274836
11.4383948,0.0470239808891201,0.46215808556925325
12.2353701,-0.00034130597583082616,0.5096475707034083
13.0323684,0.03259390655244286,0.608693255982596
13.8288312,0.08687744598723116,0.569989847715736
14.6256813,0.1397016856750489,0.7299985496736765
15.4232981,0.18874105048964193,0.9696475707034082
16.2204283,0.2367546013692508,1.1335373459028282
17.0174473,0.28592958497771986,1.6074488759970993
17.81343,0.3302561623843649,2.069789702683104
18.6086605,0.3718943290381107,2.8958694706308923
19.4043952,0.4002529316669707,3.600420594633793
20.2014753,0.38193598640136756,3.305740391588108
20.9984472,0.3489368537078828,2.6666918056562725
21.795431,0.32528357788403933,2.375709934735315
22.5924477,0.30188193772508115,2.177731689630167
23.3901802,0.25247421474019544,2.027060188542422
24.1864904,0.21333479137615627,1.7977026831036984
24.9825365,0.20254046672866435,1.5728121827411168
25.7786007,0.15048763012807792,1.50005511240029
26.5737844,0.11472782402162854,1.4315503988397391
27.3700638,0.08148501739231304,1.3956287164612038
28.165549499999997,0.034340331257328924,1.376185641769398
28.962095499999997,0.010106902201954699,1.25513560551124
29.757512400000003,0.00435916094853461,1.0392893401015229
30.553671899999998,0.026290266234397175,1.247228426395939
31.3495268,0.07278659792078214,1.1856417693981145
32.1452087,0.11078252885263858,1.1664191443074692
32.9415471,0.15568873635185698,1.3737693981145758
33.7368361,0.1970658126014333,2.444072516316171
34.5323848,0.22547200494644937,3.167370558375634
35.3289797,0.2682415995539412,4.051593908629441
36.1258405,0.30321601134560305,4.661604060913706
36.9224386,0.33721763407061933,4.7921740391588115
37.7194189,0.37247600999954417,5.27513560551124
38.5154556,0.4094456102363522,5.946659898477158
39.3120385,0.4509424299879478,6.724040609137057
40.1085161,0.48921981133543974,7.429032632342277
40.9053784,0.5171522935098369,8.219997099347353
41.7015004,0.5588857365391529,9.77204641044235
42.4984613,0.5919592271882739,10.873908629441626
43.2957669,0.6023343166306839,11.574552574329225
44.092435,0.5902725546482082,10.09989847715736
44.8894849,0.5582352266632572,8.799031182015954
45.684453,0.5219883206729641,7.91707614213198
46.4806271,0.49338160603478837,7.067785351704134
47.2765171,0.44988448780130297,6.61961421319797
48.072341,0.41296140907882745,5.8588571428571425
48.8694338,0.3782039972175892,5.193264684554025
49.6655226,0.33228351781081344,4.804881798404641
50.4630747,0.30317943739602593,4.179857868020304
51.259656,0.24612358353094452,3.8711907179115297
52.055541,0.20853604868599374,3.4447686729514144
52.8514535,0.16243451437198692,3.18102973168963
53.6476394,0.11989396347582967,2.95606381435823
54.4441263,0.09716400402527686,2.8003770848440896
55.2394795,0.05406902550227946,2.655965192168238
56.0355812,0.012348363142410682,2.588188542422045
56.8315498,0.004920577726123763,2.505218274111675
57.6287397,0.02318525716430038,2.4516142131979692
58.4251805,0.07008916710814349,2.419979695431472
59.2216847,0.11359358723042323,2.356414793328499
60.0169198,0.16098776964547226,2.3256939811457578
60.811758,0.19991966654462495,2.775805656272661
61.6084415,0.23328216596840406,3.7686671501087745
62.4053378,0.2743505336813031,6.576554024655548
63.201386799999995,0.3013506613315958,8.5131022480058
63.998244299999996,0.3436534213597392,10.558799129804207
64.7943679,0.3754957417844953,12.415274836838288
65.5914737,0.39650279726442955,13.139161711385059
66.3894542,0.4149068955379804,13.21352574329224
67.1854796,0.45928391926723056,15.966300217548948
67.9807391,0.4971708864108139,17.304925308194342
68.7765463,0.5285881056788274,16.646393038433647
69.5719945,0.5662082288719875,18.80058883248731
70.3675058,0.594283728443909,19.501296591733137
71.1636319,0.6124952403581754,19.020095721537345
71.960737,0.6484694993511394,21.8322291515591
72.7585039,0.6767385674912055,22.446158085569248
73.5553093,0.6958478148837786,23.858526468455402
74.3506065,0.7115420398716614,24.218636693255984
75.1466589,0.7400288347369384,28.2920928208847
75.9251505,0.766119180040391,31.329157360406093
76.7045506,0.7934777361971334,33.60465554749819
77.484412,0.8071769513120521,34.729586656997824
78.2634809,0.7962225375603896,31.902845540246556
79.060414,0.7610689518201949,26.628730964467007
79.8554564,0.7226220128742668,23.68925308194344
80.6505672,0.6940105720281436,21.39244089920232
81.4464463,0.6538253957751128,20.31946627991298
82.243352,0.6112990108403904,18.590819434372733
83.0387535,0.5748116857100979,16.552768672951412
83.8348732,0.5319962997375876,15.471849166062364
84.6315222,0.500902842264234,13.799921682378535
85.4287463,0.45189718470886003,13.196646845540247
86.2245502,0.4125990131420201,11.659976794778824
87.0209438,0.3841261274343978,10.282572878897753
87.8165854,0.3407245469857976,9.83868600435098
88.613531,0.308003825119218,8.78775344452502
89.4094504,0.2657288011585669,7.996568527918782
90.2051465,0.2308480362022803,7.098433647570704
91.0015544,0.20326442734957625,6.431704133430022
91.7975222,0.15799229641863174,5.804594633792603
92.5939569,0.12042372953902257,5.2695721537345905
93.3904764,0.09572931582671006,5.012600435097897
94.1858736,0.05638257339517981,4.77177955039884
94.981234,0.0200864238918563,4.576658448150834
95.777183,0.0003677610371336623,4.402442349528644
96.572108,0.01802059847296393,4.264730964467005
97.3679764,0.07530006130241082,4.206184191443075
98.1634159,0.10743138470957536,4.20508484408992
98.9603313,0.173303578992575,4.192159535895577
99.7564452,0.24015225683752595,5.3197708484409
100.5524431,0.3003905226677538,10.69240609137056
101.3484413,0.37564060514228176,23.95852066715011
102.1293643,0.44193385180456035,31.385470630891955
102.9093086,0.49785679900846924,38.87240319071791
103.6894528,0.5623278640072963,47.90453662073966
104.4694692,0.600253630971467,47.31857577955039
105.2493822,0.6510286270598051,50.150300217548946
106.0301893,0.69660713641772,55.43946627991297
106.809758,0.7378311735009778,54.46268020304568
107.5904244,0.784737187066319,57.4726874546773
108.370467,0.8219727940482089,59.413044234952864
109.1497467,0.8680526413948519,64.95965772298766
109.9294413,0.9024321325366779,67.02410442349529
110.7093458,0.931416804920912,64.29626105873821
111.4875774,0.9624357122072964,73.37826831036983
112.2673107,0.9911495015755047,73.97334010152284
113.046734,1.0102614998175894,81.07946918056562
113.8263286,0.9974127719172635,71.18631762146482
114.60545,0.9422703239413669,58.81489485134155
115.3862752,0.8754292186100326,51.671530094271205
116.166867,0.7974464376586338,47.165122552574324
116.9472792,0.7106591659955696,40.86204205946338
117.7282899,0.6313603344009115,35.005630166787526
118.5080623,0.5495547282805853,28.843263234227702
119.3045215,0.45817815172247434,23.50738506163887
120.1015637,0.3770137847710741,19.487857868020306
120.8992095,0.28704055196514716,16.156481508339375
121.6963302,0.197759421636482,14.151573604060914
122.4924156,0.12758352588403862,12.739869470630891
123.2885492,0.05481767437107406,11.61680638143582
124.08418,-0.00941472346579821,10.491132704858593
124.8793344,0.009496286469837693,9.83231327048586
125.6753177,0.08230484378006298,9.666848440899201
126.47037030000001,0.1458848744389593,10.006346627991299
127.26754779999999,0.20031927683309358,9.766625090645395
128.0655768,0.26989208616443,9.752127628716462
128.8624331,0.33196761794859886,11.372948513415519
129.6588299,0.3892028488095763,27.265839013778102
130.4386554,0.46544961658384415,48.54340246555475
131.2182453,0.5215318714663867,56.66827556200145
131.9984801,0.5805229141862533,73.5491138506164
132.7793851,0.6464039840637785,83.39872661348804
133.5595539,0.7032820292816934,103.23103118201595
134.3399228,0.7706491389558308,111.6846555474982
135.1204667,0.8262859056249527,111.97215953589559
135.9005042,0.8864806605226054,121.87406526468455
136.6795251,0.935579788291209,117.57185496736767
137.4588856,0.9979759186777853,137.870538071066
138.2384533,1.0631867771969388,139.4614851341552
