Time,Strain,dR/r0
91.4139642,0.3267618175971427,2.5925323513839666
92.2088765,0.34730928514740317,2.877024197356559
93.0043962,0.3709051204635063,3.1015783373320422
93.8008837,0.3836196821941561,3.3961273735875332
94.5968253,0.3818807827579866,3.4058196717401774
95.3930193,0.35685152571207773,3.2073064283022736
96.1897688,0.33534030240727314,2.9935011042160538
96.9849122,0.32203241553311696,2.9012287086634454
97.78039150000001,0.31361016739675146,2.8334613238191086
98.5767884,0.2920524962945447,2.7297508716867553
99.374076,0.26304948940000006,2.706237985986234
100.1692781,0.23709309739785822,2.663700626278911
100.9648905,0.19675507455811636,2.616102475065704
101.7607859,0.16418160565435072,2.58500555685401
102.55818790000001,0.13960584270967497,2.5583922805042665
103.3548028,0.09921181020857002,2.4708467882337786
